,codice_istat,nome_comune,codice_istat_str,infrastrutture,natura,ristorazione,servizi,turismo,com_istat_code,area_km2,turismo_density,turismo_log_density,natura_density,natura_log_density,ristorazione_density,ristorazione_log_density,servizi_density,servizi_log_density,infrastrutture_density,infrastrutture_log_density,turismo_density_norm,natura_density_norm,ristorazione_density_norm,servizi_density_norm,infrastrutture_density_norm,indice_attrattivita_assoluto,indice_attrattivita_og,indice_attrattivita_log,indice_attrattivita_assoluto_norm,indice_attrattivita_log_norm,classe
48,112049,Santa Maria Coghinas,112049,0,21,8,4,4,112049,23.412570560986527,0.17084839059344423,0.15772860620239468,0.8969540506155822,0.6402494685275093,0.34169678118688845,0.29393506755565246,0.17084839059344423,0.15772860620239468,0.0,0.0,1.7964146827038774,6.352407444172993,5.144570432666949,4.8387393463875075,0.0,3.881751254345927,0.0,1.5855040190843936,4.246364454900512,28.501836153859,3
49,112050,Sassari,112050,90,560,151,176,170,112050,547.3229571505082,0.3106027214445013,0.27048712410859116,1.0231619059348278,0.7046615875757702,0.2758882996359982,0.2436426416205742,0.32156517043666016,0.278816769348818,0.16443673488238303,0.15223748072764523,3.527017694015129,7.246236642104435,4.153761074646548,9.107314603403575,1.9836007185443392,5.2648739460249265,0.0,1.8349584677984363,6.042818291033704,34.91998623057045,4
50,112051,Sedini,112051,0,34,8,4,24,112051,40.52725381288231,0.5921940852644493,0.4651129928459768,0.8389416207913031,0.6091902000347218,0.19739802842148307,0.1801508929581375,0.09869901421074154,0.094126765491877,0.0,0.0,7.0140141915004754,5.941551848150657,2.972015296592673,2.7953368589092253,0.0,4.603295807642725,0.0,1.7233549617001367,5.183534735244576,32.04856800203778,4
51,112052,Semestene,112052,0,3,1,2,3,112052,39.48821407371866,0.07597203546352953,0.07322447205570168,0.07597203546352953,0.07322447205570168,0.025324011821176513,0.025008671732249303,0.050648023642353025,0.04940713917487405,0.0,0.0,0.6215437152699246,0.5380491044065034,0.3812771135835684,1.434444796136243,0.0,0.6123975328197534,0.0,0.4777222221305498,0.0,0.0,1
52,112053,Sennori,112053,3,24,18,7,29,112053,31.103374709560278,0.9323747108086712,0.6587496666784451,0.7716204503244175,0.5718946364211537,0.5787153377433131,0.45661143893453143,0.2250559646779551,0.20298652840453377,0.09645255629055219,0.09208001962283542,11.226532053175907,5.46476989468182,8.713110510270614,6.373997130694686,1.1635074127458556,7.549224502556139,0.0,2.1458405773796208,9.009822118707076,42.91859297317442,5
53,112054,Siligo,112054,0,21,5,3,20,112054,43.18614287315086,0.4631115137729549,0.3805653418077971,0.48626708946160263,0.3962676673329321,0.11577787844323872,0.1095518104962811,0.06946672706594323,0.06716013831859326,0.0,0.0,5.415561495468762,3.4438404919764314,1.7431462132217752,1.9674249453049253,0.0,3.1293715560748305,0.0,1.4181252297952673,3.2691442825186297,24.195389847313724,3
54,112055,Sorso,112055,7,65,49,10,25,112055,67.00551465760215,0.37310361882525456,0.31707359285681064,0.9700694089456618,0.6780687750965718,0.7312830928974989,0.548862805801868,0.14924144753010182,0.13910211389282667,0.10446901327107128,0.0993646885013006,4.300977545978951,6.870224991482818,11.010163351735054,4.226791143699778,1.2602099521030818,5.969921848776676,0.0,1.941604012195465,6.958562076582122,37.663842323260745,5
55,112056,Stintino,112056,3,123,36,5,58,112056,59.09308682186391,0.9815022893429307,0.6838552890062171,2.0814617515375944,1.1254040790561228,0.6092083175231984,0.47574232981192943,0.08461226632266644,0.08122256489679797,0.050767359793599864,0.049520716102420835,11.834887692905095,14.741327179641223,9.172211358790777,2.3963743575247634,0.6124067802563284,9.490937206194337,0.0,2.3505117612385686,11.531794504891417,48.1845258164518,5
56,112057,Tergu,112057,1,23,5,1,2,112057,36.72497341764179,0.054458854939272695,0.053027701625683626,0.626276831801636,0.48629324989471595,0.13614713734818173,0.12764283422520922,0.027229427469636348,0.026865301780781038,0.027229427469636348,0.026865301780781038,0.3551421320671825,4.435417405963467,2.049824803326471,0.7711872591791915,0.3284686474281742,1.7738869053960118,0.0,1.0202495515575798,1.508587814765468,13.958547698508687,2
57,112058,Thiesi,112058,1,28,1,7,10,112058,63.1137466640834,0.15844408751747854,0.14707780090081438,0.44364344504893993,0.36717008826918907,0.015844408751747856,0.015720196436636816,0.11091086126223498,0.10518027455138537,0.015844408751747856,0.015720196436636816,1.6428099670163046,3.141971342850056,0.23855266211228582,3.141198734545735,0.19113113993267702,1.8163392824149904,0.0,1.0354379148503459,1.5637266220509871,14.349325235390111,2
58,112059,Tissi,112059,2,1,7,4,7,112059,10.220262706480485,0.6849139010449727,0.5217144651961266,0.09784484300642468,0.09334902436500049,0.6849139010449727,0.5217144651961266,0.3913793720256987,0.3302956090602205,0.19568968601284936,0.17872316200743124,8.16218034435487,0.6929566889868864,10.31203101182081,11.084580663634595,2.36060514132959,6.583047091595492,0.0,2.0259151098532135,7.754913116962266,39.83306111526557,5
59,112060,Torralba,112060,1,9,5,3,16,112060,36.338587130360885,0.4403033046552325,0.36485371964169766,0.2476706088685683,0.22127829990874298,0.13759478270476017,0.1289161938263297,0.08255686962285609,0.07932571496293536,0.02751895654095203,0.027147116406342826,5.133123340304796,1.7540526389281448,2.0716204827372398,2.338161758335146,0.33196123729449606,2.7766946458506445,0.0,1.3288491947778964,2.8110737208110925,21.898429444526656,3
60,112061,Tula,112061,0,26,8,5,7,112061,66.2784461592882,0.10561502880101885,0.10040176728278252,0.3922843926894986,0.33094584613781514,0.12070289005830726,0.11395606886997456,0.07543930628644203,0.07272923511273537,0.0,0.0,0.9886182325441804,2.7782362927548183,1.8172969530894854,2.1365793281660124,0.0,1.6750908327947578,0.0,0.9839833359564278,1.3802676124528543,13.025463459512451,2
61,112062,Uri,112062,4,21,9,5,12,112062,56.7643053421997,0.21140045540342348,0.1917770914961427,0.3699507969559911,0.3147748245644244,0.15855034155256761,0.14716951802695874,0.08808352308475978,0.08441791302841357,0.07046681846780782,0.06809483227370507,2.298578193828501,2.6200653143247457,2.3871263768049924,2.4946867069581518,0.8500413964449999,2.2812222077789577,0.0,1.1882159773117036,2.16753474380852,18.28011315423067,2
62,112063,Usini,112063,12,13,13,5,16,112063,30.60584424829272,0.5227759727912922,0.4205349670928823,0.4247554778929249,0.35400020453549463,0.4247554778929249,0.35400020453549463,0.1633674914972788,0.15131880943373954,0.39208197959346913,0.3308004535641934,6.154397221106744,3.0082029930836223,6.395098206927771,4.6268665820188435,4.72968583939704,5.044388127231013,0.0,1.7991302592962266,5.756442687937736,33.99817136484123,4
63,112064,Valledoria,112064,8,7,37,6,22,112064,25.373935554535507,0.867031444637983,0.624349706751972,0.27587364147572185,0.24363115296245116,1.458189247800244,0.8994250007757709,0.23646312126490446,0.2122549824354095,0.3152841616865393,0.27405273482239084,10.417374637335792,1.9537921396963056,21.954427733877207,6.69706869850958,3.803273581869638,9.389433635863657,0.0,2.3407892931214054,11.39995769865667,47.93437890661045,5
64,112065,Viddalba,112065,0,4,4,3,3,112065,50.36567732779093,0.0595643731836532,0.05785785495853102,0.07941916424487094,0.07642308557960273,0.07941916424487094,0.07642308557960273,0.0595643731836532,0.05785785495853102,0.0,0.0,0.4183646826258911,0.5624623578129493,1.1957311471945498,1.6869721462726563,0.0,0.758317045620813,0.0,0.5643571274970772,0.18952596910975125,2.2290074496184613,1
65,112066,Villanova Monteleone,112066,2,55,6,5,37,112066,202.59957433855993,0.18262624746767764,0.16773759887136436,0.2714714489384397,0.24017485099830957,0.0296150671569207,0.029185011183497218,0.024679222630767248,0.024379610079237193,0.0098716890523069,0.009823282240564536,1.9422620024199595,1.9226149343251704,0.44588303796051826,0.6989607872041186,0.11908220819033132,1.269261280799035,0.0,0.8194543515696897,0.8531603211872343,8.792339058618346,1
66,113001,Aggius,113001,0,19,13,6,12,113001,86.4447071769718,0.13881705881001244,0.12999005594602211,0.21979367644918638,0.19868172677855908,0.15038514704418016,0.1400967967783649,0.06940852940500622,0.06710571937969034,0.0,0.0,1.3997649409524389,1.5566226447160059,2.264191597908584,1.9657766809527386,0.0,1.5567899651893606,0.0,0.9387525518282683,1.2266138196937928,11.861732116502234,1
