comune,anno,mese,letti_totali,superficie_kmq,densita_ricettiva,copertura_sufficiente
Soleminis,2025,12,57,12.875,4.43,True
Sorgono,2025,1,91,55.987,1.63,True
Sorgono,2025,2,91,55.987,1.63,True
Sorgono,2025,3,91,55.987,1.63,True
Sorgono,2025,4,91,55.987,1.63,True
Sorgono,2025,5,91,55.987,1.63,True
Sorgono,2025,6,91,55.987,1.63,True
Sorgono,2025,7,91,55.987,1.63,True
Sorgono,2025,8,91,55.987,1.63,True
Sorgono,2025,9,91,55.987,1.63,True
Sorgono,2025,10,91,55.987,1.63,True
Sorgono,2025,11,91,55.987,1.63,True
Sorgono,2025,12,91,55.987,1.63,True
Sorradile,2025,1,25,26.483,0.94,True
Sorradile,2025,2,25,26.483,0.94,True
Sorradile,2025,3,25,26.483,0.94,True
Sorradile,2025,4,25,26.483,0.94,True
Sorradile,2025,5,25,26.483,0.94,True
Sorradile,2025,6,25,26.483,0.94,True
Sorradile,2025,7,25,26.483,0.94,True
Sorradile,2025,8,25,26.483,0.94,True
Sorradile,2025,9,25,26.483,0.94,True
Sorradile,2025,10,25,26.483,0.94,True
Sorradile,2025,11,25,26.483,0.94,True
Sorradile,2025,12,25,26.483,0.94,True
Sorso,2025,1,5307,67.006,79.2,True
Sorso,2025,2,5307,67.006,79.2,True
Sorso,2025,3,5307,67.006,79.2,True
Sorso,2025,4,5307,67.006,79.2,True
Sorso,2025,5,5307,67.006,79.2,True
Sorso,2025,6,5307,67.006,79.2,True
Sorso,2025,7,5307,67.006,79.2,True
Sorso,2025,8,5307,67.006,79.2,True
Sorso,2025,9,5307,67.006,79.2,True
Sorso,2025,10,5307,67.006,79.2,True
Sorso,2025,11,5307,67.006,79.2,True
Sorso,2025,12,5307,67.006,79.2,True
Stintino,2025,1,10007,59.093,169.34,True
Stintino,2025,2,10007,59.093,169.34,True
Stintino,2025,3,10007,59.093,169.34,True
Stintino,2025,4,10007,59.093,169.34,True
Stintino,2025,5,10007,59.093,169.34,True
Stintino,2025,6,10007,59.093,169.34,True
Stintino,2025,7,10007,59.093,169.34,True
Stintino,2025,8,10007,59.093,169.34,True
Stintino,2025,9,10007,59.093,169.34,True
Stintino,2025,10,10007,59.093,169.34,True
Stintino,2025,11,10007,59.093,169.34,True
Stintino,2025,12,10007,59.093,169.34,True
Suelli,2025,1,8,19.283,0.41,True
Suelli,2025,2,8,19.283,0.41,True
Suelli,2025,3,8,19.283,0.41,True
Suelli,2025,4,8,19.283,0.41,True
Suelli,2025,5,8,19.283,0.41,True
Suelli,2025,6,8,19.283,0.41,True
Suelli,2025,7,8,19.283,0.41,True
Suelli,2025,8,8,19.283,0.41,True
Suelli,2025,9,8,19.283,0.41,True
Suelli,2025,10,8,19.283,0.41,True
Suelli,2025,11,8,19.283,0.41,True
Suelli,2025,12,8,19.283,0.41,True
Suni,2025,1,106,47.301,2.24,True
Suni,2025,2,106,47.301,2.24,True
Suni,2025,3,106,47.301,2.24,True
Suni,2025,4,106,47.301,2.24,True
Suni,2025,5,106,47.301,2.24,True
Suni,2025,6,106,47.301,2.24,True
Suni,2025,7,106,47.301,2.24,True
Suni,2025,8,106,47.301,2.24,True
Suni,2025,9,106,47.301,2.24,True
Suni,2025,10,106,47.301,2.24,True
Suni,2025,11,106,47.301,2.24,True
Suni,2025,12,106,47.301,2.24,True
Tadasuni,2025,1,0,5.15,0.0,False
Tadasuni,2025,2,0,5.15,0.0,False
Tadasuni,2025,3,0,5.15,0.0,False
Tadasuni,2025,4,0,5.15,0.0,False
Tadasuni,2025,5,0,5.15,0.0,False
Tadasuni,2025,6,0,5.15,0.0,False
Tadasuni,2025,7,0,5.15,0.0,False
Tadasuni,2025,8,0,5.15,0.0,False
Tadasuni,2025,9,0,5.15,0.0,False
Tadasuni,2025,10,0,5.15,0.0,False
Tadasuni,2025,11,0,5.15,0.0,False
Tadasuni,2025,12,0,5.15,0.0,False
Talana,2025,1,56,118.701,0.47,True
Talana,2025,2,56,118.701,0.47,True
Talana,2025,3,56,118.701,0.47,True
Talana,2025,4,56,118.701,0.47,True
Talana,2025,5,56,118.701,0.47,True
Talana,2025,6,56,118.701,0.47,True
Talana,2025,7,56,118.701,0.47,True
Talana,2025,8,56,118.701,0.47,True
Talana,2025,9,56,118.701,0.47,True
Talana,2025,10,56,118.701,0.47,True
Talana,2025,11,56,118.701,0.47,True
Talana,2025,12,56,118.701,0.47,True
Telti,2025,1,316,83.358,3.79,True
Telti,2025,2,316,83.358,3.79,True
Telti,2025,3,316,83.358,3.79,True
Telti,2025,4,316,83.358,3.79,True
Telti,2025,5,316,83.358,3.79,True
Telti,2025,6,316,83.358,3.79,True
Telti,2025,7,316,83.358,3.79,True
Telti,2025,8,316,83.358,3.79,True
Telti,2025,9,316,83.358,3.79,True
Telti,2025,10,316,83.358,3.79,True
Telti,2025,11,316,83.358,3.79,True
Telti,2025,12,316,83.358,3.79,True
Tempio Pausania,2025,1,1439,210.556,6.83,True
Tempio Pausania,2025,2,1439,210.556,6.83,True
Tempio Pausania,2025,3,1439,210.556,6.83,True
Tempio Pausania,2025,4,1439,210.556,6.83,True
Tempio Pausania,2025,5,1439,210.556,6.83,True
Tempio Pausania,2025,6,1439,210.556,6.83,True
Tempio Pausania,2025,7,1439,210.556,6.83,True
Tempio Pausania,2025,8,1439,210.556,6.83,True
Tempio Pausania,2025,9,1439,210.556,6.83,True
Tempio Pausania,2025,10,1439,210.556,6.83,True
Tempio Pausania,2025,11,1439,210.556,6.83,True
Tempio Pausania,2025,12,1439,210.556,6.83,True
Tergu,2025,1,374,36.725,10.18,True
Tergu,2025,2,374,36.725,10.18,True
Tergu,2025,3,374,36.725,10.18,True
Tergu,2025,4,374,36.725,10.18,True
Tergu,2025,5,374,36.725,10.18,True
Tergu,2025,6,374,36.725,10.18,True
Tergu,2025,7,374,36.725,10.18,True
Tergu,2025,8,374,36.725,10.18,True
Tergu,2025,9,374,36.725,10.18,True
Tergu,2025,10,374,36.725,10.18,True
Tergu,2025,11,374,36.725,10.18,True
Tergu,2025,12,374,36.725,10.18,True
Terralba,2025,1,215,49.734,4.32,True
Terralba,2025,2,215,49.734,4.32,True
Terralba,2025,3,215,49.734,4.32,True
Terralba,2025,4,215,49.734,4.32,True
Terralba,2025,5,215,49.734,4.32,True
Terralba,2025,6,215,49.734,4.32,True
Terralba,2025,7,215,49.734,4.32,True
Terralba,2025,8,215,49.734,4.32,True
Terralba,2025,9,215,49.734,4.32,True
Terralba,2025,10,215,49.734,4.32,True
Terralba,2025,11,215,49.734,4.32,True
Terralba,2025,12,215,49.734,4.32,True
Tertenia,2025,1,2318,117.726,19.69,True
Tertenia,2025,2,2318,117.726,19.69,True
Tertenia,2025,3,2318,117.726,19.69,True
Tertenia,2025,4,2318,117.726,19.69,True
Tertenia,2025,5,2318,117.726,19.69,True
Tertenia,2025,6,2318,117.726,19.69,True
Tertenia,2025,7,2318,117.726,19.69,True
Tertenia,2025,8,2318,117.726,19.69,True
Tertenia,2025,9,2318,117.726,19.69,True
Tertenia,2025,10,2318,117.726,19.69,True
Tertenia,2025,11,2318,117.726,19.69,True
Tertenia,2025,12,2318,117.726,19.69,True
Teti,2025,1,35,44.134,0.79,True
Teti,2025,2,35,44.134,0.79,True
Teti,2025,3,35,44.134,0.79,True
Teti,2025,4,35,44.134,0.79,True
Teti,2025,5,35,44.134,0.79,True
Teti,2025,6,35,44.134,0.79,True
Teti,2025,7,35,44.134,0.79,True
Teti,2025,8,35,44.134,0.79,True
Teti,2025,9,35,44.134,0.79,True
Teti,2025,10,35,44.134,0.79,True
Teti,2025,11,35,44.134,0.79,True
Teti,2025,12,35,44.134,0.79,True
Teulada,2025,1,2658,246.566,10.78,True
Teulada,2025,2,2658,246.566,10.78,True
Teulada,2025,3,2658,246.566,10.78,True
Teulada,2025,4,2658,246.566,10.78,True
Teulada,2025,5,2658,246.566,10.78,True
Teulada,2025,6,2658,246.566,10.78,True
Teulada,2025,7,2658,246.566,10.78,True
Teulada,2025,8,2658,246.566,10.78,True
Teulada,2025,9,2658,246.566,10.78,True
Teulada,2025,10,2658,246.566,10.78,True
Teulada,2025,11,2658,246.566,10.78,True
Teulada,2025,12,2658,246.566,10.78,True
Thiesi,2025,1,59,63.114,0.93,True
Thiesi,2025,2,59,63.114,0.93,True
Thiesi,2025,3,59,63.114,0.93,True
Thiesi,2025,4,59,63.114,0.93,True
Thiesi,2025,5,59,63.114,0.93,True
Thiesi,2025,6,59,63.114,0.93,True
Thiesi,2025,7,59,63.114,0.93,True
Thiesi,2025,8,59,63.114,0.93,True
Thiesi,2025,9,59,63.114,0.93,True
Thiesi,2025,10,59,63.114,0.93,True
Thiesi,2025,11,59,63.114,0.93,True
Thiesi,2025,12,59,63.114,0.93,True
Tiana,2025,1,7,19.063,0.37,True
Tiana,2025,2,7,19.063,0.37,True
Tiana,2025,3,7,19.063,0.37,True
Tiana,2025,4,7,19.063,0.37,True
Tiana,2025,5,7,19.063,0.37,True
Tiana,2025,6,7,19.063,0.37,True
Tiana,2025,7,7,19.063,0.37,True
Tiana,2025,8,7,19.063,0.37,True
Tiana,2025,9,7,19.063,0.37,True
Tiana,2025,10,7,19.063,0.37,True
Tiana,2025,11,7,19.063,0.37,True
Tiana,2025,12,7,19.063,0.37,True
Tinnura,2025,1,13,3.827,3.4,True
Tinnura,2025,2,13,3.827,3.4,True
Tinnura,2025,3,13,3.827,3.4,True
Tinnura,2025,4,13,3.827,3.4,True
Tinnura,2025,5,13,3.827,3.4,True
Tinnura,2025,6,13,3.827,3.4,True
Tinnura,2025,7,13,3.827,3.4,True
Tinnura,2025,8,13,3.827,3.4,True
Tinnura,2025,9,13,3.827,3.4,True
Tinnura,2025,10,13,3.827,3.4,True
Tinnura,2025,11,13,3.827,3.4,True
Tinnura,2025,12,13,3.827,3.4,True
Tissi,2025,1,18,10.22,1.76,True
Tissi,2025,2,18,10.22,1.76,True
Tissi,2025,3,18,10.22,1.76,True
Tissi,2025,4,18,10.22,1.76,True
Tissi,2025,5,18,10.22,1.76,True
Tissi,2025,6,18,10.22,1.76,True
Tissi,2025,7,18,10.22,1.76,True
Tissi,2025,8,18,10.22,1.76,True
Tissi,2025,9,18,10.22,1.76,True
Tissi,2025,10,18,10.22,1.76,True
Tissi,2025,11,18,10.22,1.76,True
Tissi,2025,12,18,10.22,1.76,True
