comune,anno,mese,popolazione_residente,presenze_mese,intensita_turistica_presenze,arrivi_mese,intensita_turistica_arrivi_vs_residenti,n_mesi_con_dati,copertura_sufficiente
Sedilo,2022,6,1995,75.68,0.0379,35.5,0.0178,12,True
Sedilo,2022,7,1995,109.29,0.0548,51.27,0.0257,12,True
Sedilo,2022,8,1995,108.07,0.0542,50.7,0.0254,12,True
Sedilo,2022,9,1995,65.78,0.033,30.86,0.0155,12,True
Sedilo,2022,10,1995,36.54,0.0183,17.14,0.0086,12,True
Sedilo,2022,11,1995,16.12,0.0081,7.56,0.0038,12,True
Sedilo,2022,12,1995,18.27,0.0092,8.57,0.0043,12,True
Selargius,2022,1,28648,887.0,0.031,502.0,0.0175,12,True
Selargius,2022,2,28648,1091.0,0.0381,577.0,0.0201,12,True
Selargius,2022,3,28648,1524.0,0.0532,788.0,0.0275,12,True
Selargius,2022,4,28648,1874.0,0.0654,1161.0,0.0405,12,True
Selargius,2022,5,28648,2504.0,0.0874,1432.0,0.05,12,True
Selargius,2022,6,28648,2697.0,0.0941,1557.0,0.0543,12,True
Selargius,2022,7,28648,3175.0,0.1108,1601.0,0.0559,12,True
Selargius,2022,8,28648,3445.0,0.1203,1592.0,0.0556,12,True
Selargius,2022,9,28648,2614.0,0.0912,1344.0,0.0469,12,True
Selargius,2022,10,28648,2142.0,0.0748,1238.0,0.0432,12,True
Selargius,2022,11,28648,1644.0,0.0574,845.0,0.0295,12,True
Selargius,2022,12,28648,1302.0,0.0454,799.0,0.0279,12,True
Sennariolo,2022,1,155,5.32,0.0343,2.34,0.0151,12,True
Sennariolo,2022,2,155,4.78,0.0308,2.1,0.0135,12,True
Sennariolo,2022,3,155,6.4,0.0413,2.81,0.0181,12,True
Sennariolo,2022,4,155,12.53,0.0808,5.5,0.0355,12,True
Sennariolo,2022,5,155,15.78,0.1018,6.93,0.0447,12,True
Sennariolo,2022,6,155,132.21,0.853,59.38,0.3831,12,True
Sennariolo,2022,7,155,388.73,2.5079,144.88,0.9347,12,True
Sennariolo,2022,8,155,378.28,2.4405,72.68,0.4689,12,True
Sennariolo,2022,9,155,24.52,0.1582,10.76,0.0694,12,True
Sennariolo,2022,10,155,13.62,0.0879,5.98,0.0386,12,True
Sennariolo,2022,11,155,6.01,0.0388,2.64,0.017,12,True
Sennariolo,2022,12,155,6.81,0.0439,2.99,0.0193,12,True
Senorbì,2022,1,4762,11.0,0.0023,5.0,0.001,10,True
Senorbì,2022,2,4762,27.0,0.0057,8.0,0.0017,10,True
Senorbì,2022,3,4762,97.0,0.0204,36.0,0.0076,10,True
Senorbì,2022,4,4762,75.0,0.0157,33.0,0.0069,10,True
Senorbì,2022,5,4762,66.0,0.0139,28.0,0.0059,10,True
Senorbì,2022,7,4762,79.0,0.0166,42.0,0.0088,10,True
Senorbì,2022,8,4762,149.0,0.0313,57.0,0.012,10,True
Senorbì,2022,10,4762,134.0,0.0281,56.0,0.0118,10,True
Senorbì,2022,11,4762,161.0,0.0338,33.0,0.0069,10,True
Senorbì,2022,12,4762,31.0,0.0065,17.0,0.0036,10,True
Serramanna,2022,1,8640,3.63,0.0004,1.04,0.0001,12,True
Serramanna,2022,2,8640,3.27,0.0004,0.93,0.0001,12,True
Serramanna,2022,3,8640,4.37,0.0005,1.25,0.0001,12,True
Serramanna,2022,4,8640,8.56,0.001,2.44,0.0003,12,True
Serramanna,2022,5,8640,10.78,0.0012,3.08,0.0004,12,True
Serramanna,2022,6,8640,19.26,0.0022,5.5,0.0006,12,True
Serramanna,2022,7,8640,27.82,0.0032,7.95,0.0009,12,True
Serramanna,2022,8,8640,155.51,0.018,34.86,0.004,12,True
Serramanna,2022,9,8640,63.74,0.0074,13.78,0.0016,12,True
Serramanna,2022,10,8640,48.3,0.0056,8.66,0.001,12,True
Serramanna,2022,11,8640,4.1,0.0005,1.17,0.0001,12,True
Serramanna,2022,12,8640,4.65,0.0005,1.33,0.0002,12,True
Sestu,2022,1,20800,163.0,0.0078,29.0,0.0014,12,True
Sestu,2022,2,20800,129.0,0.0062,27.0,0.0013,12,True
Sestu,2022,3,20800,114.0,0.0055,50.0,0.0024,12,True
Sestu,2022,4,20800,145.0,0.007,51.0,0.0025,12,True
Sestu,2022,5,20800,391.0,0.0188,136.0,0.0065,12,True
Sestu,2022,6,20800,556.0,0.0267,133.0,0.0064,12,True
Sestu,2022,7,20800,743.0,0.0357,258.0,0.0124,12,True
Sestu,2022,8,20800,1011.0,0.0486,404.0,0.0194,12,True
Sestu,2022,9,20800,568.0,0.0273,256.0,0.0123,12,True
Sestu,2022,10,20800,284.0,0.0137,128.0,0.0062,12,True
Sestu,2022,11,20800,150.0,0.0072,32.0,0.0015,12,True
Sestu,2022,12,20800,151.0,0.0073,68.0,0.0033,12,True
Settimo San Pietro,2022,1,6882,2.31,0.0003,0.78,0.0001,12,True
Settimo San Pietro,2022,2,6882,2.08,0.0003,0.7,0.0001,12,True
Settimo San Pietro,2022,3,6882,2.78,0.0004,0.94,0.0001,12,True
Settimo San Pietro,2022,4,6882,5.44,0.0008,1.83,0.0003,12,True
Settimo San Pietro,2022,5,6882,10.85,0.0016,5.31,0.0008,12,True
Settimo San Pietro,2022,6,6882,36.25,0.0053,16.13,0.0023,12,True
Settimo San Pietro,2022,7,6882,127.68,0.0186,40.96,0.006,12,True
Settimo San Pietro,2022,8,6882,152.49,0.0222,27.89,0.0041,12,True
Settimo San Pietro,2022,9,6882,10.64,0.0015,3.59,0.0005,12,True
Settimo San Pietro,2022,10,6882,5.91,0.0009,1.99,0.0003,12,True
Settimo San Pietro,2022,11,6882,2.61,0.0004,0.88,0.0001,12,True
Settimo San Pietro,2022,12,6882,2.96,0.0004,1.0,0.0001,12,True
Siamaggiore,2022,1,884,4.49,0.0051,1.89,0.0021,12,True
Siamaggiore,2022,2,884,4.04,0.0046,1.7,0.0019,12,True
Siamaggiore,2022,3,884,5.41,0.0061,2.28,0.0026,12,True
Siamaggiore,2022,4,884,10.57,0.012,4.46,0.005,12,True
Siamaggiore,2022,5,884,13.32,0.0151,5.62,0.0064,12,True
Siamaggiore,2022,6,884,236.8,0.2679,89.04,0.1007,12,True
Siamaggiore,2022,7,884,520.38,0.5887,166.51,0.1884,12,True
Siamaggiore,2022,8,884,886.99,1.0034,276.34,0.3126,12,True
Siamaggiore,2022,9,884,395.69,0.4476,127.73,0.1445,12,True
Siamaggiore,2022,10,884,11.49,0.013,4.85,0.0055,12,True
Siamaggiore,2022,11,884,5.07,0.0057,2.14,0.0024,12,True
Siamaggiore,2022,12,884,5.75,0.0065,2.43,0.0027,12,True
Simaxis,2022,1,2146,3.76,0.0018,1.95,0.0009,12,True
Simaxis,2022,2,2146,3.38,0.0016,1.75,0.0008,12,True
Simaxis,2022,3,2146,4.53,0.0021,2.34,0.0011,12,True
Simaxis,2022,4,2146,8.86,0.0041,4.58,0.0021,12,True
Simaxis,2022,5,2146,11.16,0.0052,5.77,0.0027,12,True
Simaxis,2022,6,2146,19.95,0.0093,10.32,0.0048,12,True
Simaxis,2022,7,2146,166.81,0.0777,68.9,0.0321,12,True
Simaxis,2022,8,2146,328.49,0.1531,56.74,0.0264,12,True
Simaxis,2022,9,2146,163.34,0.0761,48.97,0.0228,12,True
Simaxis,2022,10,2146,9.63,0.0045,4.98,0.0023,12,True
Simaxis,2022,11,2146,4.25,0.002,2.2,0.001,12,True
Simaxis,2022,12,2146,4.82,0.0022,2.49,0.0012,12,True
Siniscola,2022,1,11245,4.0,0.0004,0.0,0.0,12,True
Siniscola,2022,2,11245,109.0,0.0097,22.0,0.002,12,True
Siniscola,2022,3,11245,172.0,0.0153,27.0,0.0024,12,True
Siniscola,2022,4,11245,422.0,0.0375,100.0,0.0089,12,True
Siniscola,2022,5,11245,1799.0,0.16,631.0,0.0561,12,True
Siniscola,2022,6,11245,21006.0,1.868,4068.0,0.3618,12,True
Siniscola,2022,7,11245,47562.0,4.2296,7867.0,0.6996,12,True
Siniscola,2022,8,11245,60136.0,5.3478,8421.0,0.7489,12,True
Siniscola,2022,9,11245,23002.0,2.0455,3867.0,0.3439,12,True
Siniscola,2022,10,11245,11199.0,0.9959,676.0,0.0601,12,True
Siniscola,2022,11,11245,106.0,0.0094,46.0,0.0041,12,True
Siniscola,2022,12,11245,48.0,0.0043,20.0,0.0018,12,True
Sinnai,2022,1,17323,155.0,0.0089,32.0,0.0018,12,True
Sinnai,2022,2,17323,68.0,0.0039,16.0,0.0009,12,True
Sinnai,2022,3,17323,153.0,0.0088,25.0,0.0014,12,True
Sinnai,2022,4,17323,416.0,0.024,132.0,0.0076,12,True
Sinnai,2022,5,17323,985.0,0.0569,339.0,0.0196,12,True
Sinnai,2022,6,17323,3585.0,0.207,901.0,0.052,12,True
Sinnai,2022,7,17323,6572.0,0.3794,1206.0,0.0696,12,True
Sinnai,2022,8,17323,9332.0,0.5387,1454.0,0.0839,12,True
Sinnai,2022,9,17323,3931.0,0.2269,820.0,0.0473,12,True
Sinnai,2022,10,17323,1088.0,0.0628,238.0,0.0137,12,True
Sinnai,2022,11,17323,118.0,0.0068,34.0,0.002,12,True
Sinnai,2022,12,17323,40.0,0.0023,19.0,0.0011,12,True
Solarussa,2022,1,2291,18.4,0.008,7.4,0.0032,12,True
Solarussa,2022,2,2291,16.54,0.0072,6.65,0.0029,12,True
Solarussa,2022,3,2291,22.15,0.0097,8.9,0.0039,12,True
Solarussa,2022,4,2291,43.33,0.0189,17.42,0.0076,12,True
Solarussa,2022,5,2291,54.58,0.0238,21.94,0.0096,12,True
Solarussa,2022,6,2291,97.56,0.0426,39.22,0.0171,12,True
Solarussa,2022,7,2291,140.88,0.0615,56.63,0.0247,12,True
Solarussa,2022,8,2291,326.32,0.1424,138.0,0.0602,12,True
Solarussa,2022,9,2291,84.8,0.037,34.09,0.0149,12,True
Solarussa,2022,10,2291,47.11,0.0206,18.94,0.0083,12,True
Solarussa,2022,11,2291,20.78,0.0091,8.35,0.0036,12,True
Solarussa,2022,12,2291,23.55,0.0103,9.47,0.0041,12,True
Sorgono,2022,1,1529,13.0,0.0085,13.0,0.0085,12,True
Sorgono,2022,2,1529,3.0,0.002,2.0,0.0013,12,True
Sorgono,2022,3,1529,21.0,0.0137,13.0,0.0085,12,True
Sorgono,2022,4,1529,40.0,0.0262,34.0,0.0222,12,True
Sorgono,2022,5,1529,95.0,0.0621,65.0,0.0425,12,True
Sorgono,2022,6,1529,130.0,0.085,66.0,0.0432,12,True
Sorgono,2022,7,1529,146.0,0.0955,64.0,0.0419,12,True
Sorgono,2022,8,1529,211.0,0.138,94.0,0.0615,12,True
Sorgono,2022,9,1529,119.0,0.0778,85.0,0.0556,12,True
Sorgono,2022,10,1529,103.0,0.0674,94.0,0.0615,12,True
Sorgono,2022,11,1529,19.0,0.0124,19.0,0.0124,12,True
Sorgono,2022,12,1529,27.0,0.0177,26.0,0.017,12,True
Sorso,2022,1,14501,96.0,0.0066,21.0,0.0014,11,True
Sorso,2022,3,14501,60.0,0.0041,10.0,0.0007,11,True
Sorso,2022,4,14501,3382.0,0.2332,630.0,0.0434,11,True
Sorso,2022,5,14501,3735.0,0.2576,873.0,0.0602,11,True
Sorso,2022,6,14501,23548.0,1.6239,5145.0,0.3548,11,True
Sorso,2022,7,14501,38147.0,2.6306,7002.0,0.4829,11,True
Sorso,2022,8,14501,38984.0,2.6884,6306.0,0.4349,11,True
Sorso,2022,9,14501,20101.0,1.3862,4286.0,0.2956,11,True
Sorso,2022,10,14501,2295.0,0.1583,327.0,0.0226,11,True
Sorso,2022,11,14501,121.0,0.0083,29.0,0.002,11,True
Sorso,2022,12,14501,139.0,0.0096,51.0,0.0035,11,True
Stintino,2022,1,1538,549.0,0.357,37.0,0.0241,12,True
Stintino,2022,2,1538,658.0,0.4278,87.0,0.0566,12,True
Stintino,2022,3,1538,307.0,0.1996,92.0,0.0598,12,True
Stintino,2022,4,1538,2917.0,1.8966,1103.0,0.7172,12,True
Stintino,2022,5,1538,10619.0,6.9044,4158.0,2.7035,12,True
Stintino,2022,6,1538,55779.0,36.2672,11508.0,7.4824,12,True
Stintino,2022,7,1538,90451.0,58.8108,14177.0,9.2178,12,True
Stintino,2022,8,1538,101196.0,65.7971,15185.0,9.8732,12,True
Stintino,2022,9,1538,50445.0,32.7991,9709.0,6.3127,12,True
Stintino,2022,10,1538,6217.0,4.0423,2382.0,1.5488,12,True
Stintino,2022,11,1538,182.0,0.1183,102.0,0.0663,12,True
Stintino,2022,12,1538,158.0,0.1027,83.0,0.054,12,True
Suni,2022,1,994,0.93,0.0009,0.52,0.0005,12,True
Suni,2022,2,994,0.84,0.0008,0.47,0.0005,12,True
Suni,2022,3,994,1.12,0.0011,0.62,0.0006,12,True
Suni,2022,4,994,2.2,0.0022,1.22,0.0012,12,True
Suni,2022,5,994,2.77,0.0028,1.54,0.0015,12,True
Suni,2022,6,994,48.95,0.0492,18.75,0.0189,12,True
Suni,2022,7,994,254.15,0.2557,63.97,0.0644,12,True
Suni,2022,8,994,381.07,0.3834,118.93,0.1196,12,True
Suni,2022,9,994,100.31,0.1009,23.39,0.0235,12,True
Suni,2022,10,994,3.39,0.0034,2.33,0.0023,12,True
Suni,2022,11,994,1.06,0.0011,0.59,0.0006,12,True
Suni,2022,12,994,1.2,0.0012,0.66,0.0007,12,True
Telti,2022,1,2236,0.91,0.0004,0.47,0.0002,12,True
Telti,2022,2,2236,0.82,0.0004,0.42,0.0002,12,True
Telti,2022,3,2236,17.09,0.0076,5.56,0.0025,12,True
Telti,2022,4,2236,73.14,0.0327,20.1,0.009,12,True
Telti,2022,5,2236,97.69,0.0437,33.39,0.0149,12,True
Telti,2022,6,2236,210.82,0.0943,67.48,0.0302,12,True
Telti,2022,7,2236,519.95,0.2325,253.58,0.1134,12,True
Telti,2022,8,2236,727.88,0.3255,292.54,0.1308,12,True
Telti,2022,9,2236,303.19,0.1356,88.15,0.0394,12,True
Telti,2022,10,2236,63.33,0.0283,16.2,0.0072,12,True
Telti,2022,11,2236,1.03,0.0005,0.53,0.0002,12,True
Telti,2022,12,2236,1.16,0.0005,0.6,0.0003,12,True
Tempio Pausania,2022,1,13329,203.0,0.0152,86.0,0.0065,12,True
Tempio Pausania,2022,2,13329,329.0,0.0247,173.0,0.013,12,True
Tempio Pausania,2022,3,13329,423.0,0.0317,216.0,0.0162,12,True
Tempio Pausania,2022,4,13329,870.0,0.0653,347.0,0.026,12,True
Tempio Pausania,2022,5,13329,2809.0,0.2107,1322.0,0.0992,12,True
Tempio Pausania,2022,6,13329,4166.0,0.3126,1587.0,0.1191,12,True
Tempio Pausania,2022,7,13329,5811.0,0.436,2048.0,0.1536,12,True
Tempio Pausania,2022,8,13329,6054.0,0.4542,1548.0,0.1161,12,True
Tempio Pausania,2022,9,13329,2952.0,0.2215,948.0,0.0711,12,True
Tempio Pausania,2022,10,13329,1071.0,0.0804,413.0,0.031,12,True
Tempio Pausania,2022,11,13329,403.0,0.0302,105.0,0.0079,12,True
Tempio Pausania,2022,12,13329,388.0,0.0291,210.0,0.0158,12,True
Tergu,2022,1,606,17.03,0.0281,4.46,0.0074,12,True
Tergu,2022,2,606,15.3,0.0252,4.01,0.0066,12,True
Tergu,2022,3,606,20.5,0.0338,5.37,0.0089,12,True
Tergu,2022,4,606,40.09,0.0662,10.51,0.0173,12,True
Tergu,2022,5,606,50.5,0.0833,13.24,0.0218,12,True
Tergu,2022,6,606,705.27,1.1638,174.67,0.2882,12,True
Tergu,2022,7,606,965.35,1.593,256.18,0.4227,12,True
Tergu,2022,8,606,1004.9,1.6583,211.8,0.3495,12,True
Tergu,2022,9,606,549.46,0.9067,121.57,0.2006,12,True
Tergu,2022,10,606,148.59,0.2452,42.43,0.07,12,True
Tergu,2022,11,606,19.23,0.0317,5.04,0.0083,12,True
Tergu,2022,12,606,21.79,0.036,5.71,0.0094,12,True
Terralba,2022,1,9792,88.0,0.009,19.0,0.0019,11,True
Terralba,2022,2,9792,18.0,0.0018,3.0,0.0003,11,True
Terralba,2022,3,9792,33.0,0.0034,26.0,0.0027,11,True
Terralba,2022,4,9792,55.0,0.0056,26.0,0.0027,11,True
Terralba,2022,5,9792,62.0,0.0063,25.0,0.0026,11,True
Terralba,2022,6,9792,85.0,0.0087,38.0,0.0039,11,True
Terralba,2022,7,9792,330.0,0.0337,73.0,0.0075,11,True
Terralba,2022,8,9792,907.0,0.0926,268.0,0.0274,11,True
Terralba,2022,9,9792,444.0,0.0453,184.0,0.0188,11,True
Terralba,2022,10,9792,165.0,0.0169,95.0,0.0097,11,True
Terralba,2022,12,9792,126.0,0.0129,65.0,0.0066,11,True
Tertenia,2022,3,3855,153.0,0.0397,30.0,0.0078,10,True
Tertenia,2022,4,3855,82.0,0.0213,19.0,0.0049,10,True
Tertenia,2022,5,3855,1154.0,0.2994,315.0,0.0817,10,True
Tertenia,2022,6,3855,3901.0,1.0119,859.0,0.2228,10,True
Tertenia,2022,7,3855,7828.0,2.0306,1659.0,0.4304,10,True
Tertenia,2022,8,3855,8747.0,2.269,1675.0,0.4345,10,True
Tertenia,2022,9,3855,6034.0,1.5652,1508.0,0.3912,10,True
Tertenia,2022,10,3855,1015.0,0.2633,210.0,0.0545,10,True
Tertenia,2022,11,3855,33.0,0.0086,17.0,0.0044,10,True
Tertenia,2022,12,3855,41.0,0.0106,35.0,0.0091,10,True
Teulada,2022,1,3300,47.0,0.0142,22.0,0.0067,12,True
Teulada,2022,2,3300,94.0,0.0285,46.0,0.0139,12,True
Teulada,2022,3,3300,153.0,0.0464,49.0,0.0148,12,True
Teulada,2022,4,3300,517.0,0.1567,284.0,0.0861,12,True
Teulada,2022,5,3300,1759.0,0.533,714.0,0.2164,12,True
Teulada,2022,6,3300,4845.0,1.4682,1550.0,0.4697,12,True
Teulada,2022,7,3300,10246.0,3.1048,2324.0,0.7042,12,True
Teulada,2022,8,3300,12554.0,3.8042,2716.0,0.823,12,True
Teulada,2022,9,3300,4633.0,1.4039,1447.0,0.4385,12,True
Teulada,2022,10,3300,1433.0,0.4342,551.0,0.167,12,True
Teulada,2022,11,3300,185.0,0.0561,86.0,0.0261,12,True
Teulada,2022,12,3300,148.0,0.0448,102.0,0.0309,12,True
Thiesi,2022,1,2814,54.22,0.0193,22.63,0.008,12,True
Thiesi,2022,2,2814,111.73,0.0397,41.34,0.0147,12,True
Thiesi,2022,3,2814,192.27,0.0683,76.24,0.0271,12,True
Thiesi,2022,4,2814,234.67,0.0834,142.29,0.0506,12,True
Thiesi,2022,5,2814,544.81,0.1936,247.13,0.0878,12,True
Thiesi,2022,6,2814,287.45,0.1021,119.99,0.0426,12,True
Thiesi,2022,7,2814,415.1,0.1475,173.27,0.0616,12,True
Thiesi,2022,8,2814,410.48,0.1459,171.34,0.0609,12,True
Thiesi,2022,9,2814,249.85,0.0888,104.29,0.0371,12,True
Thiesi,2022,10,2814,138.8,0.0493,57.94,0.0206,12,True
Thiesi,2022,11,2814,61.22,0.0218,25.56,0.0091,12,True
Thiesi,2022,12,2814,69.4,0.0247,28.97,0.0103,12,True
Tonara,2022,1,1812,20.0,0.011,14.0,0.0077,12,True
Tonara,2022,2,1812,5.0,0.0028,5.0,0.0028,12,True
Tonara,2022,3,1812,4.0,0.0022,2.0,0.0011,12,True
Tonara,2022,4,1812,104.0,0.0574,77.0,0.0425,12,True
Tonara,2022,5,1812,96.0,0.053,70.0,0.0386,12,True
Tonara,2022,6,1812,117.0,0.0646,90.0,0.0497,12,True
Tonara,2022,7,1812,59.0,0.0326,58.0,0.032,12,True
Tonara,2022,8,1812,162.0,0.0894,67.0,0.037,12,True
Tonara,2022,9,1812,135.0,0.0745,107.0,0.0591,12,True
Tonara,2022,10,1812,259.0,0.1429,209.0,0.1153,12,True
Tonara,2022,11,1812,140.0,0.0773,86.0,0.0475,12,True
Tonara,2022,12,1812,64.0,0.0353,56.0,0.0309,12,True
Torpè,2022,4,2720,22.0,0.0081,14.0,0.0051,7,False
Torpè,2022,5,2720,4.0,0.0015,2.0,0.0007,7,False
Torpè,2022,6,2720,186.0,0.0684,48.0,0.0176,7,False
Torpè,2022,7,2720,669.0,0.246,146.0,0.0537,7,False
Torpè,2022,8,2720,1047.0,0.3849,246.0,0.0904,7,False
Torpè,2022,9,2720,176.0,0.0647,41.0,0.0151,7,False
Torpè,2022,10,2720,3.0,0.0011,3.0,0.0011,7,False
Tortolì,2022,1,11024,1111.0,0.1008,348.0,0.0316,12,True
Tortolì,2022,2,11024,1538.0,0.1395,525.0,0.0476,12,True
Tortolì,2022,3,11024,2273.0,0.2062,744.0,0.0675,12,True
Tortolì,2022,4,11024,8399.0,0.7619,3131.0,0.284,12,True
Tortolì,2022,5,11024,31802.0,2.8848,9305.0,0.8441,12,True
Tortolì,2022,6,11024,68387.0,6.2035,16426.0,1.49,12,True
Tortolì,2022,7,11024,167587.0,15.202,28898.0,2.6214,12,True
Tortolì,2022,8,11024,224626.0,20.3761,31637.0,2.8698,12,True
Tortolì,2022,9,11024,105779.0,9.5953,21451.0,1.9458,12,True
Tortolì,2022,10,11024,25657.0,2.3274,6496.0,0.5893,12,True
Tortolì,2022,11,11024,3163.0,0.2869,706.0,0.064,12,True
Tortolì,2022,12,11024,1095.0,0.0993,442.0,0.0401,12,True
Tramatza,2022,1,937,23.57,0.0252,8.59,0.0092,12,True
Tramatza,2022,2,937,21.18,0.0226,7.72,0.0082,12,True
Tramatza,2022,3,937,28.37,0.0303,10.34,0.011,12,True
Tramatza,2022,4,937,55.49,0.0592,20.23,0.0216,12,True
Tramatza,2022,5,937,69.9,0.0746,25.48,0.0272,12,True
Tramatza,2022,6,937,381.94,0.4076,142.55,0.1521,12,True
Tramatza,2022,7,937,559.43,0.597,211.77,0.226,12,True
Tramatza,2022,8,937,809.42,0.8638,422.04,0.4504,12,True
Tramatza,2022,9,937,305.6,0.3261,134.59,0.1436,12,True
Tramatza,2022,10,937,230.33,0.2458,94.99,0.1014,12,True
Tramatza,2022,11,937,26.61,0.0284,9.7,0.0104,12,True
Tramatza,2022,12,937,30.16,0.0322,11.0,0.0117,12,True
Tratalias,2022,1,1020,8.51,0.0083,5.01,0.0049,12,True
Tratalias,2022,2,1020,7.65,0.0075,4.5,0.0044,12,True
Tratalias,2022,3,1020,10.25,0.01,6.03,0.0059,12,True
Tratalias,2022,4,1020,20.05,0.0197,11.8,0.0116,12,True
Tratalias,2022,5,1020,25.25,0.0248,14.86,0.0146,12,True
Tratalias,2022,6,1020,402.13,0.3942,161.56,0.1584,12,True
Tratalias,2022,7,1020,746.18,0.7315,207.35,0.2033,12,True
Tratalias,2022,8,1020,1479.45,1.4504,294.92,0.2891,12,True
Tratalias,2022,9,1020,470.23,0.461,175.08,0.1716,12,True
Tratalias,2022,10,1020,21.79,0.0214,12.82,0.0126,12,True
Tratalias,2022,11,1020,9.61,0.0094,5.66,0.0055,12,True
Tratalias,2022,12,1020,10.9,0.0107,6.41,0.0063,12,True
Tresnuraghes,2022,1,1051,2.0,0.0019,0.0,0.0,11,True
Tresnuraghes,2022,3,1051,57.0,0.0542,34.0,0.0324,11,True
Tresnuraghes,2022,4,1051,812.0,0.7726,384.0,0.3654,11,True
Tresnuraghes,2022,5,1051,1252.0,1.1912,393.0,0.3739,11,True
Tresnuraghes,2022,6,1051,2554.0,2.4301,640.0,0.6089,11,True
Tresnuraghes,2022,7,1051,4067.0,3.8696,919.0,0.8744,11,True
Tresnuraghes,2022,8,1051,5227.0,4.9734,1176.0,1.1189,11,True
Tresnuraghes,2022,9,1051,2843.0,2.705,695.0,0.6613,11,True
Tresnuraghes,2022,10,1051,1530.0,1.4558,412.0,0.392,11,True
Tresnuraghes,2022,11,1051,351.0,0.334,53.0,0.0504,11,True
Tresnuraghes,2022,12,1051,286.0,0.2721,19.0,0.0181,11,True
Triei,2022,1,1071,3.87,0.0036,1.71,0.0016,12,True
Triei,2022,2,1071,3.48,0.0032,1.54,0.0014,12,True
Triei,2022,3,1071,4.66,0.0044,2.06,0.0019,12,True
Triei,2022,4,1071,9.11,0.0085,4.03,0.0038,12,True
Triei,2022,5,1071,11.47,0.0107,5.08,0.0047,12,True
Triei,2022,6,1071,204.5,0.1909,116.08,0.1084,12,True
Triei,2022,7,1071,527.61,0.4926,192.11,0.1794,12,True
Triei,2022,8,1071,833.28,0.778,260.97,0.2437,12,True
Triei,2022,9,1071,247.82,0.2314,93.89,0.0877,12,True
Triei,2022,10,1071,70.9,0.0662,19.39,0.0181,12,True
Triei,2022,11,1071,4.37,0.0041,1.93,0.0018,12,True
Triei,2022,12,1071,4.95,0.0046,2.19,0.002,12,True
Trinità D'Agultu E Vignola,2022,1,2239,3.92,0.0018,1.71,0.0008,12,True
Trinità D'Agultu E Vignola,2022,2,2239,3.52,0.0016,1.54,0.0007,12,True
Trinità D'Agultu E Vignola,2022,3,2239,4.72,0.0021,2.06,0.0009,12,True
Trinità D'Agultu E Vignola,2022,4,2239,268.23,0.1198,71.03,0.0317,12,True
Trinità D'Agultu E Vignola,2022,5,2239,3219.62,1.438,918.08,0.41,12,True
Trinità D'Agultu E Vignola,2022,6,2239,25794.78,11.5207,4559.08,2.0362,12,True
Trinità D'Agultu E Vignola,2022,7,2239,41974.0,18.7468,6343.11,2.833,12,True
Trinità D'Agultu E Vignola,2022,8,2239,41770.67,18.6559,5901.97,2.636,12,True
Trinità D'Agultu E Vignola,2022,9,2239,28604.06,12.7754,4232.89,1.8905,12,True
Trinità D'Agultu E Vignola,2022,10,2239,1523.03,0.6802,292.39,0.1306,12,True
Trinità D'Agultu E Vignola,2022,11,2239,4.43,0.002,1.93,0.0009,12,True
Trinità D'Agultu E Vignola,2022,12,2239,5.02,0.0022,2.19,0.001,12,True
Tuili,2022,1,948,0.05,0.0001,0.05,0.0001,12,True
Tuili,2022,2,948,0.05,0.0001,0.05,0.0001,12,True
Tuili,2022,3,948,0.06,0.0001,0.06,0.0001,12,True
Tuili,2022,4,948,28.12,0.0297,22.12,0.0233,12,True
Tuili,2022,5,948,14.15,0.0149,12.15,0.0128,12,True
Tuili,2022,6,948,14.28,0.0151,11.28,0.0119,12,True
Tuili,2022,7,948,41.4,0.0437,10.4,0.011,12,True
Tuili,2022,8,948,85.39,0.0901,16.39,0.0173,12,True
Tuili,2022,9,948,18.24,0.0192,18.24,0.0192,12,True
Tuili,2022,10,948,18.13,0.0191,14.13,0.0149,12,True
Tuili,2022,11,948,0.06,0.0001,0.06,0.0001,12,True
Tuili,2022,12,948,0.07,0.0001,0.07,0.0001,12,True
Ulassai,2022,1,1369,86.0,0.0628,10.0,0.0073,11,True
Ulassai,2022,3,1369,79.0,0.0577,28.0,0.0205,11,True
Ulassai,2022,4,1369,761.0,0.5559,240.0,0.1753,11,True
Ulassai,2022,5,1369,931.0,0.6801,327.0,0.2389,11,True
Ulassai,2022,6,1369,731.0,0.534,281.0,0.2053,11,True
Ulassai,2022,7,1369,839.0,0.6129,296.0,0.2162,11,True
Ulassai,2022,8,1369,1516.0,1.1074,521.0,0.3806,11,True
Ulassai,2022,9,1369,1198.0,0.8751,460.0,0.336,11,True
Ulassai,2022,10,1369,896.0,0.6545,305.0,0.2228,11,True
Ulassai,2022,11,1369,141.0,0.103,40.0,0.0292,11,True
Ulassai,2022,12,1369,263.0,0.1921,45.0,0.0329,11,True
Uras,2022,1,2697,45.0,0.0167,9.0,0.0033,9,False
Uras,2022,2,2697,14.0,0.0052,10.0,0.0037,9,False
Uras,2022,3,2697,24.0,0.0089,17.0,0.0063,9,False
Uras,2022,4,2697,127.0,0.0471,66.0,0.0245,9,False
Uras,2022,5,2697,167.0,0.0619,73.0,0.0271,9,False
Uras,2022,6,2697,128.0,0.0475,68.0,0.0252,9,False
Uras,2022,7,2697,176.0,0.0653,85.0,0.0315,9,False
