,comune,anno,mese,presenze_annue,letti_totali,utilizzazione_lorda_pct,segmenti_esclusi,copertura_sufficiente
3272,Stintino,2022,9,319478.0,6707.0,13.05,0,True
3273,Stintino,2022,10,319478.0,6707.0,13.05,0,True
3274,Stintino,2022,11,319478.0,6707.0,13.05,0,True
3275,Stintino,2022,12,319478.0,6707.0,13.05,0,True
3276,Suelli,2022,1,0.0,21.0,0.0,0,True
3277,Suelli,2022,2,0.0,21.0,0.0,0,True
3278,Suelli,2022,3,0.0,21.0,0.0,0,True
3279,Suelli,2022,4,0.0,21.0,0.0,0,True
3280,Suelli,2022,5,0.0,21.0,0.0,0,True
3281,Suelli,2022,6,0.0,21.0,0.0,0,True
3282,Suelli,2022,7,0.0,21.0,0.0,0,True
3283,Suelli,2022,8,0.0,21.0,0.0,0,True
3284,Suelli,2022,9,0.0,21.0,0.0,0,True
3285,Suelli,2022,10,0.0,21.0,0.0,0,True
3286,Suelli,2022,11,0.0,21.0,0.0,0,True
3287,Suelli,2022,12,0.0,21.0,0.0,0,True
3288,Suni,2022,1,797.99,74.0,2.95,0,True
3289,Suni,2022,2,797.99,74.0,2.95,0,True
3290,Suni,2022,3,797.99,74.0,2.95,0,True
3291,Suni,2022,4,797.99,74.0,2.95,0,True
3292,Suni,2022,5,797.99,74.0,2.95,0,True
3293,Suni,2022,6,797.99,74.0,2.95,0,True
3294,Suni,2022,7,797.99,74.0,2.95,0,True
3295,Suni,2022,8,797.99,74.0,2.95,0,True
3296,Suni,2022,9,797.99,74.0,2.95,0,True
3297,Suni,2022,10,797.99,74.0,2.95,0,True
3298,Suni,2022,11,797.99,74.0,2.95,0,True
3299,Suni,2022,12,797.99,74.0,2.95,0,True
3300,Talana,2022,1,0.0,36.0,0.0,0,True
3301,Talana,2022,2,0.0,36.0,0.0,0,True
3302,Talana,2022,3,0.0,36.0,0.0,0,True
3303,Talana,2022,4,0.0,36.0,0.0,0,True
3304,Talana,2022,5,0.0,36.0,0.0,0,True
3305,Talana,2022,6,0.0,36.0,0.0,0,True
3306,Talana,2022,7,0.0,36.0,0.0,0,True
3307,Talana,2022,8,0.0,36.0,0.0,0,True
3308,Talana,2022,9,0.0,36.0,0.0,0,True
3309,Talana,2022,10,0.0,36.0,0.0,0,True
3310,Talana,2022,11,0.0,36.0,0.0,0,True
3311,Talana,2022,12,0.0,36.0,0.0,0,True
3312,Telti,2022,1,2017.01,136.0,4.06,0,True
3313,Telti,2022,2,2017.01,136.0,4.06,0,True
3314,Telti,2022,3,2017.01,136.0,4.06,0,True
3315,Telti,2022,4,2017.01,136.0,4.06,0,True
3316,Telti,2022,5,2017.01,136.0,4.06,0,True
3317,Telti,2022,6,2017.01,136.0,4.06,0,True
3318,Telti,2022,7,2017.01,136.0,4.06,0,True
3319,Telti,2022,8,2017.01,136.0,4.06,0,True
3320,Telti,2022,9,2017.01,136.0,4.06,0,True
3321,Telti,2022,10,2017.01,136.0,4.06,0,True
3322,Telti,2022,11,2017.01,136.0,4.06,0,True
3323,Telti,2022,12,2017.01,136.0,4.06,0,True
3324,Tempio Pausania,2022,1,25479.0,718.0,9.72,0,True
3325,Tempio Pausania,2022,2,25479.0,718.0,9.72,0,True
3326,Tempio Pausania,2022,3,25479.0,718.0,9.72,0,True
3327,Tempio Pausania,2022,4,25479.0,718.0,9.72,0,True
3328,Tempio Pausania,2022,5,25479.0,718.0,9.72,0,True
3329,Tempio Pausania,2022,6,25479.0,718.0,9.72,0,True
3330,Tempio Pausania,2022,7,25479.0,718.0,9.72,0,True
3331,Tempio Pausania,2022,8,25479.0,718.0,9.72,0,True
3332,Tempio Pausania,2022,9,25479.0,718.0,9.72,0,True
3333,Tempio Pausania,2022,10,25479.0,718.0,9.72,0,True
3334,Tempio Pausania,2022,11,25479.0,718.0,9.72,0,True
3335,Tempio Pausania,2022,12,25479.0,718.0,9.72,0,True
3336,Tergu,2022,1,3558.01,225.0,4.33,0,True
3337,Tergu,2022,2,3558.01,225.0,4.33,0,True
3338,Tergu,2022,3,3558.01,225.0,4.33,0,True
3339,Tergu,2022,4,3558.01,225.0,4.33,0,True
3340,Tergu,2022,5,3558.01,225.0,4.33,0,True
3341,Tergu,2022,6,3558.01,225.0,4.33,0,True
3342,Tergu,2022,7,3558.01,225.0,4.33,0,True
3343,Tergu,2022,8,3558.01,225.0,4.33,0,True
3344,Tergu,2022,9,3558.01,225.0,4.33,0,True
3345,Tergu,2022,10,3558.01,225.0,4.33,0,True
3346,Tergu,2022,11,3558.01,225.0,4.33,0,True
3347,Tergu,2022,12,3558.01,225.0,4.33,0,True
3348,Terralba,2022,1,2313.0,102.0,6.21,0,True
3349,Terralba,2022,2,2313.0,102.0,6.21,0,True
3350,Terralba,2022,3,2313.0,102.0,6.21,0,True
3351,Terralba,2022,4,2313.0,102.0,6.21,0,True
3352,Terralba,2022,5,2313.0,102.0,6.21,0,True
3353,Terralba,2022,6,2313.0,102.0,6.21,0,True
3354,Terralba,2022,7,2313.0,102.0,6.21,0,True
3355,Terralba,2022,8,2313.0,102.0,6.21,0,True
3356,Terralba,2022,9,2313.0,102.0,6.21,0,True
3357,Terralba,2022,10,2313.0,102.0,6.21,0,True
3358,Terralba,2022,11,2313.0,102.0,6.21,0,True
3359,Terralba,2022,12,2313.0,102.0,6.21,0,True
3360,Tertenia,2022,1,28988.0,836.0,9.5,0,True
3361,Tertenia,2022,2,28988.0,836.0,9.5,0,True
3362,Tertenia,2022,3,28988.0,836.0,9.5,0,True
3363,Tertenia,2022,4,28988.0,836.0,9.5,0,True
3364,Tertenia,2022,5,28988.0,836.0,9.5,0,True
3365,Tertenia,2022,6,28988.0,836.0,9.5,0,True
3366,Tertenia,2022,7,28988.0,836.0,9.5,0,True
3367,Tertenia,2022,8,28988.0,836.0,9.5,0,True
3368,Tertenia,2022,9,28988.0,836.0,9.5,0,True
3369,Tertenia,2022,10,28988.0,836.0,9.5,0,True
3370,Tertenia,2022,11,28988.0,836.0,9.5,0,True
3371,Tertenia,2022,12,28988.0,836.0,9.5,0,True
3372,Teti,2022,1,0.0,56.0,0.0,0,True
3373,Teti,2022,2,0.0,56.0,0.0,0,True
3374,Teti,2022,3,0.0,56.0,0.0,0,True
3375,Teti,2022,4,0.0,56.0,0.0,0,True
3376,Teti,2022,5,0.0,56.0,0.0,0,True
3377,Teti,2022,6,0.0,56.0,0.0,0,True
3378,Teti,2022,7,0.0,56.0,0.0,0,True
3379,Teti,2022,8,0.0,56.0,0.0,0,True
3380,Teti,2022,9,0.0,56.0,0.0,0,True
3381,Teti,2022,10,0.0,56.0,0.0,0,True
3382,Teti,2022,11,0.0,56.0,0.0,0,True
3383,Teti,2022,12,0.0,56.0,0.0,0,True
3384,Teulada,2022,1,36614.0,1030.0,9.74,0,True
3385,Teulada,2022,2,36614.0,1030.0,9.74,0,True
3386,Teulada,2022,3,36614.0,1030.0,9.74,0,True
3387,Teulada,2022,4,36614.0,1030.0,9.74,0,True
3388,Teulada,2022,5,36614.0,1030.0,9.74,0,True
3389,Teulada,2022,6,36614.0,1030.0,9.74,0,True
3390,Teulada,2022,7,36614.0,1030.0,9.74,0,True
3391,Teulada,2022,8,36614.0,1030.0,9.74,0,True
3392,Teulada,2022,9,36614.0,1030.0,9.74,0,True
3393,Teulada,2022,10,36614.0,1030.0,9.74,0,True
3394,Teulada,2022,11,36614.0,1030.0,9.74,0,True
3395,Teulada,2022,12,36614.0,1030.0,9.74,0,True
3396,Thiesi,2022,1,2770.0,52.0,14.59,0,True
3397,Thiesi,2022,2,2770.0,52.0,14.59,0,True
3398,Thiesi,2022,3,2770.0,52.0,14.59,0,True
3399,Thiesi,2022,4,2770.0,52.0,14.59,0,True
3400,Thiesi,2022,5,2770.0,52.0,14.59,0,True
3401,Thiesi,2022,6,2770.0,52.0,14.59,0,True
3402,Thiesi,2022,7,2770.0,52.0,14.59,0,True
3403,Thiesi,2022,8,2770.0,52.0,14.59,0,True
3404,Thiesi,2022,9,2770.0,52.0,14.59,0,True
3405,Thiesi,2022,10,2770.0,52.0,14.59,0,True
3406,Thiesi,2022,11,2770.0,52.0,14.59,0,True
3407,Thiesi,2022,12,2770.0,52.0,14.59,0,True
3408,Tissi,2022,1,0.0,6.0,0.0,0,True
3409,Tissi,2022,2,0.0,6.0,0.0,0,True
3410,Tissi,2022,3,0.0,6.0,0.0,0,True
3411,Tissi,2022,4,0.0,6.0,0.0,0,True
3412,Tissi,2022,5,0.0,6.0,0.0,0,True
3413,Tissi,2022,6,0.0,6.0,0.0,0,True
3414,Tissi,2022,7,0.0,6.0,0.0,0,True
3415,Tissi,2022,8,0.0,6.0,0.0,0,True
3416,Tissi,2022,9,0.0,6.0,0.0,0,True
3417,Tissi,2022,10,0.0,6.0,0.0,0,True
3418,Tissi,2022,11,0.0,6.0,0.0,0,True
3419,Tissi,2022,12,0.0,6.0,0.0,0,True
3420,Tonara,2022,1,1165.0,316.0,1.01,0,True
3421,Tonara,2022,2,1165.0,316.0,1.01,0,True
3422,Tonara,2022,3,1165.0,316.0,1.01,0,True
3423,Tonara,2022,4,1165.0,316.0,1.01,0,True
3424,Tonara,2022,5,1165.0,316.0,1.01,0,True
3425,Tonara,2022,6,1165.0,316.0,1.01,0,True
3426,Tonara,2022,7,1165.0,316.0,1.01,0,True
3427,Tonara,2022,8,1165.0,316.0,1.01,0,True
3428,Tonara,2022,9,1165.0,316.0,1.01,0,True
3429,Tonara,2022,10,1165.0,316.0,1.01,0,True
3430,Tonara,2022,11,1165.0,316.0,1.01,0,True
3431,Tonara,2022,12,1165.0,316.0,1.01,0,True
3432,Torpè,2022,1,2107.0,226.0,2.55,0,True
3433,Torpè,2022,2,2107.0,226.0,2.55,0,True
3434,Torpè,2022,3,2107.0,226.0,2.55,0,True
3435,Torpè,2022,4,2107.0,226.0,2.55,0,True
3436,Torpè,2022,5,2107.0,226.0,2.55,0,True
3437,Torpè,2022,6,2107.0,226.0,2.55,0,True
3438,Torpè,2022,7,2107.0,226.0,2.55,0,True
3439,Torpè,2022,8,2107.0,226.0,2.55,0,True
3440,Torpè,2022,9,2107.0,226.0,2.55,0,True
3441,Torpè,2022,10,2107.0,226.0,2.55,0,True
3442,Torpè,2022,11,2107.0,226.0,2.55,0,True
3443,Torpè,2022,12,2107.0,226.0,2.55,0,True
3444,Torralba,2022,1,0.0,2.0,0.0,0,True
3445,Torralba,2022,2,0.0,2.0,0.0,0,True
3446,Torralba,2022,3,0.0,2.0,0.0,0,True
3447,Torralba,2022,4,0.0,2.0,0.0,0,True
3448,Torralba,2022,5,0.0,2.0,0.0,0,True
3449,Torralba,2022,6,0.0,2.0,0.0,0,True
3450,Torralba,2022,7,0.0,2.0,0.0,0,True
3451,Torralba,2022,8,0.0,2.0,0.0,0,True
3452,Torralba,2022,9,0.0,2.0,0.0,0,True
3453,Torralba,2022,10,0.0,2.0,0.0,0,True
3454,Torralba,2022,11,0.0,2.0,0.0,0,True
3455,Torralba,2022,12,0.0,2.0,0.0,0,True
3456,Tortolì,2022,1,641417.0,7546.0,23.29,0,True
3457,Tortolì,2022,2,641417.0,7546.0,23.29,0,True
3458,Tortolì,2022,3,641417.0,7546.0,23.29,0,True
3459,Tortolì,2022,4,641417.0,7546.0,23.29,0,True
3460,Tortolì,2022,5,641417.0,7546.0,23.29,0,True
3461,Tortolì,2022,6,641417.0,7546.0,23.29,0,True
3462,Tortolì,2022,7,641417.0,7546.0,23.29,0,True
3463,Tortolì,2022,8,641417.0,7546.0,23.29,0,True
3464,Tortolì,2022,9,641417.0,7546.0,23.29,0,True
3465,Tortolì,2022,10,641417.0,7546.0,23.29,0,True
3466,Tortolì,2022,11,641417.0,7546.0,23.29,0,True
3467,Tortolì,2022,12,641417.0,7546.0,23.29,0,True
3468,Tramatza,2022,1,2542.0,60.0,11.61,0,True
3469,Tramatza,2022,2,2542.0,60.0,11.61,0,True
3470,Tramatza,2022,3,2542.0,60.0,11.61,0,True
3471,Tramatza,2022,4,2542.0,60.0,11.61,0,True
3472,Tramatza,2022,5,2542.0,60.0,11.61,0,True
3473,Tramatza,2022,6,2542.0,60.0,11.61,0,True
3474,Tramatza,2022,7,2542.0,60.0,11.61,0,True
3475,Tramatza,2022,8,2542.0,60.0,11.61,0,True
3476,Tramatza,2022,9,2542.0,60.0,11.61,0,True
3477,Tramatza,2022,10,2542.0,60.0,11.61,0,True
3478,Tramatza,2022,11,2542.0,60.0,11.61,0,True
3479,Tramatza,2022,12,2542.0,60.0,11.61,0,True
3480,Tratalias,2022,1,3212.0,82.0,10.73,0,True
3481,Tratalias,2022,2,3212.0,82.0,10.73,0,True
3482,Tratalias,2022,3,3212.0,82.0,10.73,0,True
3483,Tratalias,2022,4,3212.0,82.0,10.73,0,True
3484,Tratalias,2022,5,3212.0,82.0,10.73,0,True
3485,Tratalias,2022,6,3212.0,82.0,10.73,0,True
3486,Tratalias,2022,7,3212.0,82.0,10.73,0,True
3487,Tratalias,2022,8,3212.0,82.0,10.73,0,True
3488,Tratalias,2022,9,3212.0,82.0,10.73,0,True
3489,Tratalias,2022,10,3212.0,82.0,10.73,0,True
3490,Tratalias,2022,11,3212.0,82.0,10.73,0,True
3491,Tratalias,2022,12,3212.0,82.0,10.73,0,True
3492,Tresnuraghes,2022,1,18981.0,519.0,10.02,0,True
3493,Tresnuraghes,2022,2,18981.0,519.0,10.02,0,True
3494,Tresnuraghes,2022,3,18981.0,519.0,10.02,0,True
3495,Tresnuraghes,2022,4,18981.0,519.0,10.02,0,True
3496,Tresnuraghes,2022,5,18981.0,519.0,10.02,0,True
3497,Tresnuraghes,2022,6,18981.0,519.0,10.02,0,True
3498,Tresnuraghes,2022,7,18981.0,519.0,10.02,0,True
3499,Tresnuraghes,2022,8,18981.0,519.0,10.02,0,True
3500,Tresnuraghes,2022,9,18981.0,519.0,10.02,0,True
3501,Tresnuraghes,2022,10,18981.0,519.0,10.02,0,True
3502,Tresnuraghes,2022,11,18981.0,519.0,10.02,0,True
3503,Tresnuraghes,2022,12,18981.0,519.0,10.02,0,True
3504,Triei,2022,1,1926.02,76.0,6.94,0,True
3505,Triei,2022,2,1926.02,76.0,6.94,0,True
3506,Triei,2022,3,1926.02,76.0,6.94,0,True
3507,Triei,2022,4,1926.02,76.0,6.94,0,True
3508,Triei,2022,5,1926.02,76.0,6.94,0,True
3509,Triei,2022,6,1926.02,76.0,6.94,0,True
3510,Triei,2022,7,1926.02,76.0,6.94,0,True
3511,Triei,2022,8,1926.02,76.0,6.94,0,True
3512,Triei,2022,9,1926.02,76.0,6.94,0,True
3513,Triei,2022,10,1926.02,76.0,6.94,0,True
3514,Triei,2022,11,1926.02,76.0,6.94,0,True
3515,Triei,2022,12,1926.02,76.0,6.94,0,True
3516,Trinità D'Agultu E Vignola,2022,1,143176.0,4536.0,8.65,0,True
3517,Trinità D'Agultu E Vignola,2022,2,143176.0,4536.0,8.65,0,True
3518,Trinità D'Agultu E Vignola,2022,3,143176.0,4536.0,8.65,0,True
3519,Trinità D'Agultu E Vignola,2022,4,143176.0,4536.0,8.65,0,True
3520,Trinità D'Agultu E Vignola,2022,5,143176.0,4536.0,8.65,0,True
3521,Trinità D'Agultu E Vignola,2022,6,143176.0,4536.0,8.65,0,True
3522,Trinità D'Agultu E Vignola,2022,7,143176.0,4536.0,8.65,0,True
3523,Trinità D'Agultu E Vignola,2022,8,143176.0,4536.0,8.65,0,True
3524,Trinità D'Agultu E Vignola,2022,9,143176.0,4536.0,8.65,0,True
3525,Trinità D'Agultu E Vignola,2022,10,143176.0,4536.0,8.65,0,True
3526,Trinità D'Agultu E Vignola,2022,11,143176.0,4536.0,8.65,0,True
3527,Trinità D'Agultu E Vignola,2022,12,143176.0,4536.0,8.65,0,True
3528,Tuili,2022,1,220.0,26.0,2.32,0,True
3529,Tuili,2022,2,220.0,26.0,2.32,0,True
3530,Tuili,2022,3,220.0,26.0,2.32,0,True
3531,Tuili,2022,4,220.0,26.0,2.32,0,True
3532,Tuili,2022,5,220.0,26.0,2.32,0,True
3533,Tuili,2022,6,220.0,26.0,2.32,0,True
3534,Tuili,2022,7,220.0,26.0,2.32,0,True
3535,Tuili,2022,8,220.0,26.0,2.32,0,True
3536,Tuili,2022,9,220.0,26.0,2.32,0,True
3537,Tuili,2022,10,220.0,26.0,2.32,0,True
3538,Tuili,2022,11,220.0,26.0,2.32,0,True
3539,Tuili,2022,12,220.0,26.0,2.32,0,True
3540,Tula,2022,1,0.0,62.0,0.0,0,True
3541,Tula,2022,2,0.0,62.0,0.0,0,True
3542,Tula,2022,3,0.0,62.0,0.0,0,True
3543,Tula,2022,4,0.0,62.0,0.0,0,True
3544,Tula,2022,5,0.0,62.0,0.0,0,True
3545,Tula,2022,6,0.0,62.0,0.0,0,True
3546,Tula,2022,7,0.0,62.0,0.0,0,True
3547,Tula,2022,8,0.0,62.0,0.0,0,True
3548,Tula,2022,9,0.0,62.0,0.0,0,True
3549,Tula,2022,10,0.0,62.0,0.0,0,True
3550,Tula,2022,11,0.0,62.0,0.0,0,True
3551,Tula,2022,12,0.0,62.0,0.0,0,True
3552,Turri,2022,1,0.0,16.0,0.0,0,True
3553,Turri,2022,2,0.0,16.0,0.0,0,True
3554,Turri,2022,3,0.0,16.0,0.0,0,True
3555,Turri,2022,4,0.0,16.0,0.0,0,True
3556,Turri,2022,5,0.0,16.0,0.0,0,True
3557,Turri,2022,6,0.0,16.0,0.0,0,True
3558,Turri,2022,7,0.0,16.0,0.0,0,True
3559,Turri,2022,8,0.0,16.0,0.0,0,True
3560,Turri,2022,9,0.0,16.0,0.0,0,True
3561,Turri,2022,10,0.0,16.0,0.0,0,True
3562,Turri,2022,11,0.0,16.0,0.0,0,True
3563,Turri,2022,12,0.0,16.0,0.0,0,True
3564,Ulassai,2022,1,7441.0,171.0,11.92,0,True
3565,Ulassai,2022,2,7441.0,171.0,11.92,0,True
3566,Ulassai,2022,3,7441.0,171.0,11.92,0,True
3567,Ulassai,2022,4,7441.0,171.0,11.92,0,True
3568,Ulassai,2022,5,7441.0,171.0,11.92,0,True
3569,Ulassai,2022,6,7441.0,171.0,11.92,0,True
3570,Ulassai,2022,7,7441.0,171.0,11.92,0,True
3571,Ulassai,2022,8,7441.0,171.0,11.92,0,True
3572,Ulassai,2022,9,7441.0,171.0,11.92,0,True
3573,Ulassai,2022,10,7441.0,171.0,11.92,0,True
3574,Ulassai,2022,11,7441.0,171.0,11.92,0,True
3575,Ulassai,2022,12,7441.0,171.0,11.92,0,True
3576,Ulà Tirso,2022,1,0.0,10.0,0.0,0,True
3577,Ulà Tirso,2022,2,0.0,10.0,0.0,0,True
3578,Ulà Tirso,2022,3,0.0,10.0,0.0,0,True
3579,Ulà Tirso,2022,4,0.0,10.0,0.0,0,True
3580,Ulà Tirso,2022,5,0.0,10.0,0.0,0,True
3581,Ulà Tirso,2022,6,0.0,10.0,0.0,0,True
3582,Ulà Tirso,2022,7,0.0,10.0,0.0,0,True
3583,Ulà Tirso,2022,8,0.0,10.0,0.0,0,True
3584,Ulà Tirso,2022,9,0.0,10.0,0.0,0,True
3585,Ulà Tirso,2022,10,0.0,10.0,0.0,0,True
3586,Ulà Tirso,2022,11,0.0,10.0,0.0,0,True
3587,Ulà Tirso,2022,12,0.0,10.0,0.0,0,True
3588,Uras,2022,1,1119.0,38.0,8.07,0,True
3589,Uras,2022,2,1119.0,38.0,8.07,0,True
3590,Uras,2022,3,1119.0,38.0,8.07,0,True
3591,Uras,2022,4,1119.0,38.0,8.07,0,True
3592,Uras,2022,5,1119.0,38.0,8.07,0,True
3593,Uras,2022,6,1119.0,38.0,8.07,0,True
3594,Uras,2022,7,1119.0,38.0,8.07,0,True
3595,Uras,2022,8,1119.0,38.0,8.07,0,True
3596,Uras,2022,9,1119.0,38.0,8.07,0,True
3597,Uras,2022,10,1119.0,38.0,8.07,0,True
3598,Uras,2022,11,1119.0,38.0,8.07,0,True
3599,Uras,2022,12,1119.0,38.0,8.07,0,True
3600,Uri,2022,1,1552.0,48.0,8.86,0,True
3601,Uri,2022,2,1552.0,48.0,8.86,0,True
3602,Uri,2022,3,1552.0,48.0,8.86,0,True
3603,Uri,2022,4,1552.0,48.0,8.86,0,True
3604,Uri,2022,5,1552.0,48.0,8.86,0,True
3605,Uri,2022,6,1552.0,48.0,8.86,0,True
3606,Uri,2022,7,1552.0,48.0,8.86,0,True
3607,Uri,2022,8,1552.0,48.0,8.86,0,True
3608,Uri,2022,9,1552.0,48.0,8.86,0,True
3609,Uri,2022,10,1552.0,48.0,8.86,0,True
3610,Uri,2022,11,1552.0,48.0,8.86,0,True
3611,Uri,2022,12,1552.0,48.0,8.86,0,True
3612,Urzulei,2022,1,3483.01,141.0,6.77,0,True
3613,Urzulei,2022,2,3483.01,141.0,6.77,0,True
3614,Urzulei,2022,3,3483.01,141.0,6.77,0,True
3615,Urzulei,2022,4,3483.01,141.0,6.77,0,True
3616,Urzulei,2022,5,3483.01,141.0,6.77,0,True
3617,Urzulei,2022,6,3483.01,141.0,6.77,0,True
3618,Urzulei,2022,7,3483.01,141.0,6.77,0,True
3619,Urzulei,2022,8,3483.01,141.0,6.77,0,True
3620,Urzulei,2022,9,3483.01,141.0,6.77,0,True
3621,Urzulei,2022,10,3483.01,141.0,6.77,0,True
3622,Urzulei,2022,11,3483.01,141.0,6.77,0,True
3623,Urzulei,2022,12,3483.01,141.0,6.77,0,True
3624,Usini,2022,1,0.0,12.0,0.0,0,True
3625,Usini,2022,2,0.0,12.0,0.0,0,True
3626,Usini,2022,3,0.0,12.0,0.0,0,True
3627,Usini,2022,4,0.0,12.0,0.0,0,True
3628,Usini,2022,5,0.0,12.0,0.0,0,True
3629,Usini,2022,6,0.0,12.0,0.0,0,True
3630,Usini,2022,7,0.0,12.0,0.0,0,True
3631,Usini,2022,8,0.0,12.0,0.0,0,True
3632,Usini,2022,9,0.0,12.0,0.0,0,True
3633,Usini,2022,10,0.0,12.0,0.0,0,True
3634,Usini,2022,11,0.0,12.0,0.0,0,True
3635,Usini,2022,12,0.0,12.0,0.0,0,True
3636,Ussana,2022,1,0.0,13.0,0.0,0,True
3637,Ussana,2022,2,0.0,13.0,0.0,0,True
3638,Ussana,2022,3,0.0,13.0,0.0,0,True
3639,Ussana,2022,4,0.0,13.0,0.0,0,True
3640,Ussana,2022,5,0.0,13.0,0.0,0,True
3641,Ussana,2022,6,0.0,13.0,0.0,0,True
3642,Ussana,2022,7,0.0,13.0,0.0,0,True
3643,Ussana,2022,8,0.0,13.0,0.0,0,True
3644,Ussana,2022,9,0.0,13.0,0.0,0,True
3645,Ussana,2022,10,0.0,13.0,0.0,0,True
3646,Ussana,2022,11,0.0,13.0,0.0,0,True
3647,Ussana,2022,12,0.0,13.0,0.0,0,True
3648,Ussassai,2022,1,456.01,26.0,4.81,0,True
3649,Ussassai,2022,2,456.01,26.0,4.81,0,True
3650,Ussassai,2022,3,456.01,26.0,4.81,0,True
3651,Ussassai,2022,4,456.01,26.0,4.81,0,True
3652,Ussassai,2022,5,456.01,26.0,4.81,0,True
3653,Ussassai,2022,6,456.01,26.0,4.81,0,True
3654,Ussassai,2022,7,456.01,26.0,4.81,0,True
3655,Ussassai,2022,8,456.01,26.0,4.81,0,True
3656,Ussassai,2022,9,456.01,26.0,4.81,0,True
3657,Ussassai,2022,10,456.01,26.0,4.81,0,True
3658,Ussassai,2022,11,456.01,26.0,4.81,0,True
3659,Ussassai,2022,12,456.01,26.0,4.81,0,True
3660,Uta,2022,1,2098.01,80.0,7.18,0,True
3661,Uta,2022,2,2098.01,80.0,7.18,0,True
3662,Uta,2022,3,2098.01,80.0,7.18,0,True
3663,Uta,2022,4,2098.01,80.0,7.18,0,True
3664,Uta,2022,5,2098.01,80.0,7.18,0,True
3665,Uta,2022,6,2098.01,80.0,7.18,0,True
3666,Uta,2022,7,2098.01,80.0,7.18,0,True
3667,Uta,2022,8,2098.01,80.0,7.18,0,True
3668,Uta,2022,9,2098.01,80.0,7.18,0,True
3669,Uta,2022,10,2098.01,80.0,7.18,0,True
3670,Uta,2022,11,2098.01,80.0,7.18,0,True
3671,Uta,2022,12,2098.01,80.0,7.18,0,True
3672,Valledoria,2022,1,202805.0,4160.0,13.36,0,True
3673,Valledoria,2022,2,202805.0,4160.0,13.36,0,True
3674,Valledoria,2022,3,202805.0,4160.0,13.36,0,True
3675,Valledoria,2022,4,202805.0,4160.0,13.36,0,True
3676,Valledoria,2022,5,202805.0,4160.0,13.36,0,True
3677,Valledoria,2022,6,202805.0,4160.0,13.36,0,True
3678,Valledoria,2022,7,202805.0,4160.0,13.36,0,True
3679,Valledoria,2022,8,202805.0,4160.0,13.36,0,True
3680,Valledoria,2022,9,202805.0,4160.0,13.36,0,True
3681,Valledoria,2022,10,202805.0,4160.0,13.36,0,True
3682,Valledoria,2022,11,202805.0,4160.0,13.36,0,True
3683,Valledoria,2022,12,202805.0,4160.0,13.36,0,True
3684,Vallermosa,2022,1,821.0,34.0,6.62,0,True
3685,Vallermosa,2022,2,821.0,34.0,6.62,0,True
3686,Vallermosa,2022,3,821.0,34.0,6.62,0,True
3687,Vallermosa,2022,4,821.0,34.0,6.62,0,True
3688,Vallermosa,2022,5,821.0,34.0,6.62,0,True
3689,Vallermosa,2022,6,821.0,34.0,6.62,0,True
3690,Vallermosa,2022,7,821.0,34.0,6.62,0,True
3691,Vallermosa,2022,8,821.0,34.0,6.62,0,True
3692,Vallermosa,2022,9,821.0,34.0,6.62,0,True
3693,Vallermosa,2022,10,821.0,34.0,6.62,0,True
3694,Vallermosa,2022,11,821.0,34.0,6.62,0,True
3695,Vallermosa,2022,12,821.0,34.0,6.62,0,True
3696,Viddalba,2022,1,3479.01,199.0,4.79,0,True
3697,Viddalba,2022,2,3479.01,199.0,4.79,0,True
3698,Viddalba,2022,3,3479.01,199.0,4.79,0,True
3699,Viddalba,2022,4,3479.01,199.0,4.79,0,True
3700,Viddalba,2022,5,3479.01,199.0,4.79,0,True
3701,Viddalba,2022,6,3479.01,199.0,4.79,0,True
3702,Viddalba,2022,7,3479.01,199.0,4.79,0,True
3703,Viddalba,2022,8,3479.01,199.0,4.79,0,True
3704,Viddalba,2022,9,3479.01,199.0,4.79,0,True
3705,Viddalba,2022,10,3479.01,199.0,4.79,0,True
3706,Viddalba,2022,11,3479.01,199.0,4.79,0,True
3707,Viddalba,2022,12,3479.01,199.0,4.79,0,True
3708,Villa San Pietro,2022,1,3924.0,170.0,6.32,0,True
3709,Villa San Pietro,2022,2,3924.0,170.0,6.32,0,True
3710,Villa San Pietro,2022,3,3924.0,170.0,6.32,0,True
3711,Villa San Pietro,2022,4,3924.0,170.0,6.32,0,True
3712,Villa San Pietro,2022,5,3924.0,170.0,6.32,0,True
3713,Villa San Pietro,2022,6,3924.0,170.0,6.32,0,True
3714,Villa San Pietro,2022,7,3924.0,170.0,6.32,0,True
3715,Villa San Pietro,2022,8,3924.0,170.0,6.32,0,True
3716,Villa San Pietro,2022,9,3924.0,170.0,6.32,0,True
3717,Villa San Pietro,2022,10,3924.0,170.0,6.32,0,True
3718,Villa San Pietro,2022,11,3924.0,170.0,6.32,0,True
3719,Villa San Pietro,2022,12,3924.0,170.0,6.32,0,True
3720,Villa Sant'Antonio,2022,1,0.0,10.0,0.0,0,True
3721,Villa Sant'Antonio,2022,2,0.0,10.0,0.0,0,True
3722,Villa Sant'Antonio,2022,3,0.0,10.0,0.0,0,True
3723,Villa Sant'Antonio,2022,4,0.0,10.0,0.0,0,True
3724,Villa Sant'Antonio,2022,5,0.0,10.0,0.0,0,True
3725,Villa Sant'Antonio,2022,6,0.0,10.0,0.0,0,True
3726,Villa Sant'Antonio,2022,7,0.0,10.0,0.0,0,True
