comune,anno,mese,letti_totali,superficie_kmq,densita_ricettiva,copertura_sufficiente
Badesi,2023,10,5601,31.463,178.02,True
Badesi,2023,11,5601,31.463,178.02,True
Badesi,2023,12,5601,31.463,178.02,True
Ballao,2023,1,8,46.108,0.17,True
Ballao,2023,2,8,46.108,0.17,True
Ballao,2023,3,8,46.108,0.17,True
Ballao,2023,4,8,46.108,0.17,True
Ballao,2023,5,8,46.108,0.17,True
Ballao,2023,6,8,46.108,0.17,True
Ballao,2023,7,8,46.108,0.17,True
Ballao,2023,8,8,46.108,0.17,True
Ballao,2023,9,8,46.108,0.17,True
Ballao,2023,10,8,46.108,0.17,True
Ballao,2023,11,8,46.108,0.17,True
Ballao,2023,12,8,46.108,0.17,True
Banari,2023,1,11,21.362,0.51,True
Banari,2023,2,11,21.362,0.51,True
Banari,2023,3,11,21.362,0.51,True
Banari,2023,4,11,21.362,0.51,True
Banari,2023,5,11,21.362,0.51,True
Banari,2023,6,11,21.362,0.51,True
Banari,2023,7,11,21.362,0.51,True
Banari,2023,8,11,21.362,0.51,True
Banari,2023,9,11,21.362,0.51,True
Banari,2023,10,11,21.362,0.51,True
Banari,2023,11,11,21.362,0.51,True
Banari,2023,12,11,21.362,0.51,True
Baradili,2023,1,24,5.638,4.26,True
Baradili,2023,2,24,5.638,4.26,True
Baradili,2023,3,24,5.638,4.26,True
Baradili,2023,4,24,5.638,4.26,True
Baradili,2023,5,24,5.638,4.26,True
Baradili,2023,6,24,5.638,4.26,True
Baradili,2023,7,24,5.638,4.26,True
Baradili,2023,8,24,5.638,4.26,True
Baradili,2023,9,24,5.638,4.26,True
Baradili,2023,10,24,5.638,4.26,True
Baradili,2023,11,24,5.638,4.26,True
Baradili,2023,12,24,5.638,4.26,True
Baratili San Pietro,2023,1,94,6.002,15.66,True
Baratili San Pietro,2023,2,94,6.002,15.66,True
Baratili San Pietro,2023,3,94,6.002,15.66,True
Baratili San Pietro,2023,4,94,6.002,15.66,True
Baratili San Pietro,2023,5,94,6.002,15.66,True
Baratili San Pietro,2023,6,94,6.002,15.66,True
Baratili San Pietro,2023,7,94,6.002,15.66,True
Baratili San Pietro,2023,8,94,6.002,15.66,True
Baratili San Pietro,2023,9,94,6.002,15.66,True
Baratili San Pietro,2023,10,94,6.002,15.66,True
Baratili San Pietro,2023,11,94,6.002,15.66,True
Baratili San Pietro,2023,12,94,6.002,15.66,True
Baressa,2023,1,27,12.537,2.15,True
Baressa,2023,2,27,12.537,2.15,True
Baressa,2023,3,27,12.537,2.15,True
Baressa,2023,4,27,12.537,2.15,True
Baressa,2023,5,27,12.537,2.15,True
Baressa,2023,6,27,12.537,2.15,True
Baressa,2023,7,27,12.537,2.15,True
Baressa,2023,8,27,12.537,2.15,True
Baressa,2023,9,27,12.537,2.15,True
Baressa,2023,10,27,12.537,2.15,True
Baressa,2023,11,27,12.537,2.15,True
Baressa,2023,12,27,12.537,2.15,True
Bari Sardo,2023,1,2942,37.625,78.19,True
Bari Sardo,2023,2,2942,37.625,78.19,True
Bari Sardo,2023,3,2942,37.625,78.19,True
Bari Sardo,2023,4,2942,37.625,78.19,True
Bari Sardo,2023,5,2942,37.625,78.19,True
Bari Sardo,2023,6,2942,37.625,78.19,True
Bari Sardo,2023,7,2942,37.625,78.19,True
Bari Sardo,2023,8,2942,37.625,78.19,True
Bari Sardo,2023,9,2942,37.625,78.19,True
Bari Sardo,2023,10,2942,37.625,78.19,True
Bari Sardo,2023,11,2942,37.625,78.19,True
Bari Sardo,2023,12,2942,37.625,78.19,True
Barrali,2023,1,0,11.218,0.0,False
Barrali,2023,2,0,11.218,0.0,False
Barrali,2023,3,0,11.218,0.0,False
Barrali,2023,4,0,11.218,0.0,False
Barrali,2023,5,0,11.218,0.0,False
Barrali,2023,6,0,11.218,0.0,False
Barrali,2023,7,0,11.218,0.0,False
Barrali,2023,8,0,11.218,0.0,False
Barrali,2023,9,0,11.218,0.0,False
Barrali,2023,10,0,11.218,0.0,False
Barrali,2023,11,0,11.218,0.0,False
Barrali,2023,12,0,11.218,0.0,False
Barumini,2023,1,48,26.173,1.83,True
Barumini,2023,2,48,26.173,1.83,True
Barumini,2023,3,48,26.173,1.83,True
Barumini,2023,4,48,26.173,1.83,True
Barumini,2023,5,48,26.173,1.83,True
Barumini,2023,6,48,26.173,1.83,True
Barumini,2023,7,48,26.173,1.83,True
Barumini,2023,8,48,26.173,1.83,True
Barumini,2023,9,48,26.173,1.83,True
Barumini,2023,10,48,26.173,1.83,True
Barumini,2023,11,48,26.173,1.83,True
Barumini,2023,12,48,26.173,1.83,True
Bauladu,2023,1,28,23.9,1.17,True
Bauladu,2023,2,28,23.9,1.17,True
Bauladu,2023,3,28,23.9,1.17,True
Bauladu,2023,4,28,23.9,1.17,True
Bauladu,2023,5,28,23.9,1.17,True
Bauladu,2023,6,28,23.9,1.17,True
Bauladu,2023,7,28,23.9,1.17,True
Bauladu,2023,8,28,23.9,1.17,True
Bauladu,2023,9,28,23.9,1.17,True
Bauladu,2023,10,28,23.9,1.17,True
Bauladu,2023,11,28,23.9,1.17,True
Bauladu,2023,12,28,23.9,1.17,True
Baunei,2023,1,1780,212.11,8.39,True
Baunei,2023,2,1780,212.11,8.39,True
Baunei,2023,3,1780,212.11,8.39,True
Baunei,2023,4,1780,212.11,8.39,True
Baunei,2023,5,1780,212.11,8.39,True
Baunei,2023,6,1780,212.11,8.39,True
Baunei,2023,7,1780,212.11,8.39,True
Baunei,2023,8,1780,212.11,8.39,True
Baunei,2023,9,1780,212.11,8.39,True
Baunei,2023,10,1780,212.11,8.39,True
Baunei,2023,11,1780,212.11,8.39,True
Baunei,2023,12,1780,212.11,8.39,True
Belvì,2023,1,46,18.286,2.52,True
Belvì,2023,2,46,18.286,2.52,True
Belvì,2023,3,46,18.286,2.52,True
Belvì,2023,4,46,18.286,2.52,True
Belvì,2023,5,46,18.286,2.52,True
Belvì,2023,6,46,18.286,2.52,True
Belvì,2023,7,46,18.286,2.52,True
Belvì,2023,8,46,18.286,2.52,True
Belvì,2023,9,46,18.286,2.52,True
Belvì,2023,10,46,18.286,2.52,True
Belvì,2023,11,46,18.286,2.52,True
Belvì,2023,12,46,18.286,2.52,True
Benetutti,2023,1,196,94.066,2.08,True
Benetutti,2023,2,196,94.066,2.08,True
Benetutti,2023,3,196,94.066,2.08,True
Benetutti,2023,4,196,94.066,2.08,True
Benetutti,2023,5,196,94.066,2.08,True
Benetutti,2023,6,196,94.066,2.08,True
Benetutti,2023,7,196,94.066,2.08,True
Benetutti,2023,8,196,94.066,2.08,True
Benetutti,2023,9,196,94.066,2.08,True
Benetutti,2023,10,196,94.066,2.08,True
Benetutti,2023,11,196,94.066,2.08,True
Benetutti,2023,12,196,94.066,2.08,True
Berchidda,2023,1,454,202.262,2.24,True
Berchidda,2023,2,454,202.262,2.24,True
Berchidda,2023,3,454,202.262,2.24,True
Berchidda,2023,4,454,202.262,2.24,True
Berchidda,2023,5,454,202.262,2.24,True
Berchidda,2023,6,454,202.262,2.24,True
Berchidda,2023,7,454,202.262,2.24,True
Berchidda,2023,8,454,202.262,2.24,True
Berchidda,2023,9,454,202.262,2.24,True
Berchidda,2023,10,454,202.262,2.24,True
Berchidda,2023,11,454,202.262,2.24,True
Berchidda,2023,12,454,202.262,2.24,True
Bessude,2023,1,26,26.544,0.98,True
Bessude,2023,2,26,26.544,0.98,True
Bessude,2023,3,26,26.544,0.98,True
Bessude,2023,4,26,26.544,0.98,True
Bessude,2023,5,26,26.544,0.98,True
Bessude,2023,6,26,26.544,0.98,True
Bessude,2023,7,26,26.544,0.98,True
Bessude,2023,8,26,26.544,0.98,True
Bessude,2023,9,26,26.544,0.98,True
Bessude,2023,10,26,26.544,0.98,True
Bessude,2023,11,26,26.544,0.98,True
Bessude,2023,12,26,26.544,0.98,True
Bidonì,2023,1,0,11.775,0.0,False
Bidonì,2023,2,0,11.775,0.0,False
Bidonì,2023,3,0,11.775,0.0,False
Bidonì,2023,4,0,11.775,0.0,False
Bidonì,2023,5,0,11.775,0.0,False
Bidonì,2023,6,0,11.775,0.0,False
Bidonì,2023,7,0,11.775,0.0,False
Bidonì,2023,8,0,11.775,0.0,False
Bidonì,2023,9,0,11.775,0.0,False
Bidonì,2023,10,0,11.775,0.0,False
Bidonì,2023,11,0,11.775,0.0,False
Bidonì,2023,12,0,11.775,0.0,False
Birori,2023,1,0,17.269,0.0,False
Birori,2023,2,0,17.269,0.0,False
Birori,2023,3,0,17.269,0.0,False
Birori,2023,4,0,17.269,0.0,False
Birori,2023,5,0,17.269,0.0,False
Birori,2023,6,0,17.269,0.0,False
Birori,2023,7,0,17.269,0.0,False
Birori,2023,8,0,17.269,0.0,False
Birori,2023,9,0,17.269,0.0,False
Birori,2023,10,0,17.269,0.0,False
Birori,2023,11,0,17.269,0.0,False
Birori,2023,12,0,17.269,0.0,False
Bitti,2023,1,106,215.633,0.49,True
Bitti,2023,2,106,215.633,0.49,True
Bitti,2023,3,106,215.633,0.49,True
Bitti,2023,4,106,215.633,0.49,True
Bitti,2023,5,106,215.633,0.49,True
Bitti,2023,6,106,215.633,0.49,True
Bitti,2023,7,106,215.633,0.49,True
Bitti,2023,8,106,215.633,0.49,True
Bitti,2023,9,106,215.633,0.49,True
Bitti,2023,10,106,215.633,0.49,True
Bitti,2023,11,106,215.633,0.49,True
Bitti,2023,12,106,215.633,0.49,True
Bolotana,2023,1,135,108.415,1.25,True
Bolotana,2023,2,135,108.415,1.25,True
Bolotana,2023,3,135,108.415,1.25,True
Bolotana,2023,4,135,108.415,1.25,True
Bolotana,2023,5,135,108.415,1.25,True
Bolotana,2023,6,135,108.415,1.25,True
Bolotana,2023,7,135,108.415,1.25,True
Bolotana,2023,8,135,108.415,1.25,True
Bolotana,2023,9,135,108.415,1.25,True
Bolotana,2023,10,135,108.415,1.25,True
Bolotana,2023,11,135,108.415,1.25,True
Bolotana,2023,12,135,108.415,1.25,True
Bonarcado,2023,1,75,28.186,2.66,True
Bonarcado,2023,2,75,28.186,2.66,True
Bonarcado,2023,3,75,28.186,2.66,True
Bonarcado,2023,4,75,28.186,2.66,True
Bonarcado,2023,5,75,28.186,2.66,True
Bonarcado,2023,6,75,28.186,2.66,True
Bonarcado,2023,7,75,28.186,2.66,True
Bonarcado,2023,8,75,28.186,2.66,True
Bonarcado,2023,9,75,28.186,2.66,True
Bonarcado,2023,10,75,28.186,2.66,True
Bonarcado,2023,11,75,28.186,2.66,True
Bonarcado,2023,12,75,28.186,2.66,True
Bonnanaro,2023,1,14,21.99,0.64,True
Bonnanaro,2023,2,14,21.99,0.64,True
Bonnanaro,2023,3,14,21.99,0.64,True
Bonnanaro,2023,4,14,21.99,0.64,True
Bonnanaro,2023,5,14,21.99,0.64,True
Bonnanaro,2023,6,14,21.99,0.64,True
Bonnanaro,2023,7,14,21.99,0.64,True
Bonnanaro,2023,8,14,21.99,0.64,True
Bonnanaro,2023,9,14,21.99,0.64,True
Bonnanaro,2023,10,14,21.99,0.64,True
Bonnanaro,2023,11,14,21.99,0.64,True
Bonnanaro,2023,12,14,21.99,0.64,True
Bono,2023,1,56,74.57,0.75,True
Bono,2023,2,56,74.57,0.75,True
Bono,2023,3,56,74.57,0.75,True
Bono,2023,4,56,74.57,0.75,True
Bono,2023,5,56,74.57,0.75,True
Bono,2023,6,56,74.57,0.75,True
Bono,2023,7,56,74.57,0.75,True
Bono,2023,8,56,74.57,0.75,True
Bono,2023,9,56,74.57,0.75,True
Bono,2023,10,56,74.57,0.75,True
Bono,2023,11,56,74.57,0.75,True
Bono,2023,12,56,74.57,0.75,True
Bonorva,2023,1,55,149.226,0.37,True
Bonorva,2023,2,55,149.226,0.37,True
Bonorva,2023,3,55,149.226,0.37,True
Bonorva,2023,4,55,149.226,0.37,True
Bonorva,2023,5,55,149.226,0.37,True
Bonorva,2023,6,55,149.226,0.37,True
Bonorva,2023,7,55,149.226,0.37,True
Bonorva,2023,8,55,149.226,0.37,True
Bonorva,2023,9,55,149.226,0.37,True
Bonorva,2023,10,55,149.226,0.37,True
Bonorva,2023,11,55,149.226,0.37,True
Bonorva,2023,12,55,149.226,0.37,True
Boroneddu,2023,1,0,4.719,0.0,False
Boroneddu,2023,2,0,4.719,0.0,False
Boroneddu,2023,3,0,4.719,0.0,False
Boroneddu,2023,4,0,4.719,0.0,False
Boroneddu,2023,5,0,4.719,0.0,False
Boroneddu,2023,6,0,4.719,0.0,False
Boroneddu,2023,7,0,4.719,0.0,False
Boroneddu,2023,8,0,4.719,0.0,False
Boroneddu,2023,9,0,4.719,0.0,False
Boroneddu,2023,10,0,4.719,0.0,False
Boroneddu,2023,11,0,4.719,0.0,False
Boroneddu,2023,12,0,4.719,0.0,False
Borore,2023,1,4,42.64,0.09,True
Borore,2023,2,4,42.64,0.09,True
Borore,2023,3,4,42.64,0.09,True
Borore,2023,4,4,42.64,0.09,True
Borore,2023,5,4,42.64,0.09,True
Borore,2023,6,4,42.64,0.09,True
Borore,2023,7,4,42.64,0.09,True
Borore,2023,8,4,42.64,0.09,True
Borore,2023,9,4,42.64,0.09,True
Borore,2023,10,4,42.64,0.09,True
Borore,2023,11,4,42.64,0.09,True
Borore,2023,12,4,42.64,0.09,True
Bortigali,2023,1,6,67.32,0.09,True
Bortigali,2023,2,6,67.32,0.09,True
Bortigali,2023,3,6,67.32,0.09,True
Bortigali,2023,4,6,67.32,0.09,True
Bortigali,2023,5,6,67.32,0.09,True
Bortigali,2023,6,6,67.32,0.09,True
Bortigali,2023,7,6,67.32,0.09,True
Bortigali,2023,8,6,67.32,0.09,True
Bortigali,2023,9,6,67.32,0.09,True
Bortigali,2023,10,6,67.32,0.09,True
Bortigali,2023,11,6,67.32,0.09,True
Bortigali,2023,12,6,67.32,0.09,True
Bortigiadas,2023,1,42,75.668,0.56,True
Bortigiadas,2023,2,42,75.668,0.56,True
Bortigiadas,2023,3,42,75.668,0.56,True
Bortigiadas,2023,4,42,75.668,0.56,True
Bortigiadas,2023,5,42,75.668,0.56,True
Bortigiadas,2023,6,42,75.668,0.56,True
Bortigiadas,2023,7,42,75.668,0.56,True
Bortigiadas,2023,8,42,75.668,0.56,True
