comune,anno,mese,densita_turistica,densita_turistica_norm,intensita_turistica_presenze,intensita_turistica_norm,densita_ricettiva,densita_ricettiva_norm,utilizzazione_lorda_pct,utilizzazione_lorda_norm,indice_overtourism,n_indicatori_disponibili
Abbasanta,2023,1,3.11,0.0018,0.048,0.0016,1.48,0.0072,6.37,0.2151,0.0082,4.0
Abbasanta,2023,2,2.54,0.0015,0.0391,0.0013,1.48,0.0072,6.37,0.2151,0.0074,4.0
Abbasanta,2023,3,2.99,0.0017,0.046,0.0015,1.48,0.0072,6.37,0.2151,0.0079,4.0
Abbasanta,2023,4,2.76,0.0016,0.0426,0.0014,1.48,0.0072,6.37,0.2151,0.0077,4.0
Abbasanta,2023,5,2.34,0.0014,0.036,0.0012,1.48,0.0072,6.37,0.2151,0.0071,4.0
Abbasanta,2023,6,2.41,0.0014,0.0371,0.0012,1.48,0.0072,6.37,0.2151,0.0071,4.0
Abbasanta,2023,7,3.79,0.0022,0.0584,0.0019,1.48,0.0072,6.37,0.2151,0.009,4.0
Abbasanta,2023,8,1.08,0.0006,0.0166,0.0005,1.48,0.0072,6.37,0.2151,0.0046,4.0
Abbasanta,2023,9,2.56,0.0015,0.0395,0.0013,1.48,0.0072,6.37,0.2151,0.0074,4.0
Abbasanta,2023,10,9.82,0.0057,0.1513,0.005,1.48,0.0072,6.37,0.2151,0.0145,4.0
Abbasanta,2023,11,0.38,0.0002,0.0058,0.0002,1.48,0.0072,6.37,0.2151,0.0028,4.0
Abbasanta,2023,12,0.65,0.0004,0.0101,0.0003,1.48,0.0072,6.37,0.2151,0.0037,4.0
Aggius,2023,1,0.1,0.0001,0.0058,0.0002,1.54,0.0075,1.72,0.0581,0.0017,4.0
Aggius,2023,2,0.0,0.0,0.0001,0.0,1.54,0.0075,1.72,0.0581,0.0,4.0
Aggius,2023,3,0.0,0.0,0.0002,0.0,1.54,0.0075,1.72,0.0581,0.0,4.0
Aggius,2023,4,0.01,0.0,0.0004,0.0,1.54,0.0075,1.72,0.0581,0.0,4.0
Aggius,2023,5,0.01,0.0,0.0005,0.0,1.54,0.0075,1.72,0.0581,0.0,4.0
Aggius,2023,6,0.59,0.0003,0.0362,0.0012,1.54,0.0075,1.72,0.0581,0.0035,4.0
Aggius,2023,7,2.24,0.0013,0.1372,0.0045,1.54,0.0075,1.72,0.0581,0.0071,4.0
Aggius,2023,8,5.48,0.0032,0.3356,0.0111,1.54,0.0075,1.72,0.0581,0.0112,4.0
Aggius,2023,9,1.1,0.0006,0.0673,0.0022,1.54,0.0075,1.72,0.0581,0.0049,4.0
Aggius,2023,10,0.11,0.0001,0.0068,0.0002,1.54,0.0075,1.72,0.0581,0.0017,4.0
Aggius,2023,11,0.0,0.0,0.0002,0.0,1.54,0.0075,1.72,0.0581,0.0,4.0
Aggius,2023,12,0.0,0.0,0.0002,0.0,1.54,0.0075,1.72,0.0581,0.0,4.0
Aglientu,2023,1,0.01,0.0,0.001,0.0,38.03,0.1857,11.68,0.3943,0.0,4.0
Aglientu,2023,2,0.01,0.0,0.0008,0.0,38.03,0.1857,11.68,0.3943,0.0,4.0
Aglientu,2023,3,0.01,0.0,0.001,0.0,38.03,0.1857,11.68,0.3943,0.0,4.0
Aglientu,2023,4,5.49,0.0032,0.6975,0.023,38.03,0.1857,11.68,0.3943,0.0482,4.0
Aglientu,2023,5,70.45,0.0412,8.9482,0.2946,38.03,0.1857,11.68,0.3943,0.1727,4.0
Aglientu,2023,6,185.15,0.1082,23.5178,0.7744,38.03,0.1857,11.68,0.3943,0.2799,4.0
Aglientu,2023,7,457.13,0.2673,58.0635,1.0,38.03,0.1857,11.68,0.3943,0.374,4.0
Aglientu,2023,8,586.64,0.343,74.5146,1.0,38.03,0.1857,11.68,0.3943,0.3981,4.0
Aglientu,2023,9,250.92,0.1467,31.8716,1.0,38.03,0.1857,11.68,0.3943,0.3219,4.0
Aglientu,2023,10,65.45,0.0383,8.3133,0.2737,38.03,0.1857,11.68,0.3943,0.1664,4.0
Aglientu,2023,11,0.01,0.0,0.0012,0.0,38.03,0.1857,11.68,0.3943,0.0,4.0
Aglientu,2023,12,0.12,0.0001,0.0153,0.0005,38.03,0.1857,11.68,0.3943,0.0078,4.0
Aidomaggiore,2023,1,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Aidomaggiore,2023,2,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Aidomaggiore,2023,3,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Aidomaggiore,2023,4,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Aidomaggiore,2023,5,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Aidomaggiore,2023,6,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Aidomaggiore,2023,7,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Aidomaggiore,2023,8,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Aidomaggiore,2023,9,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Aidomaggiore,2023,10,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Aidomaggiore,2023,11,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Aidomaggiore,2023,12,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Albagiara,2023,1,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2023,2,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2023,3,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2023,4,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2023,5,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2023,6,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2023,7,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2023,8,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2023,9,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2023,10,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2023,11,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2023,12,,,,,0.0,0.0,,,0.0,1.0
Ales,2023,1,0.02,0.0,0.0003,0.0,2.12,0.0104,4.42,0.1492,0.0,4.0
Ales,2023,2,0.02,0.0,0.0003,0.0,2.12,0.0104,4.42,0.1492,0.0,4.0
Ales,2023,3,1.55,0.0009,0.0272,0.0009,2.12,0.0104,4.42,0.1492,0.006,4.0
Ales,2023,4,3.51,0.0021,0.0616,0.002,2.12,0.0104,4.42,0.1492,0.009,4.0
Ales,2023,5,4.38,0.0026,0.0768,0.0025,2.12,0.0104,4.42,0.1492,0.01,4.0
Ales,2023,6,2.21,0.0013,0.0388,0.0013,2.12,0.0104,4.42,0.1492,0.0072,4.0
Ales,2023,7,3.16,0.0018,0.0553,0.0018,2.12,0.0104,4.42,0.1492,0.0084,4.0
Ales,2023,8,10.36,0.0061,0.1815,0.006,2.12,0.0104,4.42,0.1492,0.0154,4.0
Ales,2023,9,4.41,0.0026,0.0773,0.0025,2.12,0.0104,4.42,0.1492,0.01,4.0
Ales,2023,10,1.9,0.0011,0.0332,0.0011,2.12,0.0104,4.42,0.1492,0.0066,4.0
Ales,2023,11,1.24,0.0007,0.0217,0.0007,2.12,0.0104,4.42,0.1492,0.0053,4.0
Ales,2023,12,1.38,0.0008,0.0242,0.0008,2.12,0.0104,4.42,0.1492,0.0056,4.0
Alghero,2023,1,43.2,0.0253,0.2296,0.0076,103.77,0.5066,16.09,0.5432,0.0853,4.0
Alghero,2023,2,37.31,0.0218,0.1983,0.0065,103.77,0.5066,16.09,0.5432,0.079,4.0
Alghero,2023,3,71.89,0.042,0.3821,0.0126,103.77,0.5066,16.09,0.5432,0.1099,4.0
Alghero,2023,4,268.16,0.1568,1.425,0.0469,103.77,0.5066,16.09,0.5432,0.2121,4.0
Alghero,2023,5,483.71,0.2828,2.5705,0.0846,103.77,0.5066,16.09,0.5432,0.2849,4.0
Alghero,2023,6,886.01,0.518,4.7084,0.155,103.77,0.5066,16.09,0.5432,0.3855,4.0
Alghero,2023,7,1252.03,0.732,6.6535,0.2191,103.77,0.5066,16.09,0.5432,0.4583,4.0
Alghero,2023,8,1408.8,0.8236,7.4866,0.2465,103.77,0.5066,16.09,0.5432,0.4862,4.0
Alghero,2023,9,1045.17,0.6111,5.5542,0.1829,103.77,0.5066,16.09,0.5432,0.4188,4.0
Alghero,2023,10,467.16,0.2731,2.4826,0.0817,103.77,0.5066,16.09,0.5432,0.2799,4.0
Alghero,2023,11,55.19,0.0323,0.2933,0.0097,103.77,0.5066,16.09,0.5432,0.0964,4.0
Alghero,2023,12,74.51,0.0436,0.396,0.013,103.77,0.5066,16.09,0.5432,0.1118,4.0
Allai,2023,1,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2023,2,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2023,3,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2023,4,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2023,5,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2023,6,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2023,7,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2023,8,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2023,9,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2023,10,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2023,11,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2023,12,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Alà Dei Sardi,2023,1,0.02,0.0,0.0019,0.0001,0.11,0.0005,3.17,0.107,0.0,4.0
Alà Dei Sardi,2023,2,0.01,0.0,0.0016,0.0001,0.11,0.0005,3.17,0.107,0.0,4.0
Alà Dei Sardi,2023,3,0.02,0.0,0.002,0.0001,0.11,0.0005,3.17,0.107,0.0,4.0
Alà Dei Sardi,2023,4,0.04,0.0,0.0044,0.0001,0.11,0.0005,3.17,0.107,0.0,4.0
Alà Dei Sardi,2023,5,0.05,0.0,0.0057,0.0002,0.11,0.0005,3.17,0.107,0.0,4.0
Alà Dei Sardi,2023,6,0.34,0.0002,0.0384,0.0013,0.11,0.0005,3.17,0.107,0.0019,4.0
Alà Dei Sardi,2023,7,0.46,0.0003,0.0519,0.0017,0.11,0.0005,3.17,0.107,0.0023,4.0
Alà Dei Sardi,2023,8,0.12,0.0001,0.0133,0.0004,0.11,0.0005,3.17,0.107,0.0012,4.0
Alà Dei Sardi,2023,9,0.07,0.0,0.0083,0.0003,0.11,0.0005,3.17,0.107,0.0,4.0
Alà Dei Sardi,2023,10,0.04,0.0,0.0048,0.0002,0.11,0.0005,3.17,0.107,0.0,4.0
Alà Dei Sardi,2023,11,0.02,0.0,0.0023,0.0001,0.11,0.0005,3.17,0.107,0.0,4.0
Alà Dei Sardi,2023,12,0.03,0.0,0.003,0.0001,0.11,0.0005,3.17,0.107,0.0,4.0
Anela,2023,1,,,,,0.16,0.0008,0.0,0.0,0.0,2.0
Anela,2023,2,,,,,0.16,0.0008,0.0,0.0,0.0,2.0
Anela,2023,3,,,,,0.16,0.0008,0.0,0.0,0.0,2.0
Anela,2023,4,,,,,0.16,0.0008,0.0,0.0,0.0,2.0
Anela,2023,5,,,,,0.16,0.0008,0.0,0.0,0.0,2.0
Anela,2023,6,,,,,0.16,0.0008,0.0,0.0,0.0,2.0
Anela,2023,7,,,,,0.16,0.0008,0.0,0.0,0.0,2.0
Anela,2023,8,,,,,0.16,0.0008,0.0,0.0,0.0,2.0
Anela,2023,9,,,,,0.16,0.0008,0.0,0.0,0.0,2.0
Anela,2023,10,,,,,0.16,0.0008,0.0,0.0,0.0,2.0
Anela,2023,11,,,,,0.16,0.0008,0.0,0.0,0.0,2.0
Anela,2023,12,,,,,0.16,0.0008,0.0,0.0,0.0,2.0
Arborea,2023,1,3.53,0.0021,0.0892,0.0029,19.89,0.0971,18.47,0.6236,0.0246,4.0
Arborea,2023,2,4.42,0.0026,0.1116,0.0037,19.89,0.0971,18.47,0.6236,0.0276,4.0
Arborea,2023,3,7.26,0.0042,0.1834,0.006,19.89,0.0971,18.47,0.6236,0.0351,4.0
Arborea,2023,4,51.34,0.03,1.2974,0.0427,19.89,0.0971,18.47,0.6236,0.0938,4.0
Arborea,2023,5,93.72,0.0548,2.3684,0.078,19.89,0.0971,18.47,0.6236,0.1268,4.0
Arborea,2023,6,130.86,0.0765,3.307,0.1089,19.89,0.0971,18.47,0.6236,0.1499,4.0
Arborea,2023,7,272.0,0.159,6.874,0.2263,19.89,0.0971,18.47,0.6236,0.216,4.0
Arborea,2023,8,386.1,0.2257,9.7573,0.3213,19.89,0.0971,18.47,0.6236,0.2574,4.0
Arborea,2023,9,256.93,0.1502,6.4931,0.2138,19.89,0.0971,18.47,0.6236,0.21,4.0
Arborea,2023,10,127.09,0.0743,3.2117,0.1058,19.89,0.0971,18.47,0.6236,0.1477,4.0
Arborea,2023,11,5.7,0.0033,0.1442,0.0047,19.89,0.0971,18.47,0.6236,0.0311,4.0
Arborea,2023,12,2.06,0.0012,0.0521,0.0017,19.89,0.0971,18.47,0.6236,0.0187,4.0
Arbus,2023,1,1.44,0.0008,0.0676,0.0022,5.6,0.0273,9.95,0.3359,0.0113,4.0
Arbus,2023,2,2.06,0.0012,0.0968,0.0032,5.6,0.0273,9.95,0.3359,0.0137,4.0
Arbus,2023,3,2.71,0.0016,0.127,0.0042,5.6,0.0273,9.95,0.3359,0.0158,4.0
Arbus,2023,4,7.4,0.0043,0.347,0.0114,5.6,0.0273,9.95,0.3359,0.0259,4.0
Arbus,2023,5,12.07,0.0071,0.5659,0.0186,5.6,0.0273,9.95,0.3359,0.0332,4.0
Arbus,2023,6,24.88,0.0145,1.1669,0.0384,5.6,0.0273,9.95,0.3359,0.0475,4.0
Arbus,2023,7,41.68,0.0244,1.9549,0.0644,5.6,0.0273,9.95,0.3359,0.0616,4.0
Arbus,2023,8,57.28,0.0335,2.6865,0.0885,5.6,0.0273,9.95,0.3359,0.0722,4.0
Arbus,2023,9,34.09,0.0199,1.5989,0.0526,5.6,0.0273,9.95,0.3359,0.0557,4.0
Arbus,2023,10,17.43,0.0102,0.8175,0.0269,5.6,0.0273,9.95,0.3359,0.0398,4.0
Arbus,2023,11,1.78,0.001,0.0833,0.0027,5.6,0.0273,9.95,0.3359,0.0125,4.0
Arbus,2023,12,0.39,0.0002,0.0183,0.0006,5.6,0.0273,9.95,0.3359,0.0058,4.0
Ardara,2023,1,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2023,2,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2023,3,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2023,4,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2023,5,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2023,6,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2023,7,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2023,8,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2023,9,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2023,10,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2023,11,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2023,12,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardauli,2023,1,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2023,2,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2023,3,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2023,4,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2023,5,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2023,6,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2023,7,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2023,8,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2023,9,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2023,10,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2023,11,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2023,12,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Aritzo,2023,1,1.6,0.0009,0.1,0.0033,3.42,0.0167,3.9,0.1317,0.009,4.0
Aritzo,2023,2,0.77,0.0005,0.0484,0.0016,3.42,0.0167,3.9,0.1317,0.0065,4.0
Aritzo,2023,3,0.0,0.0,0.0001,0.0,3.42,0.0167,3.9,0.1317,0.0,4.0
Aritzo,2023,4,2.77,0.0016,0.1735,0.0057,3.42,0.0167,3.9,0.1317,0.0119,4.0
Aritzo,2023,5,2.89,0.0017,0.1811,0.006,3.42,0.0167,3.9,0.1317,0.0122,4.0
Aritzo,2023,6,4.91,0.0029,0.3071,0.0101,3.42,0.0167,3.9,0.1317,0.0159,4.0
Aritzo,2023,7,6.95,0.0041,0.4348,0.0143,3.42,0.0167,3.9,0.1317,0.0189,4.0
Aritzo,2023,8,11.77,0.0069,0.737,0.0243,3.42,0.0167,3.9,0.1317,0.0246,4.0
Aritzo,2023,9,9.4,0.0055,0.5884,0.0194,3.42,0.0167,3.9,0.1317,0.022,4.0
Aritzo,2023,10,4.98,0.0029,0.3117,0.0103,3.42,0.0167,3.9,0.1317,0.016,4.0
Aritzo,2023,11,1.29,0.0008,0.0809,0.0027,3.42,0.0167,3.9,0.1317,0.0083,4.0
Aritzo,2023,12,1.36,0.0008,0.0851,0.0028,3.42,0.0167,3.9,0.1317,0.0084,4.0
Armungia,2023,1,0.01,0.0,0.0009,0.0,0.38,0.0019,0.18,0.0061,0.0,4.0
Armungia,2023,2,0.01,0.0,0.0008,0.0,0.38,0.0019,0.18,0.0061,0.0,4.0
Armungia,2023,3,0.01,0.0,0.001,0.0,0.38,0.0019,0.18,0.0061,0.0,4.0
Armungia,2023,4,0.02,0.0,0.0021,0.0001,0.38,0.0019,0.18,0.0061,0.0,4.0
Armungia,2023,5,0.02,0.0,0.0027,0.0001,0.38,0.0019,0.18,0.0061,0.0,4.0
Armungia,2023,6,0.03,0.0,0.0045,0.0001,0.38,0.0019,0.18,0.0061,0.0,4.0
Armungia,2023,7,0.05,0.0,0.0064,0.0002,0.38,0.0019,0.18,0.0061,0.0,4.0
Armungia,2023,8,0.05,0.0,0.0063,0.0002,0.38,0.0019,0.18,0.0061,0.0,4.0
Armungia,2023,9,0.03,0.0,0.0039,0.0001,0.38,0.0019,0.18,0.0061,0.0,4.0
Armungia,2023,10,0.02,0.0,0.0023,0.0001,0.38,0.0019,0.18,0.0061,0.0,4.0
Armungia,2023,11,0.01,0.0,0.0011,0.0,0.38,0.0019,0.18,0.0061,0.0,4.0
Armungia,2023,12,0.01,0.0,0.0014,0.0,0.38,0.0019,0.18,0.0061,0.0,4.0
Arzachena,2023,1,3.36,0.002,0.0581,0.0019,87.63,0.4278,15.09,0.5095,0.0302,4.0
Arzachena,2023,2,3.62,0.0021,0.0625,0.0021,87.63,0.4278,15.09,0.5095,0.0313,4.0
Arzachena,2023,3,7.74,0.0045,0.1336,0.0044,87.63,0.4278,15.09,0.5095,0.0456,4.0
Arzachena,2023,4,115.21,0.0674,1.989,0.0655,87.63,0.4278,15.09,0.5095,0.1761,4.0
Arzachena,2023,5,396.97,0.2321,6.8533,0.2257,87.63,0.4278,15.09,0.5095,0.3269,4.0
Arzachena,2023,6,811.07,0.4742,14.0023,0.4611,87.63,0.4278,15.09,0.5095,0.4672,4.0
Arzachena,2023,7,1104.35,0.6457,19.0655,0.6278,87.63,0.4278,15.09,0.5095,0.5452,4.0
Arzachena,2023,8,1189.86,0.6956,20.5418,0.6764,87.63,0.4278,15.09,0.5095,0.5659,4.0
Arzachena,2023,9,872.86,0.5103,15.0691,0.4962,87.63,0.4278,15.09,0.5095,0.4847,4.0
Arzachena,2023,10,307.12,0.1796,5.3021,0.1746,87.63,0.4278,15.09,0.5095,0.2875,4.0
Arzachena,2023,11,9.96,0.0058,0.172,0.0057,87.63,0.4278,15.09,0.5095,0.0518,4.0
Arzachena,2023,12,4.57,0.0027,0.0789,0.0026,87.63,0.4278,15.09,0.5095,0.0352,4.0
Arzana,2023,1,0.0,0.0,0.0002,0.0,0.08,0.0004,2.07,0.0699,0.0,4.0
Arzana,2023,2,0.0,0.0,0.0002,0.0,0.08,0.0004,2.07,0.0699,0.0,4.0
Arzana,2023,3,0.0,0.0,0.0002,0.0,0.08,0.0004,2.07,0.0699,0.0,4.0
Arzana,2023,4,0.01,0.0,0.0005,0.0,0.08,0.0004,2.07,0.0699,0.0,4.0
Arzana,2023,5,0.01,0.0,0.0006,0.0,0.08,0.0004,2.07,0.0699,0.0,4.0
Arzana,2023,6,0.01,0.0,0.001,0.0,0.08,0.0004,2.07,0.0699,0.0,4.0
Arzana,2023,7,0.02,0.0,0.0015,0.0,0.08,0.0004,2.07,0.0699,0.0,4.0
Arzana,2023,8,0.39,0.0002,0.0283,0.0009,0.08,0.0004,2.07,0.0699,0.0015,4.0
Arzana,2023,9,0.14,0.0001,0.0103,0.0003,0.08,0.0004,2.07,0.0699,0.001,4.0
Arzana,2023,10,0.01,0.0,0.0005,0.0,0.08,0.0004,2.07,0.0699,0.0,4.0
Arzana,2023,11,0.0,0.0,0.0002,0.0,0.08,0.0004,2.07,0.0699,0.0,4.0
Arzana,2023,12,0.0,0.0,0.0003,0.0,0.08,0.0004,2.07,0.0699,0.0,4.0
Assemini,2023,1,12.39,0.0072,0.0565,0.0019,5.0,0.0244,11.62,0.3923,0.019,4.0
Assemini,2023,2,13.4,0.0078,0.0612,0.002,5.0,0.0244,11.62,0.3923,0.0197,4.0
Assemini,2023,3,12.93,0.0076,0.059,0.0019,5.0,0.0244,11.62,0.3923,0.0193,4.0
Assemini,2023,4,10.2,0.006,0.0466,0.0015,5.0,0.0244,11.62,0.3923,0.0171,4.0
Assemini,2023,5,14.39,0.0084,0.0657,0.0022,5.0,0.0244,11.62,0.3923,0.0205,4.0
Assemini,2023,6,22.83,0.0133,0.1042,0.0034,5.0,0.0244,11.62,0.3923,0.0256,4.0
Assemini,2023,7,27.52,0.0161,0.1256,0.0041,5.0,0.0244,11.62,0.3923,0.0282,4.0
Assemini,2023,8,28.35,0.0166,0.1294,0.0043,5.0,0.0244,11.62,0.3923,0.0288,4.0
Assemini,2023,9,23.46,0.0137,0.1071,0.0035,5.0,0.0244,11.62,0.3923,0.026,4.0
Assemini,2023,10,18.58,0.0109,0.0848,0.0028,5.0,0.0244,11.62,0.3923,0.0232,4.0
Assemini,2023,11,16.29,0.0095,0.0743,0.0024,5.0,0.0244,11.62,0.3923,0.0216,4.0
Assemini,2023,12,11.93,0.007,0.0544,0.0018,5.0,0.0244,11.62,0.3923,0.0186,4.0
Assolo,2023,1,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2023,2,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2023,3,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2023,4,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2023,5,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2023,6,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2023,7,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2023,8,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2023,9,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2023,10,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2023,11,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2023,12,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Asuni,2023,1,,,,,0.0,0.0,,,0.0,1.0
Asuni,2023,2,,,,,0.0,0.0,,,0.0,1.0
Asuni,2023,3,,,,,0.0,0.0,,,0.0,1.0
Asuni,2023,4,,,,,0.0,0.0,,,0.0,1.0
Asuni,2023,5,,,,,0.0,0.0,,,0.0,1.0
Asuni,2023,6,,,,,0.0,0.0,,,0.0,1.0
Asuni,2023,7,,,,,0.0,0.0,,,0.0,1.0
Asuni,2023,8,,,,,0.0,0.0,,,0.0,1.0
Asuni,2023,9,,,,,0.0,0.0,,,0.0,1.0
Asuni,2023,10,,,,,0.0,0.0,,,0.0,1.0
Asuni,2023,11,,,,,0.0,0.0,,,0.0,1.0
Asuni,2023,12,,,,,0.0,0.0,,,0.0,1.0
Atzara,2023,1,0.02,0.0,0.0008,0.0,0.83,0.0041,3.9,0.1317,0.0,4.0
Atzara,2023,2,0.88,0.0005,0.0316,0.001,0.83,0.0041,3.9,0.1317,0.0041,4.0
Atzara,2023,3,0.02,0.0,0.0008,0.0,0.83,0.0041,3.9,0.1317,0.0,4.0
Atzara,2023,4,0.05,0.0,0.0018,0.0001,0.83,0.0041,3.9,0.1317,0.0,4.0
Atzara,2023,5,0.07,0.0,0.0024,0.0001,0.83,0.0041,3.9,0.1317,0.0,4.0
Atzara,2023,6,0.25,0.0001,0.0089,0.0003,0.83,0.0041,3.9,0.1317,0.002,4.0
Atzara,2023,7,0.54,0.0003,0.0195,0.0006,0.83,0.0041,3.9,0.1317,0.0031,4.0
Atzara,2023,8,2.54,0.0015,0.0913,0.003,0.83,0.0041,3.9,0.1317,0.007,4.0
Atzara,2023,9,1.6,0.0009,0.0573,0.0019,0.83,0.0041,3.9,0.1317,0.0055,4.0
Atzara,2023,10,2.89,0.0017,0.1038,0.0034,0.83,0.0041,3.9,0.1317,0.0075,4.0
Atzara,2023,11,2.03,0.0012,0.0728,0.0024,0.83,0.0041,3.9,0.1317,0.0063,4.0
Atzara,2023,12,0.98,0.0006,0.0352,0.0012,0.83,0.0041,3.9,0.1317,0.0044,4.0
Austis,2023,1,0.33,0.0002,0.0223,0.0007,1.34,0.0065,1.53,0.0517,0.0026,4.0
Austis,2023,2,0.01,0.0,0.0007,0.0,1.34,0.0065,1.53,0.0517,0.0,4.0
Austis,2023,3,0.01,0.0,0.0009,0.0,1.34,0.0065,1.53,0.0517,0.0,4.0
Austis,2023,4,0.03,0.0,0.0019,0.0001,1.34,0.0065,1.53,0.0517,0.0,4.0
Austis,2023,5,0.04,0.0,0.0025,0.0001,1.34,0.0065,1.53,0.0517,0.0,4.0
Austis,2023,6,0.06,0.0,0.0042,0.0001,1.34,0.0065,1.53,0.0517,0.0,4.0
Austis,2023,7,0.09,0.0001,0.0059,0.0002,1.34,0.0065,1.53,0.0517,0.0016,4.0
Austis,2023,8,2.92,0.0017,0.1994,0.0066,1.34,0.0065,1.53,0.0517,0.0078,4.0
Austis,2023,9,1.12,0.0007,0.0762,0.0025,1.34,0.0065,1.53,0.0517,0.0049,4.0
Austis,2023,10,1.17,0.0007,0.0801,0.0026,1.34,0.0065,1.53,0.0517,0.005,4.0
Austis,2023,11,1.02,0.0006,0.0696,0.0023,1.34,0.0065,1.53,0.0517,0.0046,4.0
Austis,2023,12,0.67,0.0004,0.0457,0.0015,1.34,0.0065,1.53,0.0517,0.0038,4.0
Badesi,2023,1,1.43,0.0008,0.0247,0.0008,178.02,0.8692,14.34,0.4841,0.0228,4.0
Badesi,2023,2,0.29,0.0002,0.0049,0.0002,178.02,0.8692,14.34,0.4841,0.0114,4.0
Badesi,2023,3,0.19,0.0001,0.0033,0.0001,178.02,0.8692,14.34,0.4841,0.0081,4.0
Badesi,2023,4,54.51,0.0319,0.9413,0.031,178.02,0.8692,14.34,0.4841,0.1428,4.0
