,codice_istat,nome_comune,codice_istat_str,infrastrutture,natura,ristorazione,servizi,turismo,com_istat_code,area_km2,turismo_density,turismo_log_density,natura_density,natura_log_density,ristorazione_density,ristorazione_log_density,servizi_density,servizi_log_density,infrastrutture_density,infrastrutture_log_density,turismo_density_norm,natura_density_norm,ristorazione_density_norm,servizi_density_norm,infrastrutture_density_norm,turismo_log_density_norm,natura_log_density_norm,ristorazione_log_density_norm,servizi_log_density_norm,infrastrutture_log_density_norm,indice,indice_log,classe
20,90021,Calangianus,90021,9,34,8,5,14,90021,126.15164807269765,0.11097754340817008,0.10524029749926615,0.26951689113412736,0.23863642741801716,0.06341573909038291,0.06148612270302401,0.039634836931489316,0.038869533161699416,0.07134270647668077,0.06891272765375558,1.03494664760026,2.000312422248883,0.9514634227277399,1.1319545684268426,0.8678318357939125,3.6305190098043965,8.929881235225956,3.018947487494255,2.583723571012658,3.10213448963069,1.2574311532312645,4.623187493861627,1
21,90022,Cargeghe,90022,0,9,2,3,8,90022,11.784702339672023,0.6788461659374119,0.5181067514662531,0.7637019366795883,0.56741497317125,0.16971154148435297,0.15675717267239814,0.25456731222652945,0.22679074200227609,0.0,0.0,7.921017283406841,5.668076922405083,2.5462815139150705,7.270337267819675,0.0,22.382511680740404,21.232920624613858,7.696723289445026,15.075163968681741,0.0,5.393131308579289,15.823602913566852,4
22,90023,Castelsardo,90023,9,23,26,5,39,90023,42.90338470888495,0.9090191896194011,0.6465895968771637,0.5360882400319544,0.4292390810128812,0.6060127930796007,0.4737545812958323,0.11654092174607705,0.11023544343660431,0.20977365914293872,0.19043328355146044,10.712134166167415,3.97876348842195,9.092364365548434,3.3283605785278074,2.5517431102046526,28.21807752130891,16.062317293445886,23.261187077935613,7.327536257853389,8.572431784252728,6.781232392865035,19.089613612444545,5
23,90024,Cheremule,90024,0,11,1,2,5,90024,24.587735292017936,0.203353417491166,0.1851121739732681,0.44737751848056523,0.36975331098199476,0.040670683498233204,0.03986539328145438,0.08134136699646641,0.07820227696232922,0.0,0.0,2.155112067458669,3.320366318733626,0.6102060510680697,2.3230758368677042,0.0,7.258221933748302,13.836333325661792,1.9573771055025058,5.1982375361669035,0.0,1.9471277856647766,6.807760963065475,2
24,90025,Chiaramonti,90025,0,25,8,3,15,90025,98.54125375016531,0.15222051099562792,0.14169095975084955,0.2537008516593799,0.22609985845633807,0.08118427253100156,0.07805698900562723,0.030444102199125585,0.029989876499301394,0.0,0.0,1.5350658244137168,1.882928238649156,1.2180551219929332,0.8694709814379188,0.0,5.286072627263253,8.460757249687434,3.8325713263476806,1.9934777832463124,0.0,1.3052834786006784,4.766547033357318,1
25,90026,Codrongianos,90026,0,5,6,4,8,90026,30.91851894267084,0.25874460593774273,0.2301148797884187,0.1617153787110892,0.14989768755855193,0.19405845445330705,0.1773579706006293,0.12937230296887137,0.12166199428745583,0.0,0.0,2.826794955211037,1.2002263737284322,2.911572488656836,3.694819525223483,0.0,9.302201049778573,5.60923812770679,8.708215385738024,8.087078407379659,0.0,2.2846325065103086,7.147674685114822,2
26,90027,Cossoine,90027,1,15,3,4,10,90027,39.423821799163726,0.2536537439455483,0.22606228282669247,0.38048061591832244,0.32243171094093837,0.07609612318366449,0.07333979156337979,0.1014614975782193,0.09663793211299475,0.025365374394554826,0.025049011896548984,2.7650623045862197,2.8238679187924016,1.141714641493804,2.8976984540548925,0.3085512242743636,9.118136038455019,12.065538008284388,3.600958553575024,6.423686696095865,1.127591467948799,2.2293384899083972,7.548329175531867,2
27,90028,Esporlatu,90028,1,7,2,3,5,90028,18.876506890198595,0.2648795155313503,0.23497687300417616,0.37083132174389044,0.31541736000143383,0.10595180621254013,0.10070632729769377,0.1589277093188102,0.1474951890894623,0.05297590310627007,0.05162034885036518,2.901187903033566,2.7522523591077044,1.5896569152886768,4.538909720355461,0.6444131084455285,9.523028051517283,11.803057876857304,4.944646050273618,9.804254532105402,2.3237110180873657,2.621628612642603,8.499611376348781,3
28,90029,Florinas,90029,2,18,5,4,12,90029,36.316238875122146,0.33043069358761173,0.28550271957724244,0.49564604038141763,0.4025582475340211,0.1376794556615049,0.1289906226185659,0.11014356452920392,0.10448934437457784,0.05507178226460196,0.05360880467464383,3.6960725373443943,3.6786077764603604,2.065685396117278,3.145654699353502,0.6699079452326901,11.817862847435908,15.06390863974228,6.333395227171917,6.945583340483119,2.4132221665154847,2.980449783968158,9.861174777324742,3
29,90030,Giave,90030,2,17,4,3,5,90030,47.16019227637366,0.10602162032543076,0.10076945112375435,0.3604735091064646,0.3078328076120227,0.08481729626034461,0.08141158226968234,0.06361297219525845,0.061671576810337594,0.042408648130172304,0.041534043158408494,0.9748502889365801,2.6753782856543324,1.272563501804532,1.8167602054752992,0.5158701818016282,3.4274575170119066,11.519240553607027,3.997280702396632,4.099413954973785,1.8696718612397993,1.5399134074569214,5.509382813354702,1
