comune,anno,mese,densita_turistica,densita_turistica_norm,intensita_turistica_presenze,intensita_turistica_norm,densita_ricettiva,densita_ricettiva_norm,utilizzazione_lorda_pct,utilizzazione_lorda_norm,indice_overtourism,n_indicatori_disponibili,Unnamed: 0,codice_istat,nome_comune,codice_istat_str,infrastrutture,natura,ristorazione,servizi,turismo,com_istat_code,area_km2,turismo_density,turismo_log_density,natura_density,natura_log_density,ristorazione_density,ristorazione_log_density,servizi_density,servizi_log_density,infrastrutture_density,infrastrutture_log_density,turismo_density_norm,natura_density_norm,ristorazione_density_norm,servizi_density_norm,infrastrutture_density_norm,indice_attrattivita_assoluto,indice_attrattivita_og,indice_attrattivita_log,indice_attrattivita_assoluto_norm,indice_attrattivita_log_norm,classe_attrattivita,indice_attrattivita,gem_score,gem_score_normalized,quadrante,etichetta,icona,gem_rank,gem_tier,descrizione_breve
Quartucciu,2022,8,89.81,0.0525,0.193,0.0064,9.12,0.0445,10.07,0.34,0.0475,4.0,321,118039,Quartucciu,118039,1,42,8,8,40,118039,27.7490190827028,1.441492395849545,0.8926094899742997,1.513567015642022,0.9217028660755548,0.2882984791699089,0.2533223393209007,0.2882984791699089,0.2533223393209007,0.0360373098962386,0.0354031566021815,17.531027902986523,21.433495061153927,4.325270307557514,8.165140975677687,0.4347181537976546,12.75097915942736,0.0,2.621110033171872,17.71276982695638,56.049090812341326,5,0.5604909081234133,0.5338675899875511,54.3597994081612,Q2,Destinazione Popolare,🏖️,837,Da Scoprire,territorio in fase di sviluppo
Santa Teresa Gallura,2022,2,0.63,0.0004,0.013,0.0004,101.37,0.4949,12.55,0.4237,0.0135,4.0,87,113022,Santa Teresa Gallura,113022,10,124,66,8,147,113022,103.2860855149236,1.4232313991487289,0.8851019383676104,1.2005489353363428,0.7887068453022889,0.6390018526790212,0.4940874301326347,0.0774547700216995,0.0746015653367112,0.0968184625271244,0.0924136822088337,17.304898696918077,17.000872383103683,9.586785708425229,2.19366095265854,1.1679213405357969,11.804886123488748,0.0,2.549826826483381,16.31752717711956,54.11625831042837,5,0.5411625831042837,0.5338568882323759,54.35870972735728,Q2,Destinazione Popolare,🏖️,838,Da Scoprire,territorio in fase di sviluppo
Modolo,2025,9,231.51,0.1354,3.5625,0.1173,36.7,0.1792,10.18,0.3437,0.1769,4.0,177,115033,Modolo,115033,0,4,1,1,7,115033,2.61616471232209,2.6756725090855795,1.3017361115926802,1.528955719477474,0.9278064584311312,0.3822389298693684,0.3237045974278308,0.3822389298693684,0.3237045974278308,0.0,0.0,32.81410219098873,21.65141320038796,5.734635501778601,10.82570660019398,0.0,18.027867047778425,0.0,2.945904591357188,25.49481531356165,64.85584218715566,5,0.6485584218715565,0.5338284370424782,54.355812752517885,Q2,Destinazione Popolare,🏖️,839,Da Scoprire,territorio in fase di sviluppo
Quartucciu,2023,7,80.8,0.0472,0.1744,0.0057,10.85,0.053,10.78,0.3639,0.0477,4.0,321,118039,Quartucciu,118039,1,42,8,8,40,118039,27.7490190827028,1.441492395849545,0.8926094899742997,1.513567015642022,0.9217028660755548,0.2882984791699089,0.2533223393209007,0.2882984791699089,0.2533223393209007,0.0360373098962386,0.0354031566021815,17.531027902986523,21.433495061153927,4.325270307557514,8.165140975677687,0.4347181537976546,12.75097915942736,0.0,2.621110033171872,17.71276982695638,56.049090812341326,5,0.5604909081234133,0.5337554918059265,54.34838527705188,Q2,Destinazione Popolare,🏖️,840,Da Scoprire,territorio in fase di sviluppo
Stintino,2025,3,5.33,0.0031,0.2049,0.0067,169.34,0.8268,10.52,0.3552,0.0497,4.0,55,112056,Stintino,112056,3,117,36,5,58,112056,59.09308682186391,0.9815022893429308,0.6838552890062171,1.9799270319503948,1.0918988142948416,0.6092083175231984,0.4757423298119294,0.0846122663226664,0.0812225648967979,0.0507673597935998,0.0495207161024208,11.834887692905095,28.03757998303973,9.139800717946994,2.396374357524764,0.6124067802563284,12.808518278875209,0.0,2.6252856683176606,17.797625153481476,56.16231247703411,5,0.561623124770341,0.5337104554692551,54.34379955903219,Q2,Destinazione Popolare,🏖️,841,Da Scoprire,territorio in fase di sviluppo
Quartucciu,2025,9,71.82,0.042,0.1554,0.0051,15.75,0.0769,9.39,0.317,0.0478,4.0,321,118039,Quartucciu,118039,1,42,8,8,40,118039,27.7490190827028,1.441492395849545,0.8926094899742997,1.513567015642022,0.9217028660755548,0.2882984791699089,0.2533223393209007,0.2882984791699089,0.2533223393209007,0.0360373098962386,0.0354031566021815,17.531027902986523,21.433495061153927,4.325270307557514,8.165140975677687,0.4347181537976546,12.75097915942736,0.0,2.621110033171872,17.71276982695638,56.049090812341326,5,0.5604909081234133,0.5336994427151142,54.34267821149722,Q2,Destinazione Popolare,🏖️,842,Da Scoprire,territorio in fase di sviluppo
Santa Teresa Gallura,2022,1,0.75,0.0004,0.0156,0.0005,101.37,0.4949,12.55,0.4237,0.0143,4.0,87,113022,Santa Teresa Gallura,113022,10,124,66,8,147,113022,103.2860855149236,1.4232313991487289,0.8851019383676104,1.2005489353363428,0.7887068453022889,0.6390018526790212,0.4940874301326347,0.0774547700216995,0.0746015653367112,0.0968184625271244,0.0924136822088337,17.304898696918077,17.000872383103683,9.586785708425229,2.19366095265854,1.1679213405357969,11.804886123488748,0.0,2.549826826483381,16.31752717711956,54.11625831042837,5,0.5411625831042837,0.5334239581658924,54.314627651552016,Q2,Destinazione Popolare,🏖️,843,Da Scoprire,territorio in fase di sviluppo
Santa Teresa Gallura,2024,2,0.92,0.0005,0.0188,0.0006,125.13,0.6109,8.8,0.2971,0.0153,4.0,87,113022,Santa Teresa Gallura,113022,10,124,66,8,147,113022,103.2860855149236,1.4232313991487289,0.8851019383676104,1.2005489353363428,0.7887068453022889,0.6390018526790212,0.4940874301326347,0.0774547700216995,0.0746015653367112,0.0968184625271244,0.0924136822088337,17.304898696918077,17.000872383103683,9.586785708425229,2.19366095265854,1.1679213405357969,11.804886123488748,0.0,2.549826826483381,16.31752717711956,54.11625831042837,5,0.5411625831042837,0.5328827955827882,54.259525056795454,Q2,Destinazione Popolare,🏖️,844,Da Scoprire,territorio in fase di sviluppo
La Maddalena,2025,5,395.16,0.231,1.9955,0.0657,164.23,0.8018,10.26,0.3464,0.2548,4.0,77,113012,La Maddalena,113012,30,100,69,14,157,113012,52.98135394009157,2.963306679129549,1.3770786968133666,1.8874564835220056,1.060376005092619,1.302344973630184,0.8339281572954331,0.2642439076930808,0.2344742420563825,0.5662369450566017,0.4486758920340111,36.37592784463959,26.72811233307157,19.538757404681277,7.483871453260042,6.830517596229403,23.308190395207973,0.0,3.190813346857539,33.281927214193864,71.49650307524901,5,0.7149650307524901,0.5327919409167556,54.25027399620769,Q2,Destinazione Popolare,🏖️,845,Da Scoprire,territorio in fase di sviluppo
La Maddalena,2024,5,388.76,0.2273,1.9458,0.0641,147.93,0.7222,11.88,0.4011,0.2549,4.0,77,113012,La Maddalena,113012,30,100,69,14,157,113012,52.98135394009157,2.963306679129549,1.3770786968133666,1.8874564835220056,1.060376005092619,1.302344973630184,0.8339281572954331,0.2642439076930808,0.2344742420563825,0.5662369450566017,0.4486758920340111,36.37592784463959,26.72811233307157,19.538757404681277,7.483871453260042,6.830517596229403,23.308190395207973,0.0,3.190813346857539,33.281927214193864,71.49650307524901,5,0.7149650307524901,0.5327204444136804,54.24299403458714,Q2,Destinazione Popolare,🏖️,846,Da Scoprire,territorio in fase di sviluppo
Santa Teresa Gallura,2022,3,0.9,0.0005,0.0186,0.0006,101.37,0.4949,12.55,0.4237,0.0158,4.0,87,113022,Santa Teresa Gallura,113022,10,124,66,8,147,113022,103.2860855149236,1.4232313991487289,0.8851019383676104,1.2005489353363428,0.7887068453022889,0.6390018526790212,0.4940874301326347,0.0774547700216995,0.0746015653367112,0.0968184625271244,0.0924136822088337,17.304898696918077,17.000872383103683,9.586785708425229,2.19366095265854,1.1679213405357969,11.804886123488748,0.0,2.549826826483381,16.31752717711956,54.11625831042837,5,0.5411625831042837,0.532612214291236,54.231973759417166,Q2,Destinazione Popolare,🏖️,847,Da Scoprire,territorio in fase di sviluppo
Oristano,2025,9,368.12,0.2152,1.0354,0.0341,41.94,0.2048,17.76,0.5996,0.1733,4.0,189,115045,Oristano,115045,74,63,231,61,65,115045,84.57034678047822,0.7685909124710396,0.5701831348849826,0.7449419613180845,0.5567212951116284,2.73145385816631,1.3167979320207734,0.7212930101651295,0.5430757584987956,0.8750111926593374,0.6286146288228704,9.198367824697144,10.549060387646437,40.97932220526006,20.42833916337881,10.555262069238232,17.71241696680341,0.0,2.9291873124241268,25.029607992344904,64.40255590043503,5,0.6440255590043503,0.5324159296288964,54.21198753985301,Q2,Destinazione Popolare,🏖️,848,Da Scoprire,territorio in fase di sviluppo
Castelsardo,2025,1,16.26,0.0095,0.1271,0.0042,162.4,0.7929,10.54,0.3558,0.0579,4.0,15,112016,Castelsardo,112016,10,29,64,10,60,112016,43.786735349872565,1.370277996762657,0.8630072464802341,0.6623010317686175,0.5082028062464554,1.461629863213501,0.9008236765793016,0.2283796661271095,0.2056959563110143,0.2283796661271095,0.2056959563110143,16.6491671924241,9.378789142936249,21.92846894718048,6.468130443404309,2.7549444481166505,12.9708552442197,0.0,2.6369733914536746,18.037030211007355,56.479223180130965,5,0.5647922318013097,0.5320907615800139,54.178878075553804,Q2,Destinazione Popolare,🏖️,849,Da Scoprire,territorio in fase di sviluppo
Santa Teresa Gallura,2022,11,1.16,0.0007,0.024,0.0008,101.37,0.4949,12.55,0.4237,0.0185,4.0,87,113022,Santa Teresa Gallura,113022,10,124,66,8,147,113022,103.2860855149236,1.4232313991487289,0.8851019383676104,1.2005489353363428,0.7887068453022889,0.6390018526790212,0.4940874301326347,0.0774547700216995,0.0746015653367112,0.0968184625271244,0.0924136822088337,17.304898696918077,17.000872383103683,9.586785708425229,2.19366095265854,1.1679213405357969,11.804886123488748,0.0,2.549826826483381,16.31752717711956,54.11625831042837,5,0.5411625831042837,0.5311510753168545,54.08319675357443,Q2,Destinazione Popolare,🏖️,850,Da Scoprire,territorio in fase di sviluppo
