comune,anno,mese,densita_turistica,densita_turistica_norm,intensita_turistica_presenze,intensita_turistica_norm,densita_ricettiva,densita_ricettiva_norm,utilizzazione_lorda_pct,utilizzazione_lorda_norm,indice_overtourism,n_indicatori_disponibili
Abbasanta,2022,1,1.79,0.001,0.0275,0.0009,3.49,0.017,14.56,0.4916,0.0093,4.0
Abbasanta,2022,2,4.15,0.0024,0.0637,0.0021,3.49,0.017,14.56,0.4916,0.0143,4.0
Abbasanta,2022,3,2.16,0.0013,0.0331,0.0011,3.49,0.017,14.56,0.4916,0.0105,4.0
Abbasanta,2022,4,11.46,0.0067,0.1759,0.0058,3.49,0.017,14.56,0.4916,0.0239,4.0
Abbasanta,2022,5,20.64,0.0121,0.3168,0.0104,3.49,0.017,14.56,0.4916,0.032,4.0
Abbasanta,2022,6,31.39,0.0184,0.4818,0.0159,3.49,0.017,14.56,0.4916,0.0395,4.0
Abbasanta,2022,7,32.6,0.0191,0.5003,0.0165,3.49,0.017,14.56,0.4916,0.0403,4.0
Abbasanta,2022,8,40.93,0.0239,0.6283,0.0207,3.49,0.017,14.56,0.4916,0.0451,4.0
Abbasanta,2022,9,31.45,0.0184,0.4827,0.0159,3.49,0.017,14.56,0.4916,0.0395,4.0
Abbasanta,2022,10,4.59,0.0027,0.0705,0.0023,3.49,0.017,14.56,0.4916,0.0151,4.0
Abbasanta,2022,11,2.03,0.0012,0.0311,0.001,3.49,0.017,14.56,0.4916,0.01,4.0
Abbasanta,2022,12,2.3,0.0013,0.0352,0.0012,3.49,0.017,14.56,0.4916,0.0107,4.0
Aggius,2022,1,0.09,0.0001,0.0057,0.0002,1.15,0.0056,2.18,0.0736,0.0017,4.0
Aggius,2022,2,0.08,0.0,0.0051,0.0002,1.15,0.0056,2.18,0.0736,0.0,4.0
Aggius,2022,3,0.11,0.0001,0.0069,0.0002,1.15,0.0056,2.18,0.0736,0.0017,4.0
Aggius,2022,4,0.22,0.0001,0.0134,0.0004,1.15,0.0056,2.18,0.0736,0.002,4.0
Aggius,2022,5,0.28,0.0002,0.0169,0.0006,1.15,0.0056,2.18,0.0736,0.0027,4.0
Aggius,2022,6,0.49,0.0003,0.0303,0.001,1.15,0.0056,2.18,0.0736,0.0033,4.0
Aggius,2022,7,2.49,0.0015,0.1533,0.005,1.15,0.0056,2.18,0.0736,0.0075,4.0
Aggius,2022,8,4.45,0.0026,0.2738,0.009,1.15,0.0056,2.18,0.0736,0.0099,4.0
Aggius,2022,9,0.43,0.0003,0.0263,0.0009,1.15,0.0056,2.18,0.0736,0.0032,4.0
Aggius,2022,10,0.24,0.0001,0.0146,0.0005,1.15,0.0056,2.18,0.0736,0.0021,4.0
Aggius,2022,11,0.1,0.0001,0.0064,0.0002,1.15,0.0056,2.18,0.0736,0.0017,4.0
Aggius,2022,12,0.12,0.0001,0.0073,0.0002,1.15,0.0056,2.18,0.0736,0.0017,4.0
Aglientu,2022,1,0.02,0.0,0.0023,0.0001,36.86,0.18,16.6,0.5604,0.0,4.0
Aglientu,2022,2,0.02,0.0,0.0021,0.0001,36.86,0.18,16.6,0.5604,0.0,4.0
Aglientu,2022,3,0.02,0.0,0.0028,0.0001,36.86,0.18,16.6,0.5604,0.0,4.0
Aglientu,2022,4,24.88,0.0145,3.1604,0.1041,36.86,0.18,16.6,0.5604,0.1111,4.0
Aglientu,2022,5,74.5,0.0436,9.4631,0.3116,36.86,0.18,16.6,0.5604,0.1924,4.0
Aglientu,2022,6,292.5,0.171,37.1534,1.0,36.86,0.18,16.6,0.5604,0.3624,4.0
Aglientu,2022,7,692.46,0.4048,87.9559,1.0,36.86,0.18,16.6,0.5604,0.4495,4.0
Aglientu,2022,8,772.29,0.4515,98.0952,1.0,36.86,0.18,16.6,0.5604,0.462,4.0
Aglientu,2022,9,313.06,0.183,39.7648,1.0,36.86,0.18,16.6,0.5604,0.3686,4.0
Aglientu,2022,10,64.22,0.0375,8.1574,0.2686,36.86,0.18,16.6,0.5604,0.1785,4.0
Aglientu,2022,11,0.02,0.0,0.0026,0.0001,36.86,0.18,16.6,0.5604,0.0,4.0
Aglientu,2022,12,0.02,0.0,0.0029,0.0001,36.86,0.18,16.6,0.5604,0.0,4.0
Aidomaggiore,2022,1,,,,,0.0,0.0,,,0.0,1.0
Aidomaggiore,2022,2,,,,,0.0,0.0,,,0.0,1.0
Aidomaggiore,2022,3,,,,,0.0,0.0,,,0.0,1.0
Aidomaggiore,2022,4,,,,,0.0,0.0,,,0.0,1.0
Aidomaggiore,2022,5,,,,,0.0,0.0,,,0.0,1.0
Aidomaggiore,2022,6,,,,,0.0,0.0,,,0.0,1.0
Aidomaggiore,2022,7,,,,,0.0,0.0,,,0.0,1.0
Aidomaggiore,2022,8,,,,,0.0,0.0,,,0.0,1.0
Aidomaggiore,2022,9,,,,,0.0,0.0,,,0.0,1.0
Aidomaggiore,2022,10,,,,,0.0,0.0,,,0.0,1.0
Aidomaggiore,2022,11,,,,,0.0,0.0,,,0.0,1.0
Aidomaggiore,2022,12,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2022,1,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2022,2,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2022,3,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2022,4,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2022,5,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2022,6,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2022,7,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2022,8,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2022,9,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2022,10,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2022,11,,,,,0.0,0.0,,,0.0,1.0
Albagiara,2022,12,,,,,0.0,0.0,,,0.0,1.0
Ales,2022,1,0.41,0.0002,0.007,0.0002,1.98,0.0097,5.6,0.1891,0.0029,4.0
Ales,2022,2,,,,,1.98,0.0097,5.6,0.1891,0.0428,2.0
Ales,2022,3,0.99,0.0006,0.017,0.0006,1.98,0.0097,5.6,0.1891,0.0051,4.0
Ales,2022,4,4.59,0.0027,0.0789,0.0026,1.98,0.0097,5.6,0.1891,0.0107,4.0
Ales,2022,5,2.7,0.0016,0.0464,0.0015,1.98,0.0097,5.6,0.1891,0.0081,4.0
Ales,2022,6,4.64,0.0027,0.0797,0.0026,1.98,0.0097,5.6,0.1891,0.0107,4.0
Ales,2022,7,5.63,0.0033,0.0967,0.0032,1.98,0.0097,5.6,0.1891,0.0118,4.0
Ales,2022,8,10.45,0.0061,0.1794,0.0059,1.98,0.0097,5.6,0.1891,0.016,4.0
Ales,2022,9,5.04,0.0029,0.0866,0.0029,1.98,0.0097,5.6,0.1891,0.0111,4.0
Ales,2022,10,3.29,0.0019,0.0565,0.0019,1.98,0.0097,5.6,0.1891,0.009,4.0
Ales,2022,11,1.17,0.0007,0.0201,0.0007,1.98,0.0097,5.6,0.1891,0.0055,4.0
Ales,2022,12,1.58,0.0009,0.0271,0.0009,1.98,0.0097,5.6,0.1891,0.0062,4.0
Alghero,2022,1,26.21,0.0153,0.1392,0.0046,91.86,0.4485,17.09,0.577,0.0653,4.0
Alghero,2022,2,31.22,0.0183,0.1658,0.0055,91.86,0.4485,17.09,0.577,0.0714,4.0
Alghero,2022,3,47.12,0.0275,0.2502,0.0082,91.86,0.4485,17.09,0.577,0.0874,4.0
Alghero,2022,4,224.62,0.1313,1.1926,0.0393,91.86,0.4485,17.09,0.577,0.1912,4.0
Alghero,2022,5,447.16,0.2614,2.3742,0.0782,91.86,0.4485,17.09,0.577,0.2697,4.0
Alghero,2022,6,843.28,0.493,4.4774,0.1474,91.86,0.4485,17.09,0.577,0.3703,4.0
Alghero,2022,7,1249.76,0.7307,6.6355,0.2185,91.86,0.4485,17.09,0.577,0.4509,4.0
Alghero,2022,8,1426.26,0.8339,7.5726,0.2493,91.86,0.4485,17.09,0.577,0.4816,4.0
Alghero,2022,9,955.42,0.5586,5.0728,0.167,91.86,0.4485,17.09,0.577,0.3942,4.0
Alghero,2022,10,382.52,0.2236,2.031,0.0669,91.86,0.4485,17.09,0.577,0.2494,4.0
Alghero,2022,11,48.96,0.0286,0.2599,0.0086,91.86,0.4485,17.09,0.577,0.0893,4.0
Alghero,2022,12,47.55,0.0278,0.2525,0.0083,91.86,0.4485,17.09,0.577,0.0879,4.0
Allai,2022,1,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2022,2,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2022,3,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2022,4,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2022,5,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2022,6,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2022,7,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2022,8,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2022,9,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2022,10,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2022,11,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Allai,2022,12,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Alà Dei Sardi,2022,1,,,,,0.11,0.0005,0.0,0.0,0.0,2.0
Alà Dei Sardi,2022,2,,,,,0.11,0.0005,0.0,0.0,0.0,2.0
Alà Dei Sardi,2022,3,,,,,0.11,0.0005,0.0,0.0,0.0,2.0
Alà Dei Sardi,2022,4,,,,,0.11,0.0005,0.0,0.0,0.0,2.0
Alà Dei Sardi,2022,5,,,,,0.11,0.0005,0.0,0.0,0.0,2.0
Alà Dei Sardi,2022,6,,,,,0.11,0.0005,0.0,0.0,0.0,2.0
Alà Dei Sardi,2022,7,,,,,0.11,0.0005,0.0,0.0,0.0,2.0
Alà Dei Sardi,2022,8,,,,,0.11,0.0005,0.0,0.0,0.0,2.0
Alà Dei Sardi,2022,9,,,,,0.11,0.0005,0.0,0.0,0.0,2.0
Alà Dei Sardi,2022,10,,,,,0.11,0.0005,0.0,0.0,0.0,2.0
Alà Dei Sardi,2022,11,,,,,0.11,0.0005,0.0,0.0,0.0,2.0
Alà Dei Sardi,2022,12,,,,,0.11,0.0005,0.0,0.0,0.0,2.0
Anela,2022,1,,,,,0.27,0.0013,0.0,0.0,0.0,2.0
Anela,2022,2,,,,,0.27,0.0013,0.0,0.0,0.0,2.0
Anela,2022,3,,,,,0.27,0.0013,0.0,0.0,0.0,2.0
Anela,2022,4,,,,,0.27,0.0013,0.0,0.0,0.0,2.0
Anela,2022,5,,,,,0.27,0.0013,0.0,0.0,0.0,2.0
Anela,2022,6,,,,,0.27,0.0013,0.0,0.0,0.0,2.0
Anela,2022,7,,,,,0.27,0.0013,0.0,0.0,0.0,2.0
Anela,2022,8,,,,,0.27,0.0013,0.0,0.0,0.0,2.0
Anela,2022,9,,,,,0.27,0.0013,0.0,0.0,0.0,2.0
Anela,2022,10,,,,,0.27,0.0013,0.0,0.0,0.0,2.0
Anela,2022,11,,,,,0.27,0.0013,0.0,0.0,0.0,2.0
Anela,2022,12,,,,,0.27,0.0013,0.0,0.0,0.0,2.0
Arborea,2022,1,2.96,0.0017,0.0741,0.0024,20.12,0.0982,13.3,0.449,0.0206,4.0
Arborea,2022,2,4.16,0.0024,0.1043,0.0034,20.12,0.0982,13.3,0.449,0.0245,4.0
Arborea,2022,3,8.6,0.005,0.2155,0.0071,20.12,0.0982,13.3,0.449,0.0354,4.0
Arborea,2022,4,29.23,0.0171,0.7326,0.0241,20.12,0.0982,13.3,0.449,0.0653,4.0
Arborea,2022,5,62.24,0.0364,1.56,0.0514,20.12,0.0982,13.3,0.449,0.0953,4.0
Arborea,2022,6,129.75,0.0759,3.2521,0.1071,20.12,0.0982,13.3,0.449,0.1376,4.0
Arborea,2022,7,215.06,0.1257,5.3903,0.1775,20.12,0.0982,13.3,0.449,0.1771,4.0
Arborea,2022,8,291.09,0.1702,7.296,0.2402,20.12,0.0982,13.3,0.449,0.206,4.0
Arborea,2022,9,134.22,0.0785,3.364,0.1108,20.12,0.0982,13.3,0.449,0.1399,4.0
Arborea,2022,10,92.63,0.0542,2.3217,0.0764,20.12,0.0982,13.3,0.449,0.1162,4.0
Arborea,2022,11,5.42,0.0032,0.1358,0.0045,20.12,0.0982,13.3,0.449,0.0282,4.0
Arborea,2022,12,1.46,0.0009,0.0365,0.0012,20.12,0.0982,13.3,0.449,0.0148,4.0
Arbus,2022,1,0.59,0.0003,0.0274,0.0009,5.06,0.0247,10.11,0.3413,0.0069,4.0
Arbus,2022,2,0.61,0.0004,0.0282,0.0009,5.06,0.0247,10.11,0.3413,0.0074,4.0
Arbus,2022,3,0.54,0.0003,0.0248,0.0008,5.06,0.0247,10.11,0.3413,0.0067,4.0
Arbus,2022,4,4.72,0.0028,0.2174,0.0072,5.06,0.0247,10.11,0.3413,0.0203,4.0
Arbus,2022,5,7.71,0.0045,0.3555,0.0117,5.06,0.0247,10.11,0.3413,0.0258,4.0
Arbus,2022,6,23.23,0.0136,1.0707,0.0353,5.06,0.0247,10.11,0.3413,0.0449,4.0
Arbus,2022,7,43.6,0.0255,2.0091,0.0662,5.06,0.0247,10.11,0.3413,0.0614,4.0
Arbus,2022,8,56.96,0.0333,2.625,0.0864,5.06,0.0247,10.11,0.3413,0.0702,4.0
Arbus,2022,9,31.83,0.0186,1.4667,0.0483,5.06,0.0247,10.11,0.3413,0.0525,4.0
Arbus,2022,10,12.21,0.0071,0.5629,0.0185,5.06,0.0247,10.11,0.3413,0.0324,4.0
Arbus,2022,11,3.33,0.0019,0.1537,0.0051,5.06,0.0247,10.11,0.3413,0.0169,4.0
Arbus,2022,12,1.29,0.0008,0.0596,0.002,5.06,0.0247,10.11,0.3413,0.0108,4.0
Ardara,2022,1,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2022,2,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2022,3,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2022,4,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2022,5,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2022,6,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2022,7,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2022,8,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2022,9,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2022,10,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2022,11,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardara,2022,12,,,,,0.1,0.0005,0.0,0.0,0.0,2.0
Ardauli,2022,1,,,,,0.0,0.0,,,0.0,1.0
Ardauli,2022,2,,,,,0.0,0.0,,,0.0,1.0
Ardauli,2022,3,,,,,0.0,0.0,,,0.0,1.0
Ardauli,2022,4,,,,,0.0,0.0,,,0.0,1.0
Ardauli,2022,5,,,,,0.0,0.0,,,0.0,1.0
Ardauli,2022,6,,,,,0.0,0.0,,,0.0,1.0
Ardauli,2022,7,,,,,0.0,0.0,,,0.0,1.0
Ardauli,2022,8,,,,,0.0,0.0,,,0.0,1.0
Ardauli,2022,9,,,,,0.0,0.0,,,0.0,1.0
Ardauli,2022,10,,,,,0.0,0.0,,,0.0,1.0
Ardauli,2022,11,,,,,0.0,0.0,,,0.0,1.0
Ardauli,2022,12,,,,,0.0,0.0,,,0.0,1.0
Aritzo,2022,1,0.53,0.0003,0.0323,0.0011,3.47,0.0169,4.15,0.1401,0.0053,4.0
Aritzo,2022,2,0.12,0.0001,0.0073,0.0002,3.47,0.0169,4.15,0.1401,0.0026,4.0
Aritzo,2022,3,0.17,0.0001,0.0105,0.0003,3.47,0.0169,4.15,0.1401,0.0029,4.0
Aritzo,2022,4,0.94,0.0005,0.0574,0.0019,3.47,0.0169,4.15,0.1401,0.0069,4.0
Aritzo,2022,5,5.49,0.0032,0.3339,0.011,3.47,0.0169,4.15,0.1401,0.017,4.0
Aritzo,2022,6,5.29,0.0031,0.3217,0.0106,3.47,0.0169,4.15,0.1401,0.0167,4.0
Aritzo,2022,7,5.96,0.0035,0.3622,0.0119,3.47,0.0169,4.15,0.1401,0.0177,4.0
Aritzo,2022,8,17.32,0.0101,1.0525,0.0347,3.47,0.0169,4.15,0.1401,0.0302,4.0
Aritzo,2022,9,8.5,0.005,0.5166,0.017,3.47,0.0169,4.15,0.1401,0.0212,4.0
Aritzo,2022,10,5.76,0.0034,0.35,0.0115,3.47,0.0169,4.15,0.1401,0.0174,4.0
Aritzo,2022,11,0.77,0.0005,0.0469,0.0015,3.47,0.0169,4.15,0.1401,0.0065,4.0
Aritzo,2022,12,1.77,0.001,0.1075,0.0035,3.47,0.0169,4.15,0.1401,0.0095,4.0
Armungia,2022,1,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Armungia,2022,2,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Armungia,2022,3,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Armungia,2022,4,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Armungia,2022,5,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Armungia,2022,6,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Armungia,2022,7,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Armungia,2022,8,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Armungia,2022,9,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Armungia,2022,10,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Armungia,2022,11,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Armungia,2022,12,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Arzachena,2022,1,5.47,0.0032,0.0949,0.0031,90.42,0.4415,15.75,0.5317,0.0391,4.0
Arzachena,2022,2,8.14,0.0048,0.1413,0.0047,90.42,0.4415,15.75,0.5317,0.048,4.0
Arzachena,2022,3,14.74,0.0086,0.2558,0.0084,90.42,0.4415,15.75,0.5317,0.0642,4.0
Arzachena,2022,4,104.6,0.0612,1.8154,0.0598,90.42,0.4415,15.75,0.5317,0.1712,4.0
Arzachena,2022,5,371.6,0.2173,6.4495,0.2124,90.42,0.4415,15.75,0.5317,0.3226,4.0
Arzachena,2022,6,825.26,0.4825,14.3232,0.4716,90.42,0.4415,15.75,0.5317,0.4807,4.0
Arzachena,2022,7,1208.51,0.7065,20.9748,0.6907,90.42,0.4415,15.75,0.5317,0.5818,4.0
Arzachena,2022,8,1304.53,0.7627,22.6413,0.7455,90.42,0.4415,15.75,0.5317,0.6044,4.0
Arzachena,2022,9,958.34,0.5603,16.633,0.5477,90.42,0.4415,15.75,0.5317,0.5181,4.0
Arzachena,2022,10,331.12,0.1936,5.7468,0.1892,90.42,0.4415,15.75,0.5317,0.3045,4.0
Arzachena,2022,11,62.63,0.0366,1.087,0.0358,90.42,0.4415,15.75,0.5317,0.1324,4.0
Arzachena,2022,12,4.55,0.0027,0.0789,0.0026,90.42,0.4415,15.75,0.5317,0.0358,4.0
Arzana,2022,1,,,,,0.45,0.0022,0.0,0.0,0.0,2.0
Arzana,2022,2,,,,,0.45,0.0022,0.0,0.0,0.0,2.0
Arzana,2022,3,,,,,0.45,0.0022,0.0,0.0,0.0,2.0
Arzana,2022,4,,,,,0.45,0.0022,0.0,0.0,0.0,2.0
Arzana,2022,5,,,,,0.45,0.0022,0.0,0.0,0.0,2.0
Arzana,2022,6,,,,,0.45,0.0022,0.0,0.0,0.0,2.0
Arzana,2022,7,,,,,0.45,0.0022,0.0,0.0,0.0,2.0
Arzana,2022,8,,,,,0.45,0.0022,0.0,0.0,0.0,2.0
Arzana,2022,9,,,,,0.45,0.0022,0.0,0.0,0.0,2.0
Arzana,2022,10,,,,,0.45,0.0022,0.0,0.0,0.0,2.0
Arzana,2022,11,,,,,0.45,0.0022,0.0,0.0,0.0,2.0
Arzana,2022,12,,,,,0.45,0.0022,0.0,0.0,0.0,2.0
Assemini,2022,1,10.52,0.0062,0.0476,0.0016,5.54,0.027,11.68,0.3943,0.018,4.0
Assemini,2022,2,16.92,0.0099,0.0765,0.0025,5.54,0.027,11.68,0.3943,0.0227,4.0
Assemini,2022,3,16.18,0.0095,0.0732,0.0024,5.54,0.027,11.68,0.3943,0.0222,4.0
Assemini,2022,4,8.78,0.0051,0.0397,0.0013,5.54,0.027,11.68,0.3943,0.0163,4.0
Assemini,2022,5,20.69,0.0121,0.0936,0.0031,5.54,0.027,11.68,0.3943,0.0251,4.0
Assemini,2022,6,21.39,0.0125,0.0968,0.0032,5.54,0.027,11.68,0.3943,0.0255,4.0
Assemini,2022,7,26.8,0.0157,0.1212,0.004,5.54,0.027,11.68,0.3943,0.0286,4.0
Assemini,2022,8,37.92,0.0222,0.1715,0.0056,5.54,0.027,11.68,0.3943,0.0339,4.0
Assemini,2022,9,25.3,0.0148,0.1144,0.0038,5.54,0.027,11.68,0.3943,0.0278,4.0
Assemini,2022,10,18.64,0.0109,0.0843,0.0028,5.54,0.027,11.68,0.3943,0.0239,4.0
Assemini,2022,11,19.02,0.0111,0.086,0.0028,5.54,0.027,11.68,0.3943,0.024,4.0
Assemini,2022,12,13.88,0.0081,0.0628,0.0021,5.54,0.027,11.68,0.3943,0.0206,4.0
Assolo,2022,1,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2022,2,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2022,3,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2022,4,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2022,5,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2022,6,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2022,7,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2022,8,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2022,9,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2022,10,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2022,11,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Assolo,2022,12,,,,,1.1,0.0054,0.0,0.0,0.0,2.0
Asuni,2022,1,,,,,0.0,0.0,,,0.0,1.0
Asuni,2022,2,,,,,0.0,0.0,,,0.0,1.0
Asuni,2022,3,,,,,0.0,0.0,,,0.0,1.0
Asuni,2022,4,,,,,0.0,0.0,,,0.0,1.0
Asuni,2022,5,,,,,0.0,0.0,,,0.0,1.0
Asuni,2022,6,,,,,0.0,0.0,,,0.0,1.0
Asuni,2022,7,,,,,0.0,0.0,,,0.0,1.0
Asuni,2022,8,,,,,0.0,0.0,,,0.0,1.0
Asuni,2022,9,,,,,0.0,0.0,,,0.0,1.0
Asuni,2022,10,,,,,0.0,0.0,,,0.0,1.0
Asuni,2022,11,,,,,0.0,0.0,,,0.0,1.0
Asuni,2022,12,,,,,0.0,0.0,,,0.0,1.0
Atzara,2022,1,0.47,0.0003,0.0166,0.0005,0.67,0.0033,5.18,0.1749,0.0031,4.0
Atzara,2022,2,0.19,0.0001,0.0068,0.0002,0.67,0.0033,5.18,0.1749,0.0018,4.0
Atzara,2022,3,0.75,0.0004,0.0263,0.0009,0.67,0.0033,5.18,0.1749,0.0038,4.0
Atzara,2022,4,1.08,0.0006,0.038,0.0013,0.67,0.0033,5.18,0.1749,0.0046,4.0
Atzara,2022,5,0.89,0.0005,0.0312,0.001,0.67,0.0033,5.18,0.1749,0.0041,4.0
Atzara,2022,6,,,,,0.67,0.0033,5.18,0.1749,0.024,2.0
Atzara,2022,7,1.11,0.0006,0.039,0.0013,0.67,0.0033,5.18,0.1749,0.0046,4.0
Atzara,2022,8,2.59,0.0015,0.0906,0.003,0.67,0.0033,5.18,0.1749,0.0071,4.0
Atzara,2022,9,1.89,0.0011,0.0663,0.0022,0.67,0.0033,5.18,0.1749,0.0061,4.0
Atzara,2022,10,1.56,0.0009,0.0546,0.0018,0.67,0.0033,5.18,0.1749,0.0055,4.0
Atzara,2022,11,1.5,0.0009,0.0526,0.0017,0.67,0.0033,5.18,0.1749,0.0055,4.0
Atzara,2022,12,0.58,0.0003,0.0205,0.0007,0.67,0.0033,5.18,0.1749,0.0033,4.0
Austis,2022,1,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Austis,2022,2,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Austis,2022,3,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Austis,2022,4,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Austis,2022,5,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Austis,2022,6,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Austis,2022,7,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Austis,2022,8,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Austis,2022,9,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Austis,2022,10,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Austis,2022,11,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Austis,2022,12,,,,,0.95,0.0046,0.0,0.0,0.0,2.0
Badesi,2022,1,3.21,0.0019,0.055,0.0018,157.42,0.7686,18.57,0.6269,0.0358,4.0
Badesi,2022,2,7.06,0.0041,0.1208,0.004,157.42,0.7686,18.57,0.6269,0.053,4.0
Badesi,2022,3,5.47,0.0032,0.0936,0.0031,157.42,0.7686,18.57,0.6269,0.0468,4.0
Badesi,2022,4,47.13,0.0276,0.8069,0.0266,157.42,0.7686,18.57,0.6269,0.1371,4.0
Badesi,2022,5,124.3,0.0727,2.1279,0.0701,157.42,0.7686,18.57,0.6269,0.2226,4.0
Badesi,2022,6,1852.4,1.0,31.7095,1.0,157.42,0.7686,18.57,0.6269,0.8332,4.0
Badesi,2022,7,2922.35,1.0,50.025,1.0,157.42,0.7686,18.57,0.6269,0.8332,4.0
Badesi,2022,8,3266.25,1.0,55.9119,1.0,157.42,0.7686,18.57,0.6269,0.8332,4.0
Badesi,2022,9,1805.74,1.0,30.9108,1.0,157.42,0.7686,18.57,0.6269,0.8332,4.0
Badesi,2022,10,634.65,0.371,10.864,0.3577,157.42,0.7686,18.57,0.6269,0.5029,4.0
Badesi,2022,11,,,,,157.42,0.7686,18.57,0.6269,0.6941,2.0
Badesi,2022,12,,,,,157.42,0.7686,18.57,0.6269,0.6941,2.0
Ballao,2022,1,,,,,0.17,0.0008,0.0,0.0,0.0,2.0
Ballao,2022,2,,,,,0.17,0.0008,0.0,0.0,0.0,2.0
Ballao,2022,3,,,,,0.17,0.0008,0.0,0.0,0.0,2.0
Ballao,2022,4,,,,,0.17,0.0008,0.0,0.0,0.0,2.0
Ballao,2022,5,,,,,0.17,0.0008,0.0,0.0,0.0,2.0
Ballao,2022,6,,,,,0.17,0.0008,0.0,0.0,0.0,2.0
Ballao,2022,7,,,,,0.17,0.0008,0.0,0.0,0.0,2.0
Ballao,2022,8,,,,,0.17,0.0008,0.0,0.0,0.0,2.0
Ballao,2022,9,,,,,0.17,0.0008,0.0,0.0,0.0,2.0
Ballao,2022,10,,,,,0.17,0.0008,0.0,0.0,0.0,2.0
Ballao,2022,11,,,,,0.17,0.0008,0.0,0.0,0.0,2.0
Ballao,2022,12,,,,,0.17,0.0008,0.0,0.0,0.0,2.0
Banari,2022,1,,,,,0.51,0.0025,0.0,0.0,0.0,2.0
Banari,2022,2,,,,,0.51,0.0025,0.0,0.0,0.0,2.0
