comune,anno,mese,densita_turistica,densita_turistica_norm,intensita_turistica_presenze,intensita_turistica_norm,densita_ricettiva,densita_ricettiva_norm,utilizzazione_lorda_pct,utilizzazione_lorda_norm,indice_overtourism,n_indicatori_disponibili
Allai,2025,6,0.12,0.0001,0.0096,0.0003,1.38,0.0067,0.37,0.0125,0.0013,4.0
Allai,2025,7,0.16,0.0001,0.0126,0.0004,1.38,0.0067,0.37,0.0125,0.0014,4.0
Allai,2025,8,1.14,0.0007,0.0927,0.0031,1.38,0.0067,0.37,0.0125,0.0037,4.0
Allai,2025,9,0.1,0.0001,0.0081,0.0003,1.38,0.0067,0.37,0.0125,0.0013,4.0
Allai,2025,10,0.06,0.0,0.005,0.0002,1.38,0.0067,0.37,0.0125,0.0,4.0
Allai,2025,11,0.03,0.0,0.0022,0.0001,1.38,0.0067,0.37,0.0125,0.0,4.0
Allai,2025,12,0.04,0.0,0.0029,0.0001,1.38,0.0067,0.37,0.0125,0.0,4.0
Alà Dei Sardi,2025,1,0.0,0.0,0.0001,0.0,0.11,0.0005,2.83,0.0955,0.0,4.0
Alà Dei Sardi,2025,2,0.0,0.0,0.0001,0.0,0.11,0.0005,2.83,0.0955,0.0,4.0
Alà Dei Sardi,2025,3,0.0,0.0,0.0001,0.0,0.11,0.0005,2.83,0.0955,0.0,4.0
Alà Dei Sardi,2025,4,0.0,0.0,0.0002,0.0,0.11,0.0005,2.83,0.0955,0.0,4.0
Alà Dei Sardi,2025,5,0.0,0.0,0.0002,0.0,0.11,0.0005,2.83,0.0955,0.0,4.0
Alà Dei Sardi,2025,6,0.34,0.0002,0.0379,0.0012,0.11,0.0005,2.83,0.0955,0.0018,4.0
Alà Dei Sardi,2025,7,0.13,0.0001,0.0142,0.0005,0.11,0.0005,2.83,0.0955,0.0012,4.0
Alà Dei Sardi,2025,8,0.27,0.0002,0.0307,0.001,0.11,0.0005,2.83,0.0955,0.0018,4.0
Alà Dei Sardi,2025,9,0.33,0.0002,0.0367,0.0012,0.11,0.0005,2.83,0.0955,0.0018,4.0
Alà Dei Sardi,2025,10,0.03,0.0,0.003,0.0001,0.11,0.0005,2.83,0.0955,0.0,4.0
Alà Dei Sardi,2025,11,0.0,0.0,0.0001,0.0,0.11,0.0005,2.83,0.0955,0.0,4.0
Alà Dei Sardi,2025,12,0.0,0.0,0.0001,0.0,0.11,0.0005,2.83,0.0955,0.0,4.0
Anela,2025,1,0.13,0.0001,0.0083,0.0003,0.16,0.0008,7.03,0.2373,0.0015,4.0
Anela,2025,2,0.12,0.0001,0.0077,0.0003,0.16,0.0008,7.03,0.2373,0.0015,4.0
Anela,2025,3,0.15,0.0001,0.01,0.0003,0.16,0.0008,7.03,0.2373,0.0015,4.0
Anela,2025,4,0.29,0.0002,0.0192,0.0006,0.16,0.0008,7.03,0.2373,0.0022,4.0
Anela,2025,5,0.36,0.0002,0.0233,0.0008,0.16,0.0008,7.03,0.2373,0.0023,4.0
Anela,2025,6,0.57,0.0003,0.0371,0.0012,0.16,0.0008,7.03,0.2373,0.0029,4.0
Anela,2025,7,0.74,0.0004,0.0487,0.0016,0.16,0.0008,7.03,0.2373,0.0033,4.0
Anela,2025,8,0.76,0.0004,0.0496,0.0016,0.16,0.0008,7.03,0.2373,0.0033,4.0
Anela,2025,9,0.48,0.0003,0.0312,0.001,0.16,0.0008,7.03,0.2373,0.0027,4.0
Anela,2025,10,0.3,0.0002,0.0194,0.0006,0.16,0.0008,7.03,0.2373,0.0022,4.0
Anela,2025,11,0.13,0.0001,0.0088,0.0003,0.16,0.0008,7.03,0.2373,0.0015,4.0
Anela,2025,12,0.17,0.0001,0.0111,0.0004,0.16,0.0008,7.03,0.2373,0.0017,4.0
Arborea,2025,1,3.26,0.0019,0.0833,0.0027,20.71,0.1011,14.95,0.5047,0.0226,4.0
Arborea,2025,2,3.25,0.0019,0.0831,0.0027,20.71,0.1011,14.95,0.5047,0.0226,4.0
Arborea,2025,3,9.08,0.0053,0.2319,0.0076,20.71,0.1011,14.95,0.5047,0.0379,4.0
Arborea,2025,4,41.88,0.0245,1.0693,0.0352,20.71,0.1011,14.95,0.5047,0.0814,4.0
Arborea,2025,5,85.29,0.0499,2.1775,0.0717,20.71,0.1011,14.95,0.5047,0.1162,4.0
Arborea,2025,6,156.42,0.0915,3.9935,0.1315,20.71,0.1011,14.95,0.5047,0.1574,4.0
Arborea,2025,7,253.44,0.1482,6.4706,0.2131,20.71,0.1011,14.95,0.5047,0.2004,4.0
Arborea,2025,8,301.72,0.1764,7.7031,0.2536,20.71,0.1011,14.95,0.5047,0.2186,4.0
Arborea,2025,9,186.69,0.1091,4.7665,0.1569,20.71,0.1011,14.95,0.5047,0.1719,4.0
Arborea,2025,10,74.03,0.0433,1.89,0.0622,20.71,0.1011,14.95,0.5047,0.1083,4.0
Arborea,2025,11,10.83,0.0063,0.2764,0.0091,20.71,0.1011,14.95,0.5047,0.0414,4.0
Arborea,2025,12,4.65,0.0027,0.1187,0.0039,20.71,0.1011,14.95,0.5047,0.0271,4.0
Arbus,2025,1,1.4,0.0008,0.0673,0.0022,8.89,0.0434,9.92,0.3349,0.0126,4.0
Arbus,2025,2,1.47,0.0009,0.0705,0.0023,8.89,0.0434,9.92,0.3349,0.0132,4.0
Arbus,2025,3,2.49,0.0015,0.1196,0.0039,8.89,0.0434,9.92,0.3349,0.0171,4.0
Arbus,2025,4,12.56,0.0073,0.6035,0.0199,8.89,0.0434,9.92,0.3349,0.0381,4.0
Arbus,2025,5,24.39,0.0143,1.1724,0.0386,8.89,0.0434,9.92,0.3349,0.0532,4.0
Arbus,2025,6,46.45,0.0272,2.2326,0.0735,8.89,0.0434,9.92,0.3349,0.0734,4.0
Arbus,2025,7,66.41,0.0388,3.1921,0.1051,8.89,0.0434,9.92,0.3349,0.0877,4.0
Arbus,2025,8,89.84,0.0525,4.3185,0.1422,8.89,0.0434,9.92,0.3349,0.1021,4.0
Arbus,2025,9,52.04,0.0304,2.5016,0.0824,8.89,0.0434,9.92,0.3349,0.0777,4.0
Arbus,2025,10,23.32,0.0136,1.121,0.0369,8.89,0.0434,9.92,0.3349,0.052,4.0
Arbus,2025,11,0.69,0.0004,0.0334,0.0011,8.89,0.0434,9.92,0.3349,0.0089,4.0
Arbus,2025,12,0.98,0.0006,0.0471,0.0016,8.89,0.0434,9.92,0.3349,0.0109,4.0
Ardara,2025,1,0.01,0.0,0.0003,0.0,0.37,0.0018,3.35,0.1131,0.0,4.0
Ardara,2025,2,0.01,0.0,0.0003,0.0,0.37,0.0018,3.35,0.1131,0.0,4.0
Ardara,2025,3,0.01,0.0,0.0004,0.0,0.37,0.0018,3.35,0.1131,0.0,4.0
Ardara,2025,4,0.01,0.0,0.0007,0.0,0.37,0.0018,3.35,0.1131,0.0,4.0
Ardara,2025,5,0.02,0.0,0.0008,0.0,0.37,0.0018,3.35,0.1131,0.0,4.0
Ardara,2025,6,0.02,0.0,0.0014,0.0,0.37,0.0018,3.35,0.1131,0.0,4.0
Ardara,2025,7,0.66,0.0004,0.036,0.0012,0.37,0.0018,3.35,0.1131,0.0031,4.0
Ardara,2025,8,2.08,0.0012,0.1129,0.0037,0.37,0.0018,3.35,0.1131,0.0055,4.0
Ardara,2025,9,0.6,0.0004,0.0325,0.0011,0.37,0.0018,3.35,0.1131,0.0031,4.0
Ardara,2025,10,0.54,0.0003,0.0292,0.001,0.37,0.0018,3.35,0.1131,0.0028,4.0
Ardara,2025,11,0.53,0.0003,0.0288,0.0009,0.37,0.0018,3.35,0.1131,0.0027,4.0
Ardara,2025,12,0.01,0.0,0.0004,0.0,0.37,0.0018,3.35,0.1131,0.0,4.0
Ardauli,2025,1,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2025,2,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2025,3,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2025,4,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2025,5,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2025,6,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2025,7,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2025,8,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2025,9,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2025,10,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2025,11,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Ardauli,2025,12,,,,,0.19,0.0009,0.0,0.0,0.0,2.0
Aritzo,2025,1,0.64,0.0004,0.0396,0.0013,3.56,0.0174,3.71,0.1253,0.0058,4.0
Aritzo,2025,2,0.27,0.0002,0.0165,0.0005,3.56,0.0174,3.71,0.1253,0.0038,4.0
Aritzo,2025,3,0.32,0.0002,0.0198,0.0007,3.56,0.0174,3.71,0.1253,0.0042,4.0
Aritzo,2025,4,2.42,0.0014,0.1503,0.0049,3.56,0.0174,3.71,0.1253,0.0111,4.0
Aritzo,2025,5,8.13,0.0048,0.5045,0.0166,3.56,0.0174,3.71,0.1253,0.0204,4.0
Aritzo,2025,6,4.43,0.0026,0.275,0.0091,3.56,0.0174,3.71,0.1253,0.0151,4.0
Aritzo,2025,7,3.56,0.0021,0.2213,0.0073,3.56,0.0174,3.71,0.1253,0.0135,4.0
Aritzo,2025,8,11.52,0.0067,0.7151,0.0235,3.56,0.0174,3.71,0.1253,0.0242,4.0
Aritzo,2025,9,6.57,0.0038,0.4079,0.0134,3.56,0.0174,3.71,0.1253,0.0183,4.0
Aritzo,2025,10,5.72,0.0033,0.3551,0.0117,3.56,0.0174,3.71,0.1253,0.017,4.0
Aritzo,2025,11,2.74,0.0016,0.1701,0.0056,3.56,0.0174,3.71,0.1253,0.0118,4.0
Aritzo,2025,12,1.92,0.0011,0.1189,0.0039,3.56,0.0174,3.71,0.1253,0.0098,4.0
Armungia,2025,1,0.01,0.0,0.0011,0.0,0.6,0.0029,1.69,0.0571,0.0,4.0
Armungia,2025,2,0.01,0.0,0.0011,0.0,0.6,0.0029,1.69,0.0571,0.0,4.0
Armungia,2025,3,0.01,0.0,0.0014,0.0,0.6,0.0029,1.69,0.0571,0.0,4.0
Armungia,2025,4,0.02,0.0,0.0026,0.0001,0.6,0.0029,1.69,0.0571,0.0,4.0
Armungia,2025,5,0.02,0.0,0.0032,0.0001,0.6,0.0029,1.69,0.0571,0.0,4.0
Armungia,2025,6,0.04,0.0,0.0051,0.0002,0.6,0.0029,1.69,0.0571,0.0,4.0
Armungia,2025,7,1.32,0.0008,0.1821,0.006,0.6,0.0029,1.69,0.0571,0.0053,4.0
Armungia,2025,8,2.19,0.0013,0.3025,0.01,0.6,0.0029,1.69,0.0571,0.0068,4.0
Armungia,2025,9,0.03,0.0,0.0043,0.0001,0.6,0.0029,1.69,0.0571,0.0,4.0
Armungia,2025,10,0.02,0.0,0.0027,0.0001,0.6,0.0029,1.69,0.0571,0.0,4.0
Armungia,2025,11,0.01,0.0,0.0012,0.0,0.6,0.0029,1.69,0.0571,0.0,4.0
Armungia,2025,12,0.01,0.0,0.0015,0.0,0.6,0.0029,1.69,0.0571,0.0,4.0
Arzachena,2025,1,4.88,0.0029,0.084,0.0028,134.86,0.6584,11.88,0.4011,0.0383,4.0
Arzachena,2025,2,6.64,0.0039,0.1144,0.0038,134.86,0.6584,11.88,0.4011,0.0445,4.0
Arzachena,2025,3,11.37,0.0066,0.1958,0.0064,134.86,0.6584,11.88,0.4011,0.0578,4.0
Arzachena,2025,4,170.3,0.0996,2.9322,0.0966,134.86,0.6584,11.88,0.4011,0.2245,4.0
Arzachena,2025,5,534.5,0.3125,9.2028,0.303,134.86,0.6584,11.88,0.4011,0.3977,4.0
Arzachena,2025,6,1010.63,0.5909,17.4007,0.573,134.86,0.6584,11.88,0.4011,0.5468,4.0
Arzachena,2025,7,1273.61,0.7446,21.9287,0.7221,134.86,0.6584,11.88,0.4011,0.6139,4.0
Arzachena,2025,8,1397.99,0.8173,24.0701,0.7926,134.86,0.6584,11.88,0.4011,0.6431,4.0
Arzachena,2025,9,1018.66,0.5956,17.539,0.5775,134.86,0.6584,11.88,0.4011,0.549,4.0
Arzachena,2025,10,401.2,0.2346,6.9078,0.2275,134.86,0.6584,11.88,0.4011,0.3446,4.0
Arzachena,2025,11,9.1,0.0053,0.1567,0.0052,134.86,0.6584,11.88,0.4011,0.0519,4.0
Arzachena,2025,12,6.48,0.0038,0.1116,0.0037,134.86,0.6584,11.88,0.4011,0.0439,4.0
Arzana,2025,1,0.0,0.0,0.0003,0.0,0.71,0.0035,1.5,0.0506,0.0,4.0
Arzana,2025,2,0.1,0.0001,0.007,0.0002,0.71,0.0035,1.5,0.0506,0.0014,4.0
Arzana,2025,3,0.0,0.0,0.0003,0.0,0.71,0.0035,1.5,0.0506,0.0,4.0
Arzana,2025,4,0.64,0.0004,0.0468,0.0015,0.71,0.0035,1.5,0.0506,0.0032,4.0
Arzana,2025,5,0.05,0.0,0.0039,0.0001,0.71,0.0035,1.5,0.0506,0.0,4.0
Arzana,2025,6,0.53,0.0003,0.0388,0.0013,0.71,0.0035,1.5,0.0506,0.0029,4.0
Arzana,2025,7,0.77,0.0005,0.0568,0.0019,0.71,0.0035,1.5,0.0506,0.0036,4.0
Arzana,2025,8,1.05,0.0006,0.0776,0.0026,0.71,0.0035,1.5,0.0506,0.0041,4.0
Arzana,2025,9,0.39,0.0002,0.0291,0.001,0.71,0.0035,1.5,0.0506,0.0024,4.0
Arzana,2025,10,0.33,0.0002,0.0242,0.0008,0.71,0.0035,1.5,0.0506,0.0023,4.0
Arzana,2025,11,0.0,0.0,0.0003,0.0,0.71,0.0035,1.5,0.0506,0.0,4.0
Arzana,2025,12,0.0,0.0,0.0004,0.0,0.71,0.0035,1.5,0.0506,0.0,4.0
Assemini,2025,1,19.73,0.0115,0.0911,0.003,7.23,0.0353,12.02,0.4058,0.0265,4.0
Assemini,2025,2,21.47,0.0126,0.0991,0.0033,7.23,0.0353,12.02,0.4058,0.0278,4.0
Assemini,2025,3,20.17,0.0118,0.0931,0.0031,7.23,0.0353,12.02,0.4058,0.0269,4.0
Assemini,2025,4,24.42,0.0143,0.1128,0.0037,7.23,0.0353,12.02,0.4058,0.0295,4.0
Assemini,2025,5,25.45,0.0149,0.1175,0.0039,7.23,0.0353,12.02,0.4058,0.0302,4.0
Assemini,2025,6,27.31,0.016,0.1261,0.0042,7.23,0.0353,12.02,0.4058,0.0313,4.0
Assemini,2025,7,38.33,0.0224,0.1769,0.0058,7.23,0.0353,12.02,0.4058,0.0369,4.0
Assemini,2025,8,45.92,0.0268,0.212,0.007,7.23,0.0353,12.02,0.4058,0.0405,4.0
Assemini,2025,9,34.84,0.0204,0.1608,0.0053,7.23,0.0353,12.02,0.4058,0.0353,4.0
Assemini,2025,10,23.51,0.0137,0.1085,0.0036,7.23,0.0353,12.02,0.4058,0.029,4.0
Assemini,2025,11,20.74,0.0121,0.0957,0.0032,7.23,0.0353,12.02,0.4058,0.0273,4.0
Assemini,2025,12,15.03,0.0088,0.0694,0.0023,7.23,0.0353,12.02,0.4058,0.0232,4.0
Assolo,2025,1,,,,,1.04,0.0051,0.0,0.0,0.0,2.0
Assolo,2025,2,,,,,1.04,0.0051,0.0,0.0,0.0,2.0
Assolo,2025,3,,,,,1.04,0.0051,0.0,0.0,0.0,2.0
Assolo,2025,4,,,,,1.04,0.0051,0.0,0.0,0.0,2.0
Assolo,2025,5,,,,,1.04,0.0051,0.0,0.0,0.0,2.0
Assolo,2025,6,,,,,1.04,0.0051,0.0,0.0,0.0,2.0
Assolo,2025,7,,,,,1.04,0.0051,0.0,0.0,0.0,2.0
Assolo,2025,8,,,,,1.04,0.0051,0.0,0.0,0.0,2.0
Assolo,2025,9,,,,,1.04,0.0051,0.0,0.0,0.0,2.0
Assolo,2025,10,,,,,1.04,0.0051,0.0,0.0,0.0,2.0
Assolo,2025,11,,,,,1.04,0.0051,0.0,0.0,0.0,2.0
Assolo,2025,12,,,,,1.04,0.0051,0.0,0.0,0.0,2.0
Asuni,2025,1,,,,,0.0,0.0,,,0.0,1.0
Asuni,2025,2,,,,,0.0,0.0,,,0.0,1.0
Asuni,2025,3,,,,,0.0,0.0,,,0.0,1.0
Asuni,2025,4,,,,,0.0,0.0,,,0.0,1.0
Asuni,2025,5,,,,,0.0,0.0,,,0.0,1.0
Asuni,2025,6,,,,,0.0,0.0,,,0.0,1.0
Asuni,2025,7,,,,,0.0,0.0,,,0.0,1.0
Asuni,2025,8,,,,,0.0,0.0,,,0.0,1.0
Asuni,2025,9,,,,,0.0,0.0,,,0.0,1.0
Asuni,2025,10,,,,,0.0,0.0,,,0.0,1.0
Asuni,2025,11,,,,,0.0,0.0,,,0.0,1.0
Asuni,2025,12,,,,,0.0,0.0,,,0.0,1.0
Atzara,2025,1,0.58,0.0003,0.0217,0.0007,0.56,0.0027,5.22,0.1762,0.0032,4.0
Atzara,2025,2,0.45,0.0003,0.0165,0.0005,0.56,0.0027,5.22,0.1762,0.0029,4.0
Atzara,2025,3,0.64,0.0004,0.0238,0.0008,0.56,0.0027,5.22,0.1762,0.0035,4.0
Atzara,2025,4,0.81,0.0005,0.03,0.001,0.56,0.0027,5.22,0.1762,0.0039,4.0
Atzara,2025,5,0.36,0.0002,0.0134,0.0004,0.56,0.0027,5.22,0.1762,0.0025,4.0
Atzara,2025,6,0.83,0.0005,0.031,0.001,0.56,0.0027,5.22,0.1762,0.0039,4.0
Atzara,2025,7,0.64,0.0004,0.0238,0.0008,0.56,0.0027,5.22,0.1762,0.0035,4.0
Atzara,2025,8,1.97,0.0012,0.0734,0.0024,0.56,0.0027,5.22,0.1762,0.0061,4.0
