comune,anno,mese,popolazione_residente,presenze_mese,intensita_turistica_presenze,arrivi_mese,intensita_turistica_arrivi_vs_residenti,n_mesi_con_dati,copertura_sufficiente
Abbasanta,2023,1,2585,124.0,0.048,66.0,0.0255,12,True
Abbasanta,2023,2,2585,101.0,0.0391,67.0,0.0259,12,True
Abbasanta,2023,3,2585,119.0,0.046,80.0,0.0309,12,True
Abbasanta,2023,4,2585,110.0,0.0426,69.0,0.0267,12,True
Abbasanta,2023,5,2585,93.0,0.036,74.0,0.0286,12,True
Abbasanta,2023,6,2585,96.0,0.0371,49.0,0.019,12,True
Abbasanta,2023,7,2585,151.0,0.0584,84.0,0.0325,12,True
Abbasanta,2023,8,2585,43.0,0.0166,15.0,0.0058,12,True
Abbasanta,2023,9,2585,102.0,0.0395,23.0,0.0089,12,True
Abbasanta,2023,10,2585,391.0,0.1513,27.0,0.0104,12,True
Abbasanta,2023,11,2585,15.0,0.0058,8.0,0.0031,12,True
Abbasanta,2023,12,2585,26.0,0.0101,12.0,0.0046,12,True
Aggius,2023,1,1411,8.22,0.0058,6.16,0.0044,12,True
Aggius,2023,2,1411,0.18,0.0001,0.14,0.0001,12,True
Aggius,2023,3,1411,0.23,0.0002,0.17,0.0001,12,True
Aggius,2023,4,1411,0.5,0.0004,0.38,0.0003,12,True
Aggius,2023,5,1411,0.65,0.0005,0.49,0.0003,12,True
Aggius,2023,6,1411,51.09,0.0362,14.82,0.0105,12,True
Aggius,2023,7,1411,193.53,0.1372,41.15,0.0292,12,True
Aggius,2023,8,1411,473.51,0.3356,119.13,0.0844,12,True
Aggius,2023,9,1411,94.94,0.0673,46.71,0.0331,12,True
Aggius,2023,10,1411,9.55,0.0068,7.41,0.0053,12,True
Aggius,2023,11,1411,0.26,0.0002,0.2,0.0001,12,True
Aggius,2023,12,1411,0.34,0.0002,0.26,0.0002,12,True
Aglientu,2023,1,1168,1.16,0.001,0.11,0.0001,12,True
Aglientu,2023,2,1168,0.99,0.0008,0.09,0.0001,12,True
Aglientu,2023,3,1168,1.22,0.001,0.11,0.0001,12,True
Aglientu,2023,4,1168,814.71,0.6975,168.25,0.144,12,True
Aglientu,2023,5,1168,10451.5,8.9482,2802.33,2.3993,12,True
Aglientu,2023,6,1168,27468.84,23.5178,4259.54,3.6469,12,True
Aglientu,2023,7,1168,67818.21,58.0635,8310.76,7.1154,12,True
Aglientu,2023,8,1168,87033.11,74.5146,9347.75,8.0032,12,True
Aglientu,2023,9,1168,37226.06,31.8716,5786.47,4.9542,12,True
Aglientu,2023,10,1168,9709.96,8.3133,1773.28,1.5182,12,True
Aglientu,2023,11,1168,1.4,0.0012,0.13,0.0001,12,True
Aglientu,2023,12,1168,17.84,0.0153,8.17,0.007,12,True
Ales,2023,1,1267,0.43,0.0003,0.38,0.0003,12,True
Ales,2023,2,1267,0.37,0.0003,0.32,0.0003,12,True
Ales,2023,3,1267,34.45,0.0272,22.4,0.0177,12,True
Ales,2023,4,1267,78.01,0.0616,73.88,0.0583,12,True
Ales,2023,5,1267,97.3,0.0768,40.14,0.0317,12,True
Ales,2023,6,1267,49.17,0.0388,30.9,0.0244,12,True
Ales,2023,7,1267,70.06,0.0553,47.67,0.0376,12,True
Ales,2023,8,1267,230.02,0.1815,83.64,0.066,12,True
Ales,2023,9,1267,97.88,0.0773,44.65,0.0352,12,True
Ales,2023,10,1267,42.1,0.0332,24.97,0.0197,12,True
Ales,2023,11,1267,27.52,0.0217,19.46,0.0154,12,True
Ales,2023,12,1267,30.68,0.0242,22.6,0.0178,12,True
Alghero,2023,1,42420,9738.0,0.2296,4398.0,0.1037,12,True
Alghero,2023,2,42420,8410.0,0.1983,3889.0,0.0917,12,True
Alghero,2023,3,42420,16207.0,0.3821,7389.0,0.1742,12,True
Alghero,2023,4,42420,60450.0,1.425,25359.0,0.5978,12,True
Alghero,2023,5,42420,109042.0,2.5705,38862.0,0.9161,12,True
Alghero,2023,6,42420,199732.0,4.7084,55330.0,1.3043,12,True
Alghero,2023,7,42420,282242.0,6.6535,63184.0,1.4895,12,True
Alghero,2023,8,42420,317583.0,7.4866,67182.0,1.5837,12,True
Alghero,2023,9,42420,235610.0,5.5542,65584.0,1.5461,12,True
Alghero,2023,10,42420,105310.0,2.4826,32809.0,0.7734,12,True
Alghero,2023,11,42420,12442.0,0.2933,5033.0,0.1186,12,True
Alghero,2023,12,42420,16797.0,0.396,7130.0,0.1681,12,True
Alà Dei Sardi,2023,1,1765,3.35,0.0019,0.54,0.0003,12,True
Alà Dei Sardi,2023,2,1765,2.84,0.0016,0.46,0.0003,12,True
Alà Dei Sardi,2023,3,1765,3.51,0.002,0.57,0.0003,12,True
Alà Dei Sardi,2023,4,1765,7.8,0.0044,1.26,0.0007,12,True
Alà Dei Sardi,2023,5,1765,10.09,0.0057,1.63,0.0009,12,True
Alà Dei Sardi,2023,6,1765,67.85,0.0384,15.72,0.0089,12,True
Alà Dei Sardi,2023,7,1765,91.68,0.0519,14.82,0.0084,12,True
Alà Dei Sardi,2023,8,1765,23.39,0.0133,3.77,0.0021,12,True
Alà Dei Sardi,2023,9,1765,14.59,0.0083,2.35,0.0013,12,True
Alà Dei Sardi,2023,10,1765,8.55,0.0048,1.38,0.0008,12,True
Alà Dei Sardi,2023,11,1765,4.04,0.0023,0.65,0.0004,12,True
Alà Dei Sardi,2023,12,1765,5.3,0.003,0.85,0.0005,12,True
Arborea,2023,1,3746,334.0,0.0892,159.0,0.0424,12,True
Arborea,2023,2,3746,418.0,0.1116,260.0,0.0694,12,True
Arborea,2023,3,3746,687.0,0.1834,306.0,0.0817,12,True
Arborea,2023,4,3746,4860.0,1.2974,2554.0,0.6818,12,True
Arborea,2023,5,3746,8872.0,2.3684,3802.0,1.0149,12,True
Arborea,2023,6,3746,12388.0,3.307,4551.0,1.2149,12,True
Arborea,2023,7,3746,25750.0,6.874,7129.0,1.9031,12,True
Arborea,2023,8,3746,36551.0,9.7573,7868.0,2.1004,12,True
Arborea,2023,9,3746,24323.0,6.4931,6838.0,1.8254,12,True
Arborea,2023,10,3746,12031.0,3.2117,3724.0,0.9941,12,True
Arborea,2023,11,3746,540.0,0.1442,268.0,0.0715,12,True
Arborea,2023,12,3746,195.0,0.0521,96.0,0.0256,12,True
Arbus,2023,1,5741,388.0,0.0676,96.0,0.0167,12,True
Arbus,2023,2,5741,556.0,0.0968,148.0,0.0258,12,True
Arbus,2023,3,5741,729.0,0.127,194.0,0.0338,12,True
Arbus,2023,4,5741,1992.0,0.347,702.0,0.1223,12,True
Arbus,2023,5,5741,3249.0,0.5659,1345.0,0.2343,12,True
Arbus,2023,6,5741,6699.0,1.1669,2640.0,0.4599,12,True
Arbus,2023,7,5741,11223.0,1.9549,3355.0,0.5844,12,True
Arbus,2023,8,5741,15423.0,2.6865,4298.0,0.7487,12,True
Arbus,2023,9,5741,9179.0,1.5989,3753.0,0.6537,12,True
Arbus,2023,10,5741,4693.0,0.8175,1964.0,0.3421,12,True
Arbus,2023,11,5741,478.0,0.0833,142.0,0.0247,12,True
Arbus,2023,12,5741,105.0,0.0183,24.0,0.0042,12,True
Aritzo,2023,1,1201,120.16,0.1,82.11,0.0684,12,True
Aritzo,2023,2,1201,58.14,0.0484,53.09,0.0442,12,True
Aritzo,2023,3,1201,0.17,0.0001,0.11,0.0001,12,True
Aritzo,2023,4,1201,208.38,0.1735,143.25,0.1193,12,True
Aritzo,2023,5,1201,217.49,0.1811,144.33,0.1202,12,True
Aritzo,2023,6,1201,368.82,0.3071,201.54,0.1678,12,True
Aritzo,2023,7,1201,522.15,0.4348,197.76,0.1647,12,True
Aritzo,2023,8,1201,885.13,0.737,340.75,0.2837,12,True
Aritzo,2023,9,1201,706.71,0.5884,421.47,0.3509,12,True
Aritzo,2023,10,1201,374.41,0.3117,303.28,0.2525,12,True
Aritzo,2023,11,1201,97.2,0.0809,85.13,0.0709,12,True
Aritzo,2023,12,1201,102.26,0.0851,88.17,0.0734,12,True
Armungia,2023,1,418,0.38,0.0009,0.24,0.0006,12,True
Armungia,2023,2,418,0.32,0.0008,0.21,0.0005,12,True
Armungia,2023,3,418,0.4,0.001,0.25,0.0006,12,True
Armungia,2023,4,418,0.88,0.0021,0.57,0.0014,12,True
Armungia,2023,5,418,1.14,0.0027,0.73,0.0017,12,True
Armungia,2023,6,418,1.9,0.0045,1.22,0.0029,12,True
Armungia,2023,7,418,2.67,0.0064,1.72,0.0041,12,True
Armungia,2023,8,418,2.64,0.0063,1.7,0.0041,12,True
Armungia,2023,9,418,1.65,0.0039,1.06,0.0025,12,True
Armungia,2023,10,418,0.97,0.0023,0.62,0.0015,12,True
Armungia,2023,11,418,0.46,0.0011,0.29,0.0007,12,True
Armungia,2023,12,418,0.6,0.0014,0.38,0.0009,12,True
Arzachena,2023,1,13399,778.0,0.0581,322.0,0.024,12,True
Arzachena,2023,2,13399,838.0,0.0625,381.0,0.0284,12,True
Arzachena,2023,3,13399,1790.0,0.1336,720.0,0.0537,12,True
Arzachena,2023,4,13399,26650.0,1.989,9864.0,0.7362,12,True
Arzachena,2023,5,13399,91827.0,6.8533,24260.0,1.8106,12,True
Arzachena,2023,6,13399,187617.0,14.0023,41150.0,3.0711,12,True
Arzachena,2023,7,13399,255458.0,19.0655,48272.0,3.6027,12,True
Arzachena,2023,8,13399,275239.0,20.5418,46898.0,3.5001,12,True
Arzachena,2023,9,13399,201911.0,15.0691,41820.0,3.1211,12,True
Arzachena,2023,10,13399,71043.0,5.3021,15020.0,1.121,12,True
Arzachena,2023,11,13399,2305.0,0.172,664.0,0.0496,12,True
Arzachena,2023,12,13399,1057.0,0.0789,321.0,0.024,12,True
Arzana,2023,1,2232,0.46,0.0002,0.32,0.0001,12,True
Arzana,2023,2,2232,0.39,0.0002,0.27,0.0001,12,True
Arzana,2023,3,2232,0.48,0.0002,0.34,0.0002,12,True
Arzana,2023,4,2232,1.07,0.0005,0.76,0.0003,12,True
Arzana,2023,5,2232,1.38,0.0006,0.98,0.0004,12,True
Arzana,2023,6,2232,2.31,0.001,1.63,0.0007,12,True
Arzana,2023,7,2232,3.25,0.0015,2.29,0.001,12,True
Arzana,2023,8,2232,63.21,0.0283,29.26,0.0131,12,True
Arzana,2023,9,2232,23.0,0.0103,19.41,0.0087,12,True
Arzana,2023,10,2232,1.17,0.0005,0.83,0.0004,12,True
Arzana,2023,11,2232,0.55,0.0002,0.39,0.0002,12,True
Arzana,2023,12,2232,0.73,0.0003,0.51,0.0002,12,True
Assemini,2023,1,25926,1466.0,0.0565,643.0,0.0248,12,True
Assemini,2023,2,25926,1586.0,0.0612,746.0,0.0288,12,True
Assemini,2023,3,25926,1530.0,0.059,762.0,0.0294,12,True
Assemini,2023,4,25926,1207.0,0.0466,813.0,0.0314,12,True
Assemini,2023,5,25926,1703.0,0.0657,1093.0,0.0422,12,True
Assemini,2023,6,25926,2701.0,0.1042,1100.0,0.0424,12,True
Assemini,2023,7,25926,3256.0,0.1256,1250.0,0.0482,12,True
Assemini,2023,8,25926,3354.0,0.1294,1212.0,0.0467,12,True
Assemini,2023,9,25926,2776.0,0.1071,1324.0,0.0511,12,True
Assemini,2023,10,25926,2198.0,0.0848,1085.0,0.0418,12,True
Assemini,2023,11,25926,1927.0,0.0743,832.0,0.0321,12,True
Assemini,2023,12,25926,1411.0,0.0544,658.0,0.0254,12,True
Atzara,2023,1,1002,0.78,0.0008,0.7,0.0007,12,True
Atzara,2023,2,1002,31.66,0.0316,19.6,0.0196,12,True
Atzara,2023,3,1002,0.82,0.0008,0.74,0.0007,12,True
Atzara,2023,4,1002,1.83,0.0018,1.64,0.0016,12,True
Atzara,2023,5,1002,2.36,0.0024,2.12,0.0021,12,True
Atzara,2023,6,1002,8.94,0.0089,7.53,0.0075,12,True
Atzara,2023,7,1002,19.54,0.0195,17.97,0.0179,12,True
Atzara,2023,8,1002,91.47,0.0913,57.9,0.0578,12,True
Atzara,2023,9,1002,57.41,0.0573,27.06,0.027,12,True
Atzara,2023,10,1002,104.0,0.1038,61.79,0.0617,12,True
Atzara,2023,11,1002,72.95,0.0728,42.85,0.0428,12,True
Atzara,2023,12,1002,35.24,0.0352,19.11,0.0191,12,True
Austis,2023,1,744,16.62,0.0223,6.14,0.0083,12,True
Austis,2023,2,744,0.53,0.0007,0.11,0.0001,12,True
Austis,2023,3,744,0.65,0.0009,0.14,0.0002,12,True
Austis,2023,4,744,1.45,0.0019,0.31,0.0004,12,True
Austis,2023,5,744,1.87,0.0025,0.41,0.0006,12,True
Austis,2023,6,744,3.13,0.0042,0.68,0.0009,12,True
Austis,2023,7,744,4.39,0.0059,0.96,0.0013,12,True
Austis,2023,8,744,148.34,0.1994,34.94,0.047,12,True
Austis,2023,9,744,56.71,0.0762,27.59,0.0371,12,True
Austis,2023,10,744,59.59,0.0801,44.34,0.0596,12,True
Austis,2023,11,744,51.75,0.0696,40.16,0.054,12,True
Austis,2023,12,744,33.98,0.0457,23.21,0.0312,12,True
Badesi,2023,1,1822,45.0,0.0247,31.0,0.017,12,True
Badesi,2023,2,1822,9.0,0.0049,7.0,0.0038,12,True
Badesi,2023,3,1822,6.0,0.0033,6.0,0.0033,12,True
Badesi,2023,4,1822,1715.0,0.9413,369.0,0.2025,12,True
Badesi,2023,5,1822,7203.0,3.9533,1824.0,1.0011,12,True
Badesi,2023,6,1822,55307.0,30.3551,8927.0,4.8996,12,True
Badesi,2023,7,1822,89351.0,49.0401,12790.0,7.0198,12,True
Badesi,2023,8,1822,94413.0,51.8183,11859.0,6.5088,12,True
Badesi,2023,9,1822,43286.0,23.7574,6417.0,3.522,12,True
Badesi,2023,10,1822,1560.0,0.8562,220.0,0.1207,12,True
Badesi,2023,11,1822,128.0,0.0703,27.0,0.0148,12,True
Badesi,2023,12,1822,54.0,0.0296,23.0,0.0126,12,True
Ballao,2023,1,719,0.03,0.0,0.03,0.0,12,True
Ballao,2023,2,719,0.02,0.0,0.02,0.0,12,True
Ballao,2023,3,719,0.03,0.0,0.03,0.0,12,True
Ballao,2023,4,719,55.06,0.0766,26.06,0.0362,12,True
Ballao,2023,5,719,77.08,0.1072,22.08,0.0307,12,True
Ballao,2023,6,719,49.14,0.0683,19.14,0.0266,12,True
Ballao,2023,7,719,62.19,0.0865,20.19,0.0281,12,True
Ballao,2023,8,719,53.19,0.074,36.19,0.0503,12,True
Ballao,2023,9,719,11.12,0.0155,9.12,0.0127,12,True
Ballao,2023,10,719,0.07,0.0001,0.07,0.0001,12,True
Ballao,2023,11,719,0.03,0.0,0.03,0.0,12,True
Ballao,2023,12,719,0.04,0.0001,0.04,0.0001,12,True
Banari,2023,1,515,2.27,0.0044,2.22,0.0043,12,True
Banari,2023,2,515,0.23,0.0004,0.18,0.0003,12,True
Banari,2023,3,515,0.28,0.0005,0.23,0.0004,12,True
Banari,2023,4,515,8.63,0.0168,4.5,0.0087,12,True
Banari,2023,5,515,0.81,0.0016,0.65,0.0013,12,True
Banari,2023,6,515,9.36,0.0182,5.09,0.0099,12,True
Banari,2023,7,515,61.91,0.1202,20.53,0.0399,12,True
Banari,2023,8,515,87.89,0.1707,36.51,0.0709,12,True
Banari,2023,9,515,30.18,0.0586,20.94,0.0407,12,True
Banari,2023,10,515,0.69,0.0013,0.55,0.0011,12,True
Banari,2023,11,515,0.33,0.0006,0.26,0.0005,12,True
Banari,2023,12,515,27.43,0.0533,11.34,0.022,12,True
Baradili,2023,1,78,0.81,0.0104,0.43,0.0055,12,True
Baradili,2023,2,78,0.69,0.0088,0.37,0.0047,12,True
Baradili,2023,3,78,0.85,0.0109,0.45,0.0058,12,True
Baradili,2023,4,78,1.89,0.0242,1.01,0.0129,12,True
Baradili,2023,5,78,2.44,0.0313,1.3,0.0167,12,True
Baradili,2023,6,78,4.08,0.0523,2.17,0.0278,12,True
Baradili,2023,7,78,5.73,0.0735,3.06,0.0392,12,True
Baradili,2023,8,78,5.66,0.0726,3.02,0.0387,12,True
Baradili,2023,9,78,13.53,0.1735,5.88,0.0754,12,True
Baradili,2023,10,78,2.07,0.0265,1.1,0.0141,12,True
Baradili,2023,11,78,0.98,0.0126,0.52,0.0067,12,True
Baradili,2023,12,78,1.28,0.0164,0.68,0.0087,12,True
Baratili San Pietro,2023,3,1220,18.0,0.0148,5.0,0.0041,7,False
Baratili San Pietro,2023,5,1220,45.0,0.0369,13.0,0.0107,7,False
Baratili San Pietro,2023,6,1220,219.0,0.1795,34.0,0.0279,7,False
Baratili San Pietro,2023,7,1220,555.0,0.4549,78.0,0.0639,7,False
Baratili San Pietro,2023,8,1220,635.0,0.5205,96.0,0.0787,7,False
Baratili San Pietro,2023,9,1220,233.0,0.191,33.0,0.027,7,False
Baratili San Pietro,2023,10,1220,24.0,0.0197,8.0,0.0066,7,False
Baressa,2023,1,559,8.86,0.0158,4.86,0.0087,12,True
Baressa,2023,2,559,0.73,0.0013,0.73,0.0013,12,True
Baressa,2023,3,559,27.91,0.0499,26.91,0.0481,12,True
Baressa,2023,4,559,177.01,0.3167,148.01,0.2648,12,True
Baressa,2023,5,559,134.6,0.2408,96.6,0.1728,12,True
Baressa,2023,6,559,181.35,0.3244,119.35,0.2135,12,True
Baressa,2023,7,559,87.11,0.1558,50.11,0.0896,12,True
Baressa,2023,8,559,225.04,0.4026,90.04,0.1611,12,True
Baressa,2023,9,559,124.77,0.2232,66.77,0.1194,12,True
Baressa,2023,10,559,65.21,0.1167,41.21,0.0737,12,True
Baressa,2023,11,559,45.04,0.0806,26.04,0.0466,12,True
Baressa,2023,12,559,1.37,0.0025,1.37,0.0025,12,True
Bari Sardo,2023,1,3837,1084.0,0.2825,169.0,0.044,12,True
Bari Sardo,2023,2,3837,2094.0,0.5457,238.0,0.062,12,True
Bari Sardo,2023,3,3837,2278.0,0.5937,308.0,0.0803,12,True
Bari Sardo,2023,4,3837,5291.0,1.3789,1436.0,0.3743,12,True
Bari Sardo,2023,5,3837,12853.0,3.3498,2965.0,0.7727,12,True
Bari Sardo,2023,6,3837,26177.0,6.8223,4905.0,1.2783,12,True
Bari Sardo,2023,7,3837,45326.0,11.8129,7160.0,1.866,12,True
Bari Sardo,2023,8,3837,52275.0,13.6239,7697.0,2.006,12,True
Bari Sardo,2023,9,3837,31547.0,8.2218,5875.0,1.5311,12,True
Bari Sardo,2023,10,3837,13423.0,3.4983,2764.0,0.7204,12,True
Bari Sardo,2023,11,3837,773.0,0.2015,177.0,0.0461,12,True
Bari Sardo,2023,12,3837,696.0,0.1814,213.0,0.0555,12,True
Barumini,2023,1,1157,67.0,0.0579,61.0,0.0527,12,True
Barumini,2023,2,1157,16.0,0.0138,14.0,0.0121,12,True
Barumini,2023,3,1157,67.0,0.0579,66.0,0.057,12,True
Barumini,2023,4,1157,175.0,0.1513,145.0,0.1253,12,True
Barumini,2023,5,1157,434.0,0.3751,235.0,0.2031,12,True
Barumini,2023,6,1157,290.0,0.2506,208.0,0.1798,12,True
Barumini,2023,7,1157,180.0,0.1556,130.0,0.1124,12,True
Barumini,2023,8,1157,300.0,0.2593,220.0,0.1901,12,True
Barumini,2023,9,1157,372.0,0.3215,269.0,0.2325,12,True
Barumini,2023,10,1157,235.0,0.2031,200.0,0.1729,12,True
Barumini,2023,11,1157,175.0,0.1513,73.0,0.0631,12,True
Barumini,2023,12,1157,54.0,0.0467,44.0,0.038,12,True
Bauladu,2023,1,632,21.41,0.0339,7.62,0.0121,12,True
Bauladu,2023,2,632,3.73,0.0059,0.53,0.0008,12,True
Bauladu,2023,3,632,4.61,0.0073,0.65,0.001,12,True
Bauladu,2023,4,632,10.26,0.0162,1.45,0.0023,12,True
Bauladu,2023,5,632,13.27,0.021,1.87,0.003,12,True
Bauladu,2023,6,632,52.15,0.0825,14.13,0.0224,12,True
Bauladu,2023,7,632,236.13,0.3736,45.39,0.0718,12,True
Bauladu,2023,8,632,380.75,0.6025,76.34,0.1208,12,True
Bauladu,2023,9,632,117.18,0.1854,15.71,0.0249,12,True
Bauladu,2023,10,632,11.24,0.0178,1.59,0.0025,12,True
Bauladu,2023,11,632,5.32,0.0084,0.75,0.0012,12,True
Bauladu,2023,12,632,6.96,0.011,0.98,0.0016,12,True
Baunei,2023,1,3437,271.0,0.0788,47.0,0.0137,12,True
Baunei,2023,2,3437,259.0,0.0754,30.0,0.0087,12,True
Baunei,2023,3,3437,488.0,0.142,77.0,0.0224,12,True
Baunei,2023,4,3437,3204.0,0.9322,1145.0,0.3331,12,True
Baunei,2023,5,3437,7761.0,2.2581,2679.0,0.7795,12,True
Baunei,2023,6,3437,11946.0,3.4757,3708.0,1.0788,12,True
Baunei,2023,7,3437,17777.0,5.1722,4504.0,1.3104,12,True
Baunei,2023,8,3437,20252.0,5.8923,4922.0,1.4321,12,True
Baunei,2023,9,3437,13775.0,4.0079,3875.0,1.1274,12,True
Baunei,2023,10,3437,5143.0,1.4964,1469.0,0.4274,12,True
Baunei,2023,11,3437,735.0,0.2138,129.0,0.0375,12,True
Baunei,2023,12,3437,500.0,0.1455,81.0,0.0236,12,True
Belvì,2023,1,555,8.73,0.0157,8.49,0.0153,12,True
Belvì,2023,2,555,22.62,0.0408,13.41,0.0242,12,True
Belvì,2023,3,555,0.76,0.0014,0.51,0.0009,12,True
Belvì,2023,4,555,1.7,0.0031,1.13,0.002,12,True
Belvì,2023,5,555,16.2,0.0292,5.47,0.0099,12,True
Belvì,2023,6,555,17.67,0.0318,8.45,0.0152,12,True
Belvì,2023,7,555,14.16,0.0255,11.44,0.0206,12,True
Belvì,2023,8,555,34.09,0.0614,15.4,0.0277,12,True
Belvì,2023,9,555,29.18,0.0526,11.12,0.02,12,True
Belvì,2023,10,555,46.86,0.0844,12.24,0.0221,12,True
Belvì,2023,11,555,0.88,0.0016,0.59,0.0011,12,True
Belvì,2023,12,555,1.15,0.0021,0.77,0.0014,12,True
Benetutti,2023,1,1683,234.05,0.1391,158.05,0.0939,12,True
Benetutti,2023,2,1683,13.05,0.0078,9.05,0.0054,12,True
Benetutti,2023,3,1683,0.06,0.0,0.06,0.0,12,True
Benetutti,2023,4,1683,466.13,0.277,256.13,0.1522,12,True
Benetutti,2023,5,1683,143.16,0.0851,115.16,0.0684,12,True
Benetutti,2023,6,1683,686.27,0.4078,241.27,0.1434,12,True
Benetutti,2023,7,1683,877.38,0.5213,305.38,0.1814,12,True
Benetutti,2023,8,1683,1490.38,0.8855,423.38,0.2516,12,True
Benetutti,2023,9,1683,1122.24,0.6668,263.24,0.1564,12,True
Benetutti,2023,10,1683,984.14,0.5848,320.14,0.1902,12,True
Benetutti,2023,11,1683,235.07,0.1397,125.07,0.0743,12,True
Benetutti,2023,12,1683,398.09,0.2365,261.09,0.1551,12,True
Berchidda,2023,1,2605,117.0,0.0449,41.0,0.0157,12,True
Berchidda,2023,2,2605,49.0,0.0188,17.0,0.0065,12,True
Berchidda,2023,3,2605,111.0,0.0426,63.0,0.0242,12,True
Berchidda,2023,4,2605,206.0,0.0791,96.0,0.0369,12,True
Berchidda,2023,5,2605,169.0,0.0649,108.0,0.0415,12,True
Berchidda,2023,6,2605,401.0,0.1539,176.0,0.0676,12,True
Berchidda,2023,7,2605,468.0,0.1797,157.0,0.0603,12,True
Berchidda,2023,8,2605,696.0,0.2672,303.0,0.1163,12,True
Berchidda,2023,9,2605,296.0,0.1136,135.0,0.0518,12,True
Berchidda,2023,10,2605,334.0,0.1282,127.0,0.0488,12,True
Berchidda,2023,11,2605,55.0,0.0211,19.0,0.0073,12,True
Berchidda,2023,12,2605,212.0,0.0814,117.0,0.0449,12,True
Bessude,2023,1,383,0.51,0.0013,0.11,0.0003,12,True
Bessude,2023,2,383,0.44,0.0011,0.09,0.0002,12,True
Bessude,2023,3,383,0.54,0.0014,0.11,0.0003,12,True
Bessude,2023,4,383,1.2,0.0031,0.25,0.0007,12,True
Bessude,2023,5,383,1.55,0.004,0.33,0.0009,12,True
Bessude,2023,6,383,2.58,0.0067,0.54,0.0014,12,True
Bessude,2023,7,383,3.63,0.0095,0.76,0.002,12,True
Bessude,2023,8,383,3.58,0.0093,0.75,0.002,12,True
Bessude,2023,9,383,2.24,0.0058,0.47,0.0012,12,True
Bessude,2023,10,383,1.31,0.0034,0.28,0.0007,12,True
Bessude,2023,11,383,0.62,0.0016,0.13,0.0003,12,True
Bessude,2023,12,383,0.81,0.0021,0.17,0.0004,12,True
Bitti,2023,1,2584,24.0,0.0093,13.0,0.005,12,True
Bitti,2023,2,2584,36.0,0.0139,22.0,0.0085,12,True
Bitti,2023,3,2584,21.0,0.0081,9.0,0.0035,12,True
Bitti,2023,4,2584,216.0,0.0836,141.0,0.0546,12,True
Bitti,2023,5,2584,333.0,0.1289,236.0,0.0913,12,True
Bitti,2023,6,2584,348.0,0.1347,183.0,0.0708,12,True
Bitti,2023,7,2584,257.0,0.0995,156.0,0.0604,12,True
Bitti,2023,8,2584,434.0,0.168,142.0,0.055,12,True
Bitti,2023,9,2584,586.0,0.2268,303.0,0.1173,12,True
Bitti,2023,10,2584,278.0,0.1076,172.0,0.0666,12,True
Bitti,2023,11,2584,65.0,0.0252,33.0,0.0128,12,True
Bitti,2023,12,2584,50.0,0.0193,27.0,0.0104,12,True
Bolotana,2023,1,2362,21.05,0.0089,16.05,0.0068,12,True
Bolotana,2023,2,2362,12.05,0.0051,3.05,0.0013,12,True
Bolotana,2023,3,2362,7.06,0.003,6.06,0.0026,12,True
Bolotana,2023,4,2362,47.13,0.02,26.13,0.0111,12,True
Bolotana,2023,5,2362,23.16,0.0098,14.16,0.006,12,True
Bolotana,2023,6,2362,28.27,0.012,26.27,0.0111,12,True
Bolotana,2023,7,2362,74.38,0.0315,38.38,0.0162,12,True
Bolotana,2023,8,2362,104.38,0.0442,47.38,0.0201,12,True
Bolotana,2023,9,2362,71.24,0.0302,33.24,0.0141,12,True
Bolotana,2023,10,2362,32.14,0.0136,24.14,0.0102,12,True
Bolotana,2023,11,2362,0.07,0.0,0.07,0.0,12,True
Bolotana,2023,12,2362,35.09,0.0149,9.09,0.0038,12,True
Bonarcado,2023,1,1525,21.62,0.0142,9.16,0.006,12,True
Bonarcado,2023,2,1525,22.53,0.0148,20.14,0.0132,12,True
Bonarcado,2023,3,1525,71.65,0.047,66.17,0.0434,12,True
Bonarcado,2023,4,1525,147.45,0.0967,107.38,0.0704,12,True
Bonarcado,2023,5,1525,116.87,0.0766,70.49,0.0462,12,True
Bonarcado,2023,6,1525,147.13,0.0965,83.82,0.055,12,True
Bonarcado,2023,7,1525,503.39,0.3301,201.15,0.1319,12,True
Bonarcado,2023,8,1525,133.34,0.0874,30.13,0.0198,12,True
Bonarcado,2023,9,1525,2.71,0.0018,0.71,0.0005,12,True
Bonarcado,2023,10,1525,1.59,0.001,0.41,0.0003,12,True
Bonarcado,2023,11,1525,0.75,0.0005,0.2,0.0001,12,True
Bonarcado,2023,12,1525,8.98,0.0059,3.26,0.0021,12,True
Bono,2023,1,3319,0.76,0.0002,0.43,0.0001,12,True
Bono,2023,2,3319,0.64,0.0002,0.37,0.0001,12,True
Bono,2023,3,3319,42.79,0.0129,22.45,0.0068,12,True
Bono,2023,4,3319,1.76,0.0005,1.01,0.0003,12,True
Bono,2023,5,3319,29.28,0.0088,23.3,0.007,12,True
Bono,2023,6,3319,3.8,0.0011,2.17,0.0007,12,True
Bono,2023,7,3319,32.35,0.0097,13.06,0.0039,12,True
Bono,2023,8,3319,37.28,0.0112,23.02,0.0069,12,True
Bono,2023,9,3319,47.29,0.0142,21.88,0.0066,12,True
Bono,2023,10,3319,1.93,0.0006,1.1,0.0003,12,True
Bono,2023,11,3319,7.91,0.0024,7.52,0.0023,12,True
Bono,2023,12,3319,1.2,0.0004,0.68,0.0002,12,True
Bonorva,2023,1,3178,25.0,0.0079,3.0,0.0009,11,True
