comune,anno,mese,presenze_annue,letti_totali,utilizzazione_lorda_pct,segmenti_esclusi,copertura_sufficiente
Neoneli,2023,4,0.0,25.0,0.0,0,True
Neoneli,2023,5,0.0,25.0,0.0,0,True
Neoneli,2023,6,0.0,25.0,0.0,0,True
Neoneli,2023,7,0.0,25.0,0.0,0,True
Neoneli,2023,8,0.0,25.0,0.0,0,True
Neoneli,2023,9,0.0,25.0,0.0,0,True
Neoneli,2023,10,0.0,25.0,0.0,0,True
Neoneli,2023,11,0.0,25.0,0.0,0,True
Neoneli,2023,12,0.0,25.0,0.0,0,True
Norbello,2023,1,2584.0,204.0,3.47,0,True
Norbello,2023,2,2584.0,204.0,3.47,0,True
Norbello,2023,3,2584.0,204.0,3.47,0,True
Norbello,2023,4,2584.0,204.0,3.47,0,True
Norbello,2023,5,2584.0,204.0,3.47,0,True
Norbello,2023,6,2584.0,204.0,3.47,0,True
Norbello,2023,7,2584.0,204.0,3.47,0,True
Norbello,2023,8,2584.0,204.0,3.47,0,True
Norbello,2023,9,2584.0,204.0,3.47,0,True
Norbello,2023,10,2584.0,204.0,3.47,0,True
Norbello,2023,11,2584.0,204.0,3.47,0,True
Norbello,2023,12,2584.0,204.0,3.47,0,True
Nughedu San Nicolò,2023,1,428.0,111.0,1.06,0,True
Nughedu San Nicolò,2023,2,428.0,111.0,1.06,0,True
Nughedu San Nicolò,2023,3,428.0,111.0,1.06,0,True
Nughedu San Nicolò,2023,4,428.0,111.0,1.06,0,True
Nughedu San Nicolò,2023,5,428.0,111.0,1.06,0,True
Nughedu San Nicolò,2023,6,428.0,111.0,1.06,0,True
Nughedu San Nicolò,2023,7,428.0,111.0,1.06,0,True
Nughedu San Nicolò,2023,8,428.0,111.0,1.06,0,True
Nughedu San Nicolò,2023,9,428.0,111.0,1.06,0,True
Nughedu San Nicolò,2023,10,428.0,111.0,1.06,0,True
Nughedu San Nicolò,2023,11,428.0,111.0,1.06,0,True
Nughedu San Nicolò,2023,12,428.0,111.0,1.06,0,True
Nughedu Santa Vittoria,2023,1,136.0,4.0,9.32,0,True
Nughedu Santa Vittoria,2023,2,136.0,4.0,9.32,0,True
Nughedu Santa Vittoria,2023,3,136.0,4.0,9.32,0,True
