comune,anno,mese,popolazione_residente,presenze_mese,intensita_turistica_presenze,arrivi_mese,intensita_turistica_arrivi_vs_residenti,n_mesi_con_dati,copertura_sufficiente
Dorgali,2025,12,8256,1775.0,0.215,504.0,0.061,12,True
Dualchi,2025,1,554,3.76,0.0068,1.02,0.0018,12,True
Dualchi,2025,2,554,3.51,0.0063,0.96,0.0017,12,True
Dualchi,2025,3,554,4.56,0.0082,1.24,0.0022,12,True
Dualchi,2025,4,554,8.75,0.0158,2.38,0.0043,12,True
Dualchi,2025,5,554,10.6,0.0191,2.88,0.0052,12,True
Dualchi,2025,6,554,16.9,0.0305,4.6,0.0083,12,True
Dualchi,2025,7,554,22.18,0.04,6.03,0.0109,12,True
Dualchi,2025,8,554,22.6,0.0408,6.15,0.0111,12,True
Dualchi,2025,9,554,14.22,0.0257,3.87,0.007,12,True
Dualchi,2025,10,554,30.86,0.0557,12.41,0.0224,12,True
Dualchi,2025,11,554,3.98,0.0072,1.08,0.0019,12,True
Dualchi,2025,12,554,5.07,0.0092,1.38,0.0025,12,True
Elini,2025,1,546,0.75,0.0014,0.24,0.0004,12,True
Elini,2025,2,546,0.7,0.0013,0.22,0.0004,12,True
Elini,2025,3,546,0.91,0.0017,0.29,0.0005,12,True
Elini,2025,4,546,16.75,0.0307,7.56,0.0138,12,True
Elini,2025,5,546,15.12,0.0277,0.68,0.0012,12,True
Elini,2025,6,546,3.38,0.0062,1.08,0.002,12,True
Elini,2025,7,546,48.44,0.0887,9.42,0.0173,12,True
Elini,2025,8,546,58.52,0.1072,13.45,0.0246,12,True
Elini,2025,9,546,2.84,0.0052,0.91,0.0017,12,True
Elini,2025,10,546,1.77,0.0032,0.57,0.001,12,True
Elini,2025,11,546,0.8,0.0015,0.25,0.0005,12,True
Elini,2025,12,546,1.01,0.0018,0.32,0.0006,12,True
Elmas,2025,1,9491,349.0,0.0368,215.0,0.0227,12,True
Elmas,2025,2,9491,554.0,0.0584,252.0,0.0266,12,True
Elmas,2025,3,9491,662.0,0.0698,350.0,0.0369,12,True
Elmas,2025,4,9491,965.0,0.1017,466.0,0.0491,12,True
Elmas,2025,5,9491,851.0,0.0897,524.0,0.0552,12,True
Elmas,2025,6,9491,1380.0,0.1454,892.0,0.094,12,True
Elmas,2025,7,9491,1769.0,0.1864,1001.0,0.1055,12,True
Elmas,2025,8,9491,2368.0,0.2495,1005.0,0.1059,12,True
Elmas,2025,9,9491,1734.0,0.1827,937.0,0.0987,12,True
Elmas,2025,10,9491,1187.0,0.1251,599.0,0.0631,12,True
Elmas,2025,11,9491,921.0,0.097,315.0,0.0332,12,True
Elmas,2025,12,9491,789.0,0.0831,327.0,0.0345,12,True
Erula,2025,1,691,0.06,0.0001,0.06,0.0001,12,True
Erula,2025,2,691,0.06,0.0001,0.06,0.0001,12,True
Erula,2025,3,691,0.07,0.0001,0.07,0.0001,12,True
Erula,2025,4,691,18.14,0.0263,4.14,0.006,12,True
Erula,2025,5,691,29.17,0.0422,5.17,0.0075,12,True
Erula,2025,6,691,97.27,0.1408,9.27,0.0134,12,True
Erula,2025,7,691,56.35,0.0815,14.35,0.0208,12,True
Erula,2025,8,691,207.36,0.3001,23.36,0.0338,12,True
Erula,2025,9,691,86.23,0.1248,7.23,0.0105,12,True
Erula,2025,10,691,0.14,0.0002,0.14,0.0002,12,True
Erula,2025,11,691,0.06,0.0001,0.06,0.0001,12,True
Erula,2025,12,691,0.08,0.0001,0.08,0.0001,12,True
Escalaplano,2025,1,2039,1.32,0.0006,0.78,0.0004,12,True
Escalaplano,2025,2,2039,1.24,0.0006,0.73,0.0004,12,True
Escalaplano,2025,3,2039,1.61,0.0008,0.95,0.0005,12,True
Escalaplano,2025,4,2039,3.08,0.0015,1.82,0.0009,12,True
Escalaplano,2025,5,2039,3.73,0.0018,2.21,0.0011,12,True
Escalaplano,2025,6,2039,17.95,0.0088,9.52,0.0047,12,True
Escalaplano,2025,7,2039,11.81,0.0058,6.61,0.0032,12,True
Escalaplano,2025,8,2039,37.96,0.0186,26.7,0.0131,12,True
Escalaplano,2025,9,2039,18.0,0.0088,13.96,0.0068,12,True
Escalaplano,2025,10,2039,23.12,0.0113,19.84,0.0097,12,True
Escalaplano,2025,11,2039,10.4,0.0051,3.83,0.0019,12,True
Escalaplano,2025,12,2039,19.78,0.0097,8.05,0.0039,12,True
Escolca,2025,1,543,1.02,0.0019,0.51,0.0009,12,True
Escolca,2025,2,543,0.96,0.0018,0.48,0.0009,12,True
Escolca,2025,3,543,1.24,0.0023,0.62,0.0011,12,True
Escolca,2025,4,543,2.38,0.0044,1.19,0.0022,12,True
Escolca,2025,5,543,23.88,0.044,12.44,0.0229,12,True
Escolca,2025,6,543,33.6,0.0619,15.3,0.0282,12,True
Escolca,2025,7,543,16.03,0.0295,10.02,0.0185,12,True
Escolca,2025,8,543,93.15,0.1715,34.07,0.0627,12,True
Escolca,2025,9,543,59.87,0.1103,29.93,0.0551,12,True
Escolca,2025,10,543,49.41,0.091,15.2,0.028,12,True
Escolca,2025,11,543,15.08,0.0278,12.54,0.0231,12,True
Escolca,2025,12,543,7.38,0.0136,6.69,0.0123,12,True
Esterzili,2025,1,559,0.33,0.0006,0.21,0.0004,12,True
Esterzili,2025,2,559,0.31,0.0006,0.2,0.0004,12,True
Esterzili,2025,3,559,0.4,0.0007,0.26,0.0005,12,True
Esterzili,2025,4,559,0.77,0.0014,0.49,0.0009,12,True
Esterzili,2025,5,559,0.93,0.0017,0.59,0.0011,12,True
Esterzili,2025,6,559,1.49,0.0027,0.95,0.0017,12,True
Esterzili,2025,7,559,1.95,0.0035,1.24,0.0022,12,True
Esterzili,2025,8,559,1.99,0.0036,1.27,0.0023,12,True
Esterzili,2025,9,559,1.25,0.0022,0.8,0.0014,12,True
Esterzili,2025,10,559,0.78,0.0014,0.5,0.0009,12,True
Esterzili,2025,11,559,0.35,0.0006,0.22,0.0004,12,True
Esterzili,2025,12,559,0.45,0.0008,0.28,0.0005,12,True
Florinas,2025,1,1451,3.25,0.0022,0.48,0.0003,12,True
Florinas,2025,2,1451,3.03,0.0021,0.45,0.0003,12,True
Florinas,2025,3,1451,3.94,0.0027,0.58,0.0004,12,True
Florinas,2025,4,1451,64.56,0.0445,7.12,0.0049,12,True
Florinas,2025,5,1451,9.16,0.0063,1.36,0.0009,12,True
Florinas,2025,6,1451,14.6,0.0101,2.16,0.0015,12,True
Florinas,2025,7,1451,43.16,0.0297,8.84,0.0061,12,True
Florinas,2025,8,1451,169.53,0.1168,54.89,0.0378,12,True
Florinas,2025,9,1451,90.28,0.0622,28.82,0.0199,12,True
Florinas,2025,10,1451,33.65,0.0232,12.13,0.0084,12,True
Florinas,2025,11,1451,3.44,0.0024,0.51,0.0004,12,True
Florinas,2025,12,1451,4.38,0.003,0.65,0.0004,12,True
Fluminimaggiore,2025,1,2608,26.0,0.01,8.0,0.0031,12,True
Fluminimaggiore,2025,2,2608,16.0,0.0061,8.0,0.0031,12,True
Fluminimaggiore,2025,3,2608,77.0,0.0295,28.0,0.0107,12,True
Fluminimaggiore,2025,4,2608,830.0,0.3183,379.0,0.1453,12,True
Fluminimaggiore,2025,5,2608,1176.0,0.4509,505.0,0.1936,12,True
Fluminimaggiore,2025,6,2608,1914.0,0.7339,502.0,0.1925,12,True
Fluminimaggiore,2025,7,2608,2356.0,0.9034,542.0,0.2078,12,True
Fluminimaggiore,2025,8,2608,3152.0,1.2086,737.0,0.2826,12,True
Fluminimaggiore,2025,9,2608,1741.0,0.6676,548.0,0.2101,12,True
Fluminimaggiore,2025,10,2608,757.0,0.2903,235.0,0.0901,12,True
Fluminimaggiore,2025,11,2608,46.0,0.0176,28.0,0.0107,12,True
Fluminimaggiore,2025,12,2608,61.0,0.0234,49.0,0.0188,12,True
Flussio,2025,1,395,0.18,0.0005,0.18,0.0005,12,True
Flussio,2025,2,395,0.17,0.0004,0.17,0.0004,12,True
Flussio,2025,3,395,0.22,0.0006,0.22,0.0006,12,True
Flussio,2025,4,395,38.42,0.0973,12.42,0.0314,12,True
Flussio,2025,5,395,11.51,0.0291,5.51,0.0139,12,True
Flussio,2025,6,395,117.81,0.2983,17.81,0.0451,12,True
Flussio,2025,7,395,409.06,1.0356,59.06,0.1495,12,True
Flussio,2025,8,395,473.09,1.1977,63.09,0.1597,12,True
Flussio,2025,9,395,182.68,0.4625,17.68,0.0448,12,True
Flussio,2025,10,395,24.43,0.0618,6.43,0.0163,12,True
Flussio,2025,11,395,0.19,0.0005,0.19,0.0005,12,True
Flussio,2025,12,395,0.24,0.0006,0.24,0.0006,12,True
Fonni,2025,1,3579,286.0,0.0799,158.0,0.0441,12,True
Fonni,2025,2,3579,70.0,0.0196,59.0,0.0165,12,True
Fonni,2025,3,3579,565.0,0.1579,220.0,0.0615,12,True
Fonni,2025,4,3579,239.0,0.0668,126.0,0.0352,12,True
Fonni,2025,5,3579,562.0,0.157,416.0,0.1162,12,True
Fonni,2025,6,3579,108.0,0.0302,84.0,0.0235,12,True
Fonni,2025,7,3579,120.0,0.0335,77.0,0.0215,12,True
Fonni,2025,8,3579,480.0,0.1341,192.0,0.0536,12,True
Fonni,2025,9,3579,455.0,0.1271,376.0,0.1051,12,True
Fonni,2025,10,3579,312.0,0.0872,189.0,0.0528,12,True
Fonni,2025,11,3579,101.0,0.0282,99.0,0.0277,12,True
Fonni,2025,12,3579,343.0,0.0958,273.0,0.0763,12,True
Fordongianus,2025,1,812,5013.0,6.1736,3051.0,3.7574,12,True
Fordongianus,2025,2,812,4433.0,5.4594,3210.0,3.9532,12,True
Fordongianus,2025,3,812,4437.0,5.4643,3145.0,3.8732,12,True
Fordongianus,2025,4,812,3215.0,3.9594,2209.0,2.7204,12,True
Fordongianus,2025,5,812,2672.0,3.2906,1894.0,2.3325,12,True
Fordongianus,2025,6,812,1267.0,1.5603,807.0,0.9938,12,True
Fordongianus,2025,7,812,13.0,0.016,7.0,0.0086,12,True
Fordongianus,2025,8,812,2372.0,2.9212,1348.0,1.6601,12,True
Fordongianus,2025,9,812,4131.0,5.0874,2232.0,2.7488,12,True
Fordongianus,2025,10,812,4860.0,5.9852,2542.0,3.1305,12,True
Fordongianus,2025,11,812,4905.0,6.0406,2590.0,3.1897,12,True
Fordongianus,2025,12,812,5213.0,6.42,3109.0,3.8288,12,True
Furtei,2025,1,1487,14.51,0.0098,6.15,0.0041,12,True
Furtei,2025,2,1487,7.48,0.005,5.14,0.0035,12,True
Furtei,2025,3,1487,0.62,0.0004,0.18,0.0001,12,True
Furtei,2025,4,1487,5.19,0.0035,4.35,0.0029,12,True
Furtei,2025,5,1487,6.44,0.0043,3.42,0.0023,12,True
Furtei,2025,6,1487,18.3,0.0123,6.68,0.0045,12,True
Furtei,2025,7,1487,26.02,0.0175,10.89,0.0073,12,True
Furtei,2025,8,1487,48.07,0.0323,19.9,0.0134,12,True
Furtei,2025,9,1487,38.93,0.0262,9.57,0.0064,12,True
Furtei,2025,10,1487,5.2,0.0035,4.35,0.0029,12,True
Furtei,2025,11,1487,0.54,0.0004,0.16,0.0001,12,True
Furtei,2025,12,1487,0.69,0.0005,0.2,0.0001,12,True
Gadoni,2025,1,638,29.24,0.0458,24.24,0.038,12,True
Gadoni,2025,2,638,0.22,0.0003,0.22,0.0003,12,True
Gadoni,2025,3,638,0.29,0.0005,0.29,0.0005,12,True
Gadoni,2025,4,638,54.56,0.0855,44.56,0.0698,12,True
Gadoni,2025,5,638,87.68,0.1374,45.68,0.0716,12,True
Gadoni,2025,6,638,38.08,0.0597,19.08,0.0299,12,True
Gadoni,2025,7,638,54.42,0.0853,31.42,0.0492,12,True
Gadoni,2025,8,638,141.45,0.2217,102.45,0.1606,12,True
Gadoni,2025,9,638,105.91,0.166,76.91,0.1205,12,True
Gadoni,2025,10,638,138.57,0.2172,109.57,0.1717,12,True
Gadoni,2025,11,638,80.25,0.1258,73.25,0.1148,12,True
Gadoni,2025,12,638,52.32,0.082,49.32,0.0773,12,True
Gairo,2025,1,1269,322.0,0.2537,118.0,0.093,12,True
Gairo,2025,2,1269,143.0,0.1127,79.0,0.0623,12,True
Gairo,2025,3,1269,481.0,0.379,202.0,0.1592,12,True
Gairo,2025,4,1269,2519.0,1.985,899.0,0.7084,12,True
Gairo,2025,5,1269,2599.0,2.0481,1264.0,0.9961,12,True
Gairo,2025,6,1269,4141.0,3.2632,1590.0,1.253,12,True
Gairo,2025,7,1269,6647.0,5.238,1607.0,1.2664,12,True
Gairo,2025,8,1269,9054.0,7.1348,1898.0,1.4957,12,True
Gairo,2025,9,1269,4023.0,3.1702,1554.0,1.2246,12,True
Gairo,2025,10,1269,3126.0,2.4634,1296.0,1.0213,12,True
Gairo,2025,11,1269,569.0,0.4484,165.0,0.13,12,True
Gairo,2025,12,1269,365.0,0.2876,171.0,0.1348,12,True
Galtellì,2025,1,2374,94.0,0.0396,43.0,0.0181,12,True
Galtellì,2025,2,2374,126.0,0.0531,58.0,0.0244,12,True
Galtellì,2025,3,2374,83.0,0.035,70.0,0.0295,12,True
Galtellì,2025,4,2374,749.0,0.3155,351.0,0.1479,12,True
Galtellì,2025,5,2374,855.0,0.3602,352.0,0.1483,12,True
Galtellì,2025,6,2374,1847.0,0.778,485.0,0.2043,12,True
Galtellì,2025,7,2374,2983.0,1.2565,786.0,0.3311,12,True
Galtellì,2025,8,2374,3888.0,1.6377,975.0,0.4107,12,True
Galtellì,2025,9,2374,2464.0,1.0379,816.0,0.3437,12,True
Galtellì,2025,10,2374,1047.0,0.441,450.0,0.1896,12,True
Galtellì,2025,11,2374,344.0,0.1449,168.0,0.0708,12,True
Galtellì,2025,12,2374,255.0,0.1074,133.0,0.056,12,True
Gavoi,2025,1,2432,710.0,0.2919,55.0,0.0226,12,True
Gavoi,2025,2,2432,27.0,0.0111,19.0,0.0078,12,True
Gavoi,2025,3,2432,116.0,0.0477,49.0,0.0201,12,True
Gavoi,2025,4,2432,94.0,0.0387,41.0,0.0169,12,True
Gavoi,2025,5,2432,132.0,0.0543,103.0,0.0424,12,True
Gavoi,2025,6,2432,130.0,0.0535,45.0,0.0185,12,True
Gavoi,2025,7,2432,184.0,0.0757,59.0,0.0243,12,True
Gavoi,2025,8,2432,138.0,0.0567,48.0,0.0197,12,True
Gavoi,2025,9,2432,142.0,0.0584,96.0,0.0395,12,True
Gavoi,2025,10,2432,263.0,0.1081,157.0,0.0646,12,True
Gavoi,2025,11,2432,112.0,0.0461,103.0,0.0424,12,True
Gavoi,2025,12,2432,95.0,0.0391,83.0,0.0341,12,True
Genoni,2025,1,730,0.75,0.001,0.75,0.001,12,True
Genoni,2025,2,730,0.7,0.001,0.7,0.001,12,True
Genoni,2025,3,730,0.91,0.0012,0.91,0.0012,12,True
Genoni,2025,4,730,25.75,0.0353,18.75,0.0257,12,True
Genoni,2025,5,730,12.12,0.0166,9.12,0.0125,12,True
Genoni,2025,6,730,3.38,0.0046,3.38,0.0046,12,True
Genoni,2025,7,730,33.44,0.0458,19.44,0.0266,12,True
Genoni,2025,8,730,47.52,0.0651,28.52,0.0391,12,True
Genoni,2025,9,730,20.84,0.0285,13.84,0.019,12,True
Genoni,2025,10,730,1.77,0.0024,1.77,0.0024,12,True
Genoni,2025,11,730,41.8,0.0573,14.8,0.0203,12,True
Genoni,2025,12,730,1.01,0.0014,1.01,0.0014,12,True
Gergei,2025,1,1097,91.0,0.083,84.0,0.0766,10,True
Gergei,2025,4,1097,53.0,0.0483,19.0,0.0173,10,True
Gergei,2025,5,1097,44.0,0.0401,23.0,0.021,10,True
Gergei,2025,6,1097,80.0,0.0729,20.0,0.0182,10,True
Gergei,2025,7,1097,111.0,0.1012,43.0,0.0392,10,True
Gergei,2025,8,1097,92.0,0.0839,30.0,0.0273,10,True
Gergei,2025,9,1097,106.0,0.0966,31.0,0.0283,10,True
Gergei,2025,10,1097,18.0,0.0164,7.0,0.0064,10,True
Gergei,2025,11,1097,142.0,0.1294,108.0,0.0985,10,True
Gergei,2025,12,1097,90.0,0.082,80.0,0.0729,10,True
Gesturi,2025,1,1136,0.57,0.0005,0.12,0.0001,12,True
Gesturi,2025,2,1136,15.53,0.0137,9.11,0.008,12,True
Gesturi,2025,3,1136,25.69,0.0226,21.15,0.0186,12,True
Gesturi,2025,4,1136,102.33,0.0901,44.28,0.039,12,True
Gesturi,2025,5,1136,57.61,0.0507,33.34,0.0293,12,True
Gesturi,2025,6,1136,101.57,0.0894,35.54,0.0313,12,True
Gesturi,2025,7,1136,155.37,0.1368,40.71,0.0358,12,True
Gesturi,2025,8,1136,228.44,0.2011,74.72,0.0658,12,True
Gesturi,2025,9,1136,108.16,0.0952,49.45,0.0435,12,True
Gesturi,2025,10,1136,86.35,0.076,38.28,0.0337,12,True
Gesturi,2025,11,1136,24.61,0.0217,4.13,0.0036,12,True
Gesturi,2025,12,1136,32.77,0.0288,12.16,0.0107,12,True
Ghilarza,2025,1,4064,143.0,0.0352,50.0,0.0123,12,True
Ghilarza,2025,2,4064,274.0,0.0674,94.0,0.0231,12,True
Ghilarza,2025,3,4064,286.0,0.0704,80.0,0.0197,12,True
Ghilarza,2025,4,4064,324.0,0.0797,128.0,0.0315,12,True
Ghilarza,2025,5,4064,341.0,0.0839,138.0,0.034,12,True
Ghilarza,2025,6,4064,314.0,0.0773,114.0,0.0281,12,True
Ghilarza,2025,7,4064,379.0,0.0933,150.0,0.0369,12,True
Ghilarza,2025,8,4064,654.0,0.1609,212.0,0.0522,12,True
Ghilarza,2025,9,4064,409.0,0.1006,129.0,0.0317,12,True
Ghilarza,2025,10,4064,228.0,0.0561,109.0,0.0268,12,True
Ghilarza,2025,11,4064,152.0,0.0374,70.0,0.0172,12,True
Ghilarza,2025,12,4064,120.0,0.0295,65.0,0.016,12,True
Giba,2025,1,1895,101.0,0.0533,34.0,0.0179,12,True
Giba,2025,2,1895,131.0,0.0691,40.0,0.0211,12,True
Giba,2025,3,1895,152.0,0.0802,63.0,0.0332,12,True
Giba,2025,4,1895,295.0,0.1557,100.0,0.0528,12,True
Giba,2025,5,1895,300.0,0.1583,116.0,0.0612,12,True
Giba,2025,6,1895,649.0,0.3425,201.0,0.1061,12,True
Giba,2025,7,1895,1587.0,0.8375,342.0,0.1805,12,True
Giba,2025,8,1895,2034.0,1.0734,415.0,0.219,12,True
Giba,2025,9,1895,920.0,0.4855,248.0,0.1309,12,True
Giba,2025,10,1895,545.0,0.2876,141.0,0.0744,12,True
Giba,2025,11,1895,290.0,0.153,71.0,0.0375,12,True
Giba,2025,12,1895,181.0,0.0955,88.0,0.0464,12,True
Girasole,2025,1,1365,28.78,0.0211,28.06,0.0206,12,True
Girasole,2025,2,1365,0.73,0.0005,0.06,0.0,12,True
Girasole,2025,3,1365,97.95,0.0718,12.07,0.0088,12,True
Girasole,2025,4,1365,537.82,0.394,202.14,0.1481,12,True
Girasole,2025,5,1365,854.21,0.6258,333.17,0.2441,12,True
Girasole,2025,6,1365,1815.52,1.3301,508.27,0.3724,12,True
Girasole,2025,7,1365,4470.61,3.2752,1046.35,0.7666,12,True
Girasole,2025,8,1365,6457.7,4.7309,1433.36,1.0501,12,True
Girasole,2025,9,1365,2150.96,1.5758,606.23,0.4441,12,True
Girasole,2025,10,1365,1253.84,0.9186,335.14,0.2455,12,True
Girasole,2025,11,1365,875.83,0.6416,180.06,0.1319,12,True
Girasole,2025,12,1365,263.05,0.1927,110.08,0.0806,12,True
Golfo Aranci,2025,1,2378,128.0,0.0538,90.0,0.0378,12,True
Golfo Aranci,2025,2,2378,297.0,0.1249,156.0,0.0656,12,True
Golfo Aranci,2025,3,2378,304.0,0.1278,144.0,0.0606,12,True
Golfo Aranci,2025,4,2378,10102.0,4.2481,2346.0,0.9865,12,True
Golfo Aranci,2025,5,2378,27593.0,11.6034,6268.0,2.6358,12,True
Golfo Aranci,2025,6,2378,58798.0,24.7258,11091.0,4.664,12,True
Golfo Aranci,2025,7,2378,80354.0,33.7906,12930.0,5.4373,12,True
Golfo Aranci,2025,8,2378,72872.0,30.6442,11821.0,4.971,12,True
Golfo Aranci,2025,9,2378,56027.0,23.5606,9962.0,4.1892,12,True
Golfo Aranci,2025,10,2378,26210.0,11.0219,4453.0,1.8726,12,True
Golfo Aranci,2025,11,2378,321.0,0.135,58.0,0.0244,12,True
Golfo Aranci,2025,12,2378,117.0,0.0492,61.0,0.0257,12,True
Gonnesa,2025,1,4515,316.0,0.07,98.0,0.0217,12,True
Gonnesa,2025,2,4515,270.0,0.0598,75.0,0.0166,12,True
Gonnesa,2025,3,4515,455.0,0.1008,161.0,0.0357,12,True
Gonnesa,2025,4,4515,1354.0,0.2999,353.0,0.0782,12,True
Gonnesa,2025,5,4515,1535.0,0.34,456.0,0.101,12,True
Gonnesa,2025,6,4515,2738.0,0.6064,667.0,0.1477,12,True
Gonnesa,2025,7,4515,4656.0,1.0312,833.0,0.1845,12,True
Gonnesa,2025,8,4515,6190.0,1.371,1111.0,0.2461,12,True
Gonnesa,2025,9,4515,3418.0,0.757,778.0,0.1723,12,True
Gonnesa,2025,10,4515,2053.0,0.4547,589.0,0.1305,12,True
Gonnesa,2025,11,4515,561.0,0.1243,156.0,0.0346,12,True
Gonnesa,2025,12,4515,514.0,0.1138,163.0,0.0361,12,True
Gonnosfanadiga,2025,1,6039,81.0,0.0134,24.0,0.004,12,True
Gonnosfanadiga,2025,2,6039,53.0,0.0088,15.0,0.0025,12,True
Gonnosfanadiga,2025,3,6039,88.0,0.0146,43.0,0.0071,12,True
Gonnosfanadiga,2025,4,6039,104.0,0.0172,77.0,0.0128,12,True
Gonnosfanadiga,2025,5,6039,140.0,0.0232,105.0,0.0174,12,True
Gonnosfanadiga,2025,6,6039,332.0,0.055,113.0,0.0187,12,True
Gonnosfanadiga,2025,7,6039,466.0,0.0772,167.0,0.0277,12,True
Gonnosfanadiga,2025,8,6039,625.0,0.1035,252.0,0.0417,12,True
Gonnosfanadiga,2025,9,6039,390.0,0.0646,179.0,0.0296,12,True
Gonnosfanadiga,2025,10,6039,84.0,0.0139,43.0,0.0071,12,True
Gonnosfanadiga,2025,11,6039,68.0,0.0113,32.0,0.0053,12,True
Gonnosfanadiga,2025,12,6039,86.0,0.0142,17.0,0.0028,12,True
Gonnosnò,2025,1,679,0.24,0.0004,0.18,0.0003,12,True
Gonnosnò,2025,2,679,0.22,0.0003,0.17,0.0003,12,True
Gonnosnò,2025,3,679,0.29,0.0004,0.22,0.0003,12,True
Gonnosnò,2025,4,679,0.56,0.0008,0.42,0.0006,12,True
Gonnosnò,2025,5,679,0.68,0.001,0.51,0.0008,12,True
Gonnosnò,2025,6,679,1.08,0.0016,0.81,0.0012,12,True
Gonnosnò,2025,7,679,1.42,0.0021,1.06,0.0016,12,True
Gonnosnò,2025,8,679,21.45,0.0316,9.09,0.0134,12,True
Gonnosnò,2025,9,679,14.91,0.022,2.68,0.0039,12,True
Gonnosnò,2025,10,679,0.57,0.0008,0.43,0.0006,12,True
Gonnosnò,2025,11,679,0.25,0.0004,0.19,0.0003,12,True
Gonnosnò,2025,12,679,0.32,0.0005,0.24,0.0004,12,True
Gonnostramatza,2025,1,783,1.44,0.0018,0.09,0.0001,12,True
Gonnostramatza,2025,2,783,76.35,0.0975,6.08,0.0078,12,True
Gonnostramatza,2025,3,783,25.75,0.0329,5.11,0.0065,12,True
Gonnostramatza,2025,4,783,36.36,0.0464,15.21,0.0194,12,True
Gonnostramatza,2025,5,783,69.07,0.0882,14.25,0.0182,12,True
Gonnostramatza,2025,6,783,75.49,0.0964,17.41,0.0222,12,True
Gonnostramatza,2025,7,783,126.52,0.1616,16.53,0.0211,12,True
Gonnostramatza,2025,8,783,169.68,0.2167,27.54,0.0352,12,True
Gonnostramatza,2025,9,783,76.46,0.0977,11.34,0.0145,12,True
Gonnostramatza,2025,10,783,53.4,0.0682,16.21,0.0207,12,True
Gonnostramatza,2025,11,783,1.53,0.002,0.1,0.0001,12,True
Gonnostramatza,2025,12,783,1.95,0.0025,0.12,0.0002,12,True
Guamaggiore,2025,1,882,1.66,0.0019,0.72,0.0008,12,True
Guamaggiore,2025,2,882,1.54,0.0017,0.67,0.0008,12,True
Guamaggiore,2025,3,882,2.01,0.0023,0.88,0.001,12,True
Guamaggiore,2025,4,882,3.85,0.0044,1.68,0.0019,12,True
Guamaggiore,2025,5,882,4.66,0.0053,2.04,0.0023,12,True
Guamaggiore,2025,6,882,7.44,0.0084,3.24,0.0037,12,True
Guamaggiore,2025,7,882,9.76,0.0111,4.26,0.0048,12,True
Guamaggiore,2025,8,882,9.95,0.0113,4.34,0.0049,12,True
Guamaggiore,2025,9,882,6.26,0.0071,2.73,0.0031,12,True
Guamaggiore,2025,10,882,3.9,0.0044,1.7,0.0019,12,True
Guamaggiore,2025,11,882,1.75,0.002,0.76,0.0009,12,True
Guamaggiore,2025,12,882,2.23,0.0025,0.97,0.0011,12,True
Guasila,2025,1,2435,1.69,0.0007,0.6,0.0002,12,True
Guasila,2025,2,2435,19.57,0.008,7.56,0.0031,12,True
Guasila,2025,3,2435,15.04,0.0062,8.73,0.0036,12,True
Guasila,2025,4,2435,3.92,0.0016,1.4,0.0006,12,True
Guasila,2025,5,2435,4.75,0.002,1.7,0.0007,12,True
Guasila,2025,6,2435,7.57,0.0031,2.7,0.0011,12,True
Guasila,2025,7,2435,9.94,0.0041,3.55,0.0015,12,True
Guasila,2025,8,2435,10.13,0.0042,3.62,0.0015,12,True
Guasila,2025,9,2435,6.37,0.0026,2.27,0.0009,12,True
Guasila,2025,10,2435,3.97,0.0016,1.42,0.0006,12,True
Guasila,2025,11,2435,16.78,0.0069,7.64,0.0031,12,True
Guasila,2025,12,2435,2.27,0.0009,0.81,0.0003,12,True
Guspini,2025,1,10709,502.0,0.0469,63.0,0.0059,12,True
Guspini,2025,2,10709,402.0,0.0375,55.0,0.0051,12,True
Guspini,2025,3,10709,365.0,0.0341,121.0,0.0113,12,True
Guspini,2025,4,10709,317.0,0.0296,179.0,0.0167,12,True
Guspini,2025,5,10709,727.0,0.0679,452.0,0.0422,12,True
Guspini,2025,6,10709,1189.0,0.111,587.0,0.0548,12,True
Guspini,2025,7,10709,2307.0,0.2154,749.0,0.0699,12,True
Guspini,2025,8,10709,3472.0,0.3242,1075.0,0.1004,12,True
Guspini,2025,9,10709,1393.0,0.1301,615.0,0.0574,12,True
Guspini,2025,10,10709,318.0,0.0297,208.0,0.0194,12,True
Guspini,2025,11,10709,161.0,0.015,68.0,0.0063,12,True
Guspini,2025,12,10709,141.0,0.0132,88.0,0.0082,12,True
Iglesias,2025,1,24653,2082.0,0.0845,835.0,0.0339,12,True
Iglesias,2025,2,24653,922.0,0.0374,518.0,0.021,12,True
Iglesias,2025,3,24653,2212.0,0.0897,1185.0,0.0481,12,True
Iglesias,2025,4,24653,5995.0,0.2432,3322.0,0.1348,12,True
Iglesias,2025,5,24653,6397.0,0.2595,2967.0,0.1204,12,True
Iglesias,2025,6,24653,8197.0,0.3325,2832.0,0.1149,12,True
Iglesias,2025,7,24653,13482.0,0.5469,3607.0,0.1463,12,True
Iglesias,2025,8,24653,19228.0,0.7799,4845.0,0.1965,12,True
Iglesias,2025,9,24653,9869.0,0.4003,3509.0,0.1423,12,True
Iglesias,2025,10,24653,6598.0,0.2676,2784.0,0.1129,12,True
Iglesias,2025,11,24653,2299.0,0.0933,1064.0,0.0432,12,True
Iglesias,2025,12,24653,1432.0,0.0581,709.0,0.0288,12,True
Ilbono,2025,1,1974,97.0,0.0491,20.0,0.0101,12,True
Ilbono,2025,2,1974,64.0,0.0324,25.0,0.0127,12,True
Ilbono,2025,3,1974,95.0,0.0481,45.0,0.0228,12,True
Ilbono,2025,4,1974,213.0,0.1079,99.0,0.0502,12,True
