comune,anno,mese,letti_totali,superficie_kmq,densita_ricettiva,copertura_sufficiente
Serramanna,2024,7,30,83.934,0.36,True
Serramanna,2024,8,30,83.934,0.36,True
Serramanna,2024,9,30,83.934,0.36,True
Serramanna,2024,10,30,83.934,0.36,True
Serramanna,2024,11,30,83.934,0.36,True
Serramanna,2024,12,30,83.934,0.36,True
Serrenti,2024,1,21,42.806,0.49,True
Serrenti,2024,2,21,42.806,0.49,True
Serrenti,2024,3,21,42.806,0.49,True
Serrenti,2024,4,21,42.806,0.49,True
Serrenti,2024,5,21,42.806,0.49,True
Serrenti,2024,6,21,42.806,0.49,True
Serrenti,2024,7,21,42.806,0.49,True
Serrenti,2024,8,21,42.806,0.49,True
Serrenti,2024,9,21,42.806,0.49,True
Serrenti,2024,10,21,42.806,0.49,True
Serrenti,2024,11,21,42.806,0.49,True
Serrenti,2024,12,21,42.806,0.49,True
Serri,2024,1,28,19.101,1.47,True
Serri,2024,2,28,19.101,1.47,True
Serri,2024,3,28,19.101,1.47,True
Serri,2024,4,28,19.101,1.47,True
Serri,2024,5,28,19.101,1.47,True
Serri,2024,6,28,19.101,1.47,True
Serri,2024,7,28,19.101,1.47,True
Serri,2024,8,28,19.101,1.47,True
Serri,2024,9,28,19.101,1.47,True
Serri,2024,10,28,19.101,1.47,True
Serri,2024,11,28,19.101,1.47,True
Serri,2024,12,28,19.101,1.47,True
Sestu,2024,1,254,48.367,5.25,True
Sestu,2024,2,254,48.367,5.25,True
Sestu,2024,3,254,48.367,5.25,True
Sestu,2024,4,254,48.367,5.25,True
Sestu,2024,5,254,48.367,5.25,True
Sestu,2024,6,254,48.367,5.25,True
Sestu,2024,7,254,48.367,5.25,True
Sestu,2024,8,254,48.367,5.25,True
Sestu,2024,9,254,48.367,5.25,True
Sestu,2024,10,254,48.367,5.25,True
Sestu,2024,11,254,48.367,5.25,True
Sestu,2024,12,254,48.367,5.25,True
Settimo San Pietro,2024,1,54,23.085,2.34,True
Settimo San Pietro,2024,2,54,23.085,2.34,True
Settimo San Pietro,2024,3,54,23.085,2.34,True
Settimo San Pietro,2024,4,54,23.085,2.34,True
Settimo San Pietro,2024,5,54,23.085,2.34,True
Settimo San Pietro,2024,6,54,23.085,2.34,True
Settimo San Pietro,2024,7,54,23.085,2.34,True
Settimo San Pietro,2024,8,54,23.085,2.34,True
Settimo San Pietro,2024,9,54,23.085,2.34,True
Settimo San Pietro,2024,10,54,23.085,2.34,True
Settimo San Pietro,2024,11,54,23.085,2.34,True
Settimo San Pietro,2024,12,54,23.085,2.34,True
Setzu,2024,1,0,7.747,0.0,False
Setzu,2024,2,0,7.747,0.0,False
Setzu,2024,3,0,7.747,0.0,False
Setzu,2024,4,0,7.747,0.0,False
Setzu,2024,5,0,7.747,0.0,False
Setzu,2024,6,0,7.747,0.0,False
Setzu,2024,7,0,7.747,0.0,False
Setzu,2024,8,0,7.747,0.0,False
Setzu,2024,9,0,7.747,0.0,False
Setzu,2024,10,0,7.747,0.0,False
Setzu,2024,11,0,7.747,0.0,False
Setzu,2024,12,0,7.747,0.0,False
Seui,2024,1,24,147.781,0.16,True
Seui,2024,2,24,147.781,0.16,True
Seui,2024,3,24,147.781,0.16,True
Seui,2024,4,24,147.781,0.16,True
Seui,2024,5,24,147.781,0.16,True
Seui,2024,6,24,147.781,0.16,True
Seui,2024,7,24,147.781,0.16,True
Seui,2024,8,24,147.781,0.16,True
Seui,2024,9,24,147.781,0.16,True
Seui,2024,10,24,147.781,0.16,True
Seui,2024,11,24,147.781,0.16,True
Seui,2024,12,24,147.781,0.16,True
Seulo,2024,1,84,59.068,1.42,True
Seulo,2024,2,84,59.068,1.42,True
Seulo,2024,3,84,59.068,1.42,True
Seulo,2024,4,84,59.068,1.42,True
Seulo,2024,5,84,59.068,1.42,True
Seulo,2024,6,84,59.068,1.42,True
Seulo,2024,7,84,59.068,1.42,True
Seulo,2024,8,84,59.068,1.42,True
Seulo,2024,9,84,59.068,1.42,True
Seulo,2024,10,84,59.068,1.42,True
Seulo,2024,11,84,59.068,1.42,True
Seulo,2024,12,84,59.068,1.42,True
Siamaggiore,2024,1,50,13.132,3.81,True
Siamaggiore,2024,2,50,13.132,3.81,True
Siamaggiore,2024,3,50,13.132,3.81,True
Siamaggiore,2024,4,50,13.132,3.81,True
Siamaggiore,2024,5,50,13.132,3.81,True
Siamaggiore,2024,6,50,13.132,3.81,True
Siamaggiore,2024,7,50,13.132,3.81,True
Siamaggiore,2024,8,50,13.132,3.81,True
Siamaggiore,2024,9,50,13.132,3.81,True
Siamaggiore,2024,10,50,13.132,3.81,True
Siamaggiore,2024,11,50,13.132,3.81,True
Siamaggiore,2024,12,50,13.132,3.81,True
Siamanna,2024,1,17,28.345,0.6,True
Siamanna,2024,2,17,28.345,0.6,True
Siamanna,2024,3,17,28.345,0.6,True
Siamanna,2024,4,17,28.345,0.6,True
Siamanna,2024,5,17,28.345,0.6,True
Siamanna,2024,6,17,28.345,0.6,True
Siamanna,2024,7,17,28.345,0.6,True
Siamanna,2024,8,17,28.345,0.6,True
Siamanna,2024,9,17,28.345,0.6,True
Siamanna,2024,10,17,28.345,0.6,True
Siamanna,2024,11,17,28.345,0.6,True
Siamanna,2024,12,17,28.345,0.6,True
Siapiccia,2024,1,4,17.831,0.22,True
Siapiccia,2024,2,4,17.831,0.22,True
Siapiccia,2024,3,4,17.831,0.22,True
Siapiccia,2024,4,4,17.831,0.22,True
Siapiccia,2024,5,4,17.831,0.22,True
Siapiccia,2024,6,4,17.831,0.22,True
Siapiccia,2024,7,4,17.831,0.22,True
Siapiccia,2024,8,4,17.831,0.22,True
Siapiccia,2024,9,4,17.831,0.22,True
Siapiccia,2024,10,4,17.831,0.22,True
Siapiccia,2024,11,4,17.831,0.22,True
Siapiccia,2024,12,4,17.831,0.22,True
Siddi,2024,1,10,11.187,0.89,True
Siddi,2024,2,10,11.187,0.89,True
Siddi,2024,3,10,11.187,0.89,True
Siddi,2024,4,10,11.187,0.89,True
Siddi,2024,5,10,11.187,0.89,True
Siddi,2024,6,10,11.187,0.89,True
Siddi,2024,7,10,11.187,0.89,True
Siddi,2024,8,10,11.187,0.89,True
Siddi,2024,9,10,11.187,0.89,True
Siddi,2024,10,10,11.187,0.89,True
Siddi,2024,11,10,11.187,0.89,True
Siddi,2024,12,10,11.187,0.89,True
Silanus,2024,1,18,48.151,0.37,True
Silanus,2024,2,18,48.151,0.37,True
Silanus,2024,3,18,48.151,0.37,True
Silanus,2024,4,18,48.151,0.37,True
Silanus,2024,5,18,48.151,0.37,True
Silanus,2024,6,18,48.151,0.37,True
Silanus,2024,7,18,48.151,0.37,True
Silanus,2024,8,18,48.151,0.37,True
Silanus,2024,9,18,48.151,0.37,True
Silanus,2024,10,18,48.151,0.37,True
Silanus,2024,11,18,48.151,0.37,True
Silanus,2024,12,18,48.151,0.37,True
Siligo,2024,1,0,43.186,0.0,False
Siligo,2024,2,0,43.186,0.0,False
Siligo,2024,3,0,43.186,0.0,False
Siligo,2024,4,0,43.186,0.0,False
Siligo,2024,5,0,43.186,0.0,False
Siligo,2024,6,0,43.186,0.0,False
Siligo,2024,7,0,43.186,0.0,False
Siligo,2024,8,0,43.186,0.0,False
Siligo,2024,9,0,43.186,0.0,False
Siligo,2024,10,0,43.186,0.0,False
Siligo,2024,11,0,43.186,0.0,False
Siligo,2024,12,0,43.186,0.0,False
Siliqua,2024,1,19,189.783,0.1,True
Siliqua,2024,2,19,189.783,0.1,True
Siliqua,2024,3,19,189.783,0.1,True
Siliqua,2024,4,19,189.783,0.1,True
Siliqua,2024,5,19,189.783,0.1,True
Siliqua,2024,6,19,189.783,0.1,True
Siliqua,2024,7,19,189.783,0.1,True
Siliqua,2024,8,19,189.783,0.1,True
Siliqua,2024,9,19,189.783,0.1,True
Siliqua,2024,10,19,189.783,0.1,True
Siliqua,2024,11,19,189.783,0.1,True
Siliqua,2024,12,19,189.783,0.1,True
Silius,2024,1,2,38.347,0.05,True
Silius,2024,2,2,38.347,0.05,True
Silius,2024,3,2,38.347,0.05,True
Silius,2024,4,2,38.347,0.05,True
Silius,2024,5,2,38.347,0.05,True
Silius,2024,6,2,38.347,0.05,True
Silius,2024,7,2,38.347,0.05,True
Silius,2024,8,2,38.347,0.05,True
Silius,2024,9,2,38.347,0.05,True
Silius,2024,10,2,38.347,0.05,True
Silius,2024,11,2,38.347,0.05,True
Silius,2024,12,2,38.347,0.05,True
Simala,2024,1,0,13.346,0.0,False
Simala,2024,2,0,13.346,0.0,False
Simala,2024,3,0,13.346,0.0,False
Simala,2024,4,0,13.346,0.0,False
Simala,2024,5,0,13.346,0.0,False
Simala,2024,6,0,13.346,0.0,False
Simala,2024,7,0,13.346,0.0,False
Simala,2024,8,0,13.346,0.0,False
Simala,2024,9,0,13.346,0.0,False
Simala,2024,10,0,13.346,0.0,False
Simala,2024,11,0,13.346,0.0,False
Simala,2024,12,0,13.346,0.0,False
Simaxis,2024,1,33,27.735,1.19,True
Simaxis,2024,2,33,27.735,1.19,True
Simaxis,2024,3,33,27.735,1.19,True
Simaxis,2024,4,33,27.735,1.19,True
Simaxis,2024,5,33,27.735,1.19,True
Simaxis,2024,6,33,27.735,1.19,True
Simaxis,2024,7,33,27.735,1.19,True
Simaxis,2024,8,33,27.735,1.19,True
Simaxis,2024,9,33,27.735,1.19,True
Simaxis,2024,10,33,27.735,1.19,True
Simaxis,2024,11,33,27.735,1.19,True
Simaxis,2024,12,33,27.735,1.19,True
Sindia,2024,1,65,58.819,1.11,True
Sindia,2024,2,65,58.819,1.11,True
Sindia,2024,3,65,58.819,1.11,True
Sindia,2024,4,65,58.819,1.11,True
Sindia,2024,5,65,58.819,1.11,True
Sindia,2024,6,65,58.819,1.11,True
Sindia,2024,7,65,58.819,1.11,True
Sindia,2024,8,65,58.819,1.11,True
Sindia,2024,9,65,58.819,1.11,True
Sindia,2024,10,65,58.819,1.11,True
Sindia,2024,11,65,58.819,1.11,True
Sindia,2024,12,65,58.819,1.11,True
Sini,2024,1,7,8.852,0.79,True
Sini,2024,2,7,8.852,0.79,True
Sini,2024,3,7,8.852,0.79,True
Sini,2024,4,7,8.852,0.79,True
Sini,2024,5,7,8.852,0.79,True
Sini,2024,6,7,8.852,0.79,True
Sini,2024,7,7,8.852,0.79,True
Sini,2024,8,7,8.852,0.79,True
Sini,2024,9,7,8.852,0.79,True
Sini,2024,10,7,8.852,0.79,True
Sini,2024,11,7,8.852,0.79,True
Sini,2024,12,7,8.852,0.79,True
Siniscola,2024,1,5135,196.825,26.09,True
Siniscola,2024,2,5135,196.825,26.09,True
Siniscola,2024,3,5135,196.825,26.09,True
Siniscola,2024,4,5135,196.825,26.09,True
Siniscola,2024,5,5135,196.825,26.09,True
Siniscola,2024,6,5135,196.825,26.09,True
Siniscola,2024,7,5135,196.825,26.09,True
Siniscola,2024,8,5135,196.825,26.09,True
Siniscola,2024,9,5135,196.825,26.09,True
Siniscola,2024,10,5135,196.825,26.09,True
Siniscola,2024,11,5135,196.825,26.09,True
Siniscola,2024,12,5135,196.825,26.09,True
Sinnai,2024,1,1697,224.089,7.57,True
Sinnai,2024,2,1697,224.089,7.57,True
Sinnai,2024,3,1697,224.089,7.57,True
Sinnai,2024,4,1697,224.089,7.57,True
Sinnai,2024,5,1697,224.089,7.57,True
Sinnai,2024,6,1697,224.089,7.57,True
Sinnai,2024,7,1697,224.089,7.57,True
Sinnai,2024,8,1697,224.089,7.57,True
Sinnai,2024,9,1697,224.089,7.57,True
Sinnai,2024,10,1697,224.089,7.57,True
Sinnai,2024,11,1697,224.089,7.57,True
Sinnai,2024,12,1697,224.089,7.57,True
Siris,2024,1,0,6.069,0.0,False
Siris,2024,2,0,6.069,0.0,False
Siris,2024,3,0,6.069,0.0,False
Siris,2024,4,0,6.069,0.0,False
Siris,2024,5,0,6.069,0.0,False
Siris,2024,6,0,6.069,0.0,False
Siris,2024,7,0,6.069,0.0,False
Siris,2024,8,0,6.069,0.0,False
Siris,2024,9,0,6.069,0.0,False
Siris,2024,10,0,6.069,0.0,False
Siris,2024,11,0,6.069,0.0,False
Siris,2024,12,0,6.069,0.0,False
Siurgus Donigala,2024,1,6,76.12,0.08,True
Siurgus Donigala,2024,2,6,76.12,0.08,True
Siurgus Donigala,2024,3,6,76.12,0.08,True
Siurgus Donigala,2024,4,6,76.12,0.08,True
Siurgus Donigala,2024,5,6,76.12,0.08,True
Siurgus Donigala,2024,6,6,76.12,0.08,True
Siurgus Donigala,2024,7,6,76.12,0.08,True
Siurgus Donigala,2024,8,6,76.12,0.08,True
Siurgus Donigala,2024,9,6,76.12,0.08,True
Siurgus Donigala,2024,10,6,76.12,0.08,True
Siurgus Donigala,2024,11,6,76.12,0.08,True
Siurgus Donigala,2024,12,6,76.12,0.08,True
Soddì,2024,1,0,5.493,0.0,False
Soddì,2024,2,0,5.493,0.0,False
Soddì,2024,3,0,5.493,0.0,False
Soddì,2024,4,0,5.493,0.0,False
Soddì,2024,5,0,5.493,0.0,False
Soddì,2024,6,0,5.493,0.0,False
Soddì,2024,7,0,5.493,0.0,False
Soddì,2024,8,0,5.493,0.0,False
Soddì,2024,9,0,5.493,0.0,False
Soddì,2024,10,0,5.493,0.0,False
Soddì,2024,11,0,5.493,0.0,False
Soddì,2024,12,0,5.493,0.0,False
Solarussa,2024,1,46,31.765,1.45,True
Solarussa,2024,2,46,31.765,1.45,True
Solarussa,2024,3,46,31.765,1.45,True
Solarussa,2024,4,46,31.765,1.45,True
Solarussa,2024,5,46,31.765,1.45,True
Solarussa,2024,6,46,31.765,1.45,True
Solarussa,2024,7,46,31.765,1.45,True
Solarussa,2024,8,46,31.765,1.45,True
Solarussa,2024,9,46,31.765,1.45,True
Solarussa,2024,10,46,31.765,1.45,True
Solarussa,2024,11,46,31.765,1.45,True
Solarussa,2024,12,46,31.765,1.45,True
Soleminis,2024,1,44,12.875,3.42,True
Soleminis,2024,2,44,12.875,3.42,True
Soleminis,2024,3,44,12.875,3.42,True
Soleminis,2024,4,44,12.875,3.42,True
Soleminis,2024,5,44,12.875,3.42,True
Soleminis,2024,6,44,12.875,3.42,True
Soleminis,2024,7,44,12.875,3.42,True
Soleminis,2024,8,44,12.875,3.42,True
Soleminis,2024,9,44,12.875,3.42,True
Soleminis,2024,10,44,12.875,3.42,True
Soleminis,2024,11,44,12.875,3.42,True
Soleminis,2024,12,44,12.875,3.42,True
Sorgono,2024,1,79,55.987,1.41,True
Sorgono,2024,2,79,55.987,1.41,True
Sorgono,2024,3,79,55.987,1.41,True
Sorgono,2024,4,79,55.987,1.41,True
Sorgono,2024,5,79,55.987,1.41,True
Sorgono,2024,6,79,55.987,1.41,True
Sorgono,2024,7,79,55.987,1.41,True
Sorgono,2024,8,79,55.987,1.41,True
Sorgono,2024,9,79,55.987,1.41,True
Sorgono,2024,10,79,55.987,1.41,True
Sorgono,2024,11,79,55.987,1.41,True
Sorgono,2024,12,79,55.987,1.41,True
Sorradile,2024,1,42,26.483,1.59,True
Sorradile,2024,2,42,26.483,1.59,True
Sorradile,2024,3,42,26.483,1.59,True
Sorradile,2024,4,42,26.483,1.59,True
Sorradile,2024,5,42,26.483,1.59,True
Sorradile,2024,6,42,26.483,1.59,True
Sorradile,2024,7,42,26.483,1.59,True
Sorradile,2024,8,42,26.483,1.59,True
Sorradile,2024,9,42,26.483,1.59,True
Sorradile,2024,10,42,26.483,1.59,True
Sorradile,2024,11,42,26.483,1.59,True
Sorradile,2024,12,42,26.483,1.59,True
Sorso,2024,1,3652,67.006,54.5,True
Sorso,2024,2,3652,67.006,54.5,True
Sorso,2024,3,3652,67.006,54.5,True
Sorso,2024,4,3652,67.006,54.5,True
Sorso,2024,5,3652,67.006,54.5,True
Sorso,2024,6,3652,67.006,54.5,True
Sorso,2024,7,3652,67.006,54.5,True
Sorso,2024,8,3652,67.006,54.5,True
Sorso,2024,9,3652,67.006,54.5,True
Sorso,2024,10,3652,67.006,54.5,True
Sorso,2024,11,3652,67.006,54.5,True
Sorso,2024,12,3652,67.006,54.5,True
Stintino,2024,1,8407,59.093,142.27,True
Stintino,2024,2,8407,59.093,142.27,True
Stintino,2024,3,8407,59.093,142.27,True
Stintino,2024,4,8407,59.093,142.27,True
Stintino,2024,5,8407,59.093,142.27,True
Stintino,2024,6,8407,59.093,142.27,True
Stintino,2024,7,8407,59.093,142.27,True
Stintino,2024,8,8407,59.093,142.27,True
Stintino,2024,9,8407,59.093,142.27,True
Stintino,2024,10,8407,59.093,142.27,True
Stintino,2024,11,8407,59.093,142.27,True
Stintino,2024,12,8407,59.093,142.27,True
Suelli,2024,1,8,19.283,0.41,True
Suelli,2024,2,8,19.283,0.41,True
Suelli,2024,3,8,19.283,0.41,True
Suelli,2024,4,8,19.283,0.41,True
Suelli,2024,5,8,19.283,0.41,True
Suelli,2024,6,8,19.283,0.41,True
Suelli,2024,7,8,19.283,0.41,True
Suelli,2024,8,8,19.283,0.41,True
Suelli,2024,9,8,19.283,0.41,True
Suelli,2024,10,8,19.283,0.41,True
Suelli,2024,11,8,19.283,0.41,True
Suelli,2024,12,8,19.283,0.41,True
Suni,2024,1,106,47.301,2.24,True
Suni,2024,2,106,47.301,2.24,True
Suni,2024,3,106,47.301,2.24,True
Suni,2024,4,106,47.301,2.24,True
Suni,2024,5,106,47.301,2.24,True
Suni,2024,6,106,47.301,2.24,True
Suni,2024,7,106,47.301,2.24,True
Suni,2024,8,106,47.301,2.24,True
Suni,2024,9,106,47.301,2.24,True
Suni,2024,10,106,47.301,2.24,True
Suni,2024,11,106,47.301,2.24,True
Suni,2024,12,106,47.301,2.24,True
Tadasuni,2024,1,0,5.15,0.0,False
Tadasuni,2024,2,0,5.15,0.0,False
Tadasuni,2024,3,0,5.15,0.0,False
Tadasuni,2024,4,0,5.15,0.0,False
Tadasuni,2024,5,0,5.15,0.0,False
Tadasuni,2024,6,0,5.15,0.0,False
Tadasuni,2024,7,0,5.15,0.0,False
Tadasuni,2024,8,0,5.15,0.0,False
Tadasuni,2024,9,0,5.15,0.0,False
Tadasuni,2024,10,0,5.15,0.0,False
Tadasuni,2024,11,0,5.15,0.0,False
Tadasuni,2024,12,0,5.15,0.0,False
Talana,2024,1,56,118.701,0.47,True
Talana,2024,2,56,118.701,0.47,True
Talana,2024,3,56,118.701,0.47,True
Talana,2024,4,56,118.701,0.47,True
Talana,2024,5,56,118.701,0.47,True
Talana,2024,6,56,118.701,0.47,True
Talana,2024,7,56,118.701,0.47,True
Talana,2024,8,56,118.701,0.47,True
Talana,2024,9,56,118.701,0.47,True
Talana,2024,10,56,118.701,0.47,True
Talana,2024,11,56,118.701,0.47,True
Talana,2024,12,56,118.701,0.47,True
Telti,2024,1,260,83.358,3.12,True
Telti,2024,2,260,83.358,3.12,True
Telti,2024,3,260,83.358,3.12,True
Telti,2024,4,260,83.358,3.12,True
Telti,2024,5,260,83.358,3.12,True
Telti,2024,6,260,83.358,3.12,True
Telti,2024,7,260,83.358,3.12,True
Telti,2024,8,260,83.358,3.12,True
Telti,2024,9,260,83.358,3.12,True
Telti,2024,10,260,83.358,3.12,True
Telti,2024,11,260,83.358,3.12,True
Telti,2024,12,260,83.358,3.12,True
Tempio Pausania,2024,1,1219,210.556,5.79,True
Tempio Pausania,2024,2,1219,210.556,5.79,True
Tempio Pausania,2024,3,1219,210.556,5.79,True
Tempio Pausania,2024,4,1219,210.556,5.79,True
Tempio Pausania,2024,5,1219,210.556,5.79,True
Tempio Pausania,2024,6,1219,210.556,5.79,True
Tempio Pausania,2024,7,1219,210.556,5.79,True
Tempio Pausania,2024,8,1219,210.556,5.79,True
Tempio Pausania,2024,9,1219,210.556,5.79,True
Tempio Pausania,2024,10,1219,210.556,5.79,True
Tempio Pausania,2024,11,1219,210.556,5.79,True
Tempio Pausania,2024,12,1219,210.556,5.79,True
Tergu,2024,1,308,36.725,8.39,True
Tergu,2024,2,308,36.725,8.39,True
Tergu,2024,3,308,36.725,8.39,True
Tergu,2024,4,308,36.725,8.39,True
Tergu,2024,5,308,36.725,8.39,True
Tergu,2024,6,308,36.725,8.39,True
Tergu,2024,7,308,36.725,8.39,True
Tergu,2024,8,308,36.725,8.39,True
Tergu,2024,9,308,36.725,8.39,True
Tergu,2024,10,308,36.725,8.39,True
Tergu,2024,11,308,36.725,8.39,True
Tergu,2024,12,308,36.725,8.39,True
Terralba,2024,1,175,49.734,3.52,True
Terralba,2024,2,175,49.734,3.52,True
Terralba,2024,3,175,49.734,3.52,True
Terralba,2024,4,175,49.734,3.52,True
Terralba,2024,5,175,49.734,3.52,True
Terralba,2024,6,175,49.734,3.52,True
Terralba,2024,7,175,49.734,3.52,True
Terralba,2024,8,175,49.734,3.52,True
Terralba,2024,9,175,49.734,3.52,True
Terralba,2024,10,175,49.734,3.52,True
Terralba,2024,11,175,49.734,3.52,True
Terralba,2024,12,175,49.734,3.52,True
Tertenia,2024,1,1848,117.726,15.7,True
Tertenia,2024,2,1848,117.726,15.7,True
Tertenia,2024,3,1848,117.726,15.7,True
Tertenia,2024,4,1848,117.726,15.7,True
Tertenia,2024,5,1848,117.726,15.7,True
Tertenia,2024,6,1848,117.726,15.7,True
Tertenia,2024,7,1848,117.726,15.7,True
Tertenia,2024,8,1848,117.726,15.7,True
Tertenia,2024,9,1848,117.726,15.7,True
Tertenia,2024,10,1848,117.726,15.7,True
Tertenia,2024,11,1848,117.726,15.7,True
Tertenia,2024,12,1848,117.726,15.7,True
Teti,2024,1,28,44.134,0.63,True
Teti,2024,2,28,44.134,0.63,True
Teti,2024,3,28,44.134,0.63,True
Teti,2024,4,28,44.134,0.63,True
Teti,2024,5,28,44.134,0.63,True
Teti,2024,6,28,44.134,0.63,True
Teti,2024,7,28,44.134,0.63,True
Teti,2024,8,28,44.134,0.63,True
Teti,2024,9,28,44.134,0.63,True
Teti,2024,10,28,44.134,0.63,True
Teti,2024,11,28,44.134,0.63,True
Teti,2024,12,28,44.134,0.63,True
Teulada,2024,1,1554,246.566,6.3,True
Teulada,2024,2,1554,246.566,6.3,True
Teulada,2024,3,1554,246.566,6.3,True
Teulada,2024,4,1554,246.566,6.3,True
Teulada,2024,5,1554,246.566,6.3,True
Teulada,2024,6,1554,246.566,6.3,True
Teulada,2024,7,1554,246.566,6.3,True
Teulada,2024,8,1554,246.566,6.3,True
Teulada,2024,9,1554,246.566,6.3,True
Teulada,2024,10,1554,246.566,6.3,True
Teulada,2024,11,1554,246.566,6.3,True
Teulada,2024,12,1554,246.566,6.3,True
Thiesi,2024,1,59,63.114,0.93,True
Thiesi,2024,2,59,63.114,0.93,True
Thiesi,2024,3,59,63.114,0.93,True
Thiesi,2024,4,59,63.114,0.93,True
Thiesi,2024,5,59,63.114,0.93,True
Thiesi,2024,6,59,63.114,0.93,True
Thiesi,2024,7,59,63.114,0.93,True
Thiesi,2024,8,59,63.114,0.93,True
Thiesi,2024,9,59,63.114,0.93,True
Thiesi,2024,10,59,63.114,0.93,True
Thiesi,2024,11,59,63.114,0.93,True
Thiesi,2024,12,59,63.114,0.93,True
Tiana,2024,1,0,19.063,0.0,False
Tiana,2024,2,0,19.063,0.0,False
Tiana,2024,3,0,19.063,0.0,False
Tiana,2024,4,0,19.063,0.0,False
Tiana,2024,5,0,19.063,0.0,False
Tiana,2024,6,0,19.063,0.0,False
Tiana,2024,7,0,19.063,0.0,False
Tiana,2024,8,0,19.063,0.0,False
Tiana,2024,9,0,19.063,0.0,False
Tiana,2024,10,0,19.063,0.0,False
Tiana,2024,11,0,19.063,0.0,False
Tiana,2024,12,0,19.063,0.0,False
Tinnura,2024,1,8,3.827,2.09,True
Tinnura,2024,2,8,3.827,2.09,True
Tinnura,2024,3,8,3.827,2.09,True
Tinnura,2024,4,8,3.827,2.09,True
Tinnura,2024,5,8,3.827,2.09,True
Tinnura,2024,6,8,3.827,2.09,True
Tinnura,2024,7,8,3.827,2.09,True
Tinnura,2024,8,8,3.827,2.09,True
Tinnura,2024,9,8,3.827,2.09,True
Tinnura,2024,10,8,3.827,2.09,True
Tinnura,2024,11,8,3.827,2.09,True
Tinnura,2024,12,8,3.827,2.09,True
Tissi,2024,1,18,10.22,1.76,True
Tissi,2024,2,18,10.22,1.76,True
Tissi,2024,3,18,10.22,1.76,True
Tissi,2024,4,18,10.22,1.76,True
Tissi,2024,5,18,10.22,1.76,True
Tissi,2024,6,18,10.22,1.76,True
Tissi,2024,7,18,10.22,1.76,True
Tissi,2024,8,18,10.22,1.76,True
Tissi,2024,9,18,10.22,1.76,True
Tissi,2024,10,18,10.22,1.76,True
Tissi,2024,11,18,10.22,1.76,True
Tissi,2024,12,18,10.22,1.76,True
Tonara,2024,1,298,52.217,5.71,True
Tonara,2024,2,298,52.217,5.71,True
Tonara,2024,3,298,52.217,5.71,True
Tonara,2024,4,298,52.217,5.71,True
Tonara,2024,5,298,52.217,5.71,True
Tonara,2024,6,298,52.217,5.71,True
Tonara,2024,7,298,52.217,5.71,True
Tonara,2024,8,298,52.217,5.71,True
Tonara,2024,9,298,52.217,5.71,True
Tonara,2024,10,298,52.217,5.71,True
Tonara,2024,11,298,52.217,5.71,True
Tonara,2024,12,298,52.217,5.71,True
Torpè,2024,1,361,92.36,3.91,True
Torpè,2024,2,361,92.36,3.91,True
Torpè,2024,3,361,92.36,3.91,True
Torpè,2024,4,361,92.36,3.91,True
Torpè,2024,5,361,92.36,3.91,True
Torpè,2024,6,361,92.36,3.91,True
Torpè,2024,7,361,92.36,3.91,True
Torpè,2024,8,361,92.36,3.91,True
Torpè,2024,9,361,92.36,3.91,True
Torpè,2024,10,361,92.36,3.91,True
Torpè,2024,11,361,92.36,3.91,True
Torpè,2024,12,361,92.36,3.91,True
Torralba,2024,1,2,36.339,0.06,True
Torralba,2024,2,2,36.339,0.06,True
Torralba,2024,3,2,36.339,0.06,True
Torralba,2024,4,2,36.339,0.06,True
Torralba,2024,5,2,36.339,0.06,True
Torralba,2024,6,2,36.339,0.06,True
Torralba,2024,7,2,36.339,0.06,True
Torralba,2024,8,2,36.339,0.06,True
Torralba,2024,9,2,36.339,0.06,True
Torralba,2024,10,2,36.339,0.06,True
Torralba,2024,11,2,36.339,0.06,True
Torralba,2024,12,2,36.339,0.06,True
Tortolì,2024,1,8717,40.416,215.68,True
Tortolì,2024,2,8717,40.416,215.68,True
Tortolì,2024,3,8717,40.416,215.68,True
Tortolì,2024,4,8717,40.416,215.68,True
Tortolì,2024,5,8717,40.416,215.68,True
Tortolì,2024,6,8717,40.416,215.68,True
Tortolì,2024,7,8717,40.416,215.68,True
Tortolì,2024,8,8717,40.416,215.68,True
Tortolì,2024,9,8717,40.416,215.68,True
Tortolì,2024,10,8717,40.416,215.68,True
Tortolì,2024,11,8717,40.416,215.68,True
Tortolì,2024,12,8717,40.416,215.68,True
Tramatza,2024,1,55,16.948,3.25,True
Tramatza,2024,2,55,16.948,3.25,True
Tramatza,2024,3,55,16.948,3.25,True
Tramatza,2024,4,55,16.948,3.25,True
Tramatza,2024,5,55,16.948,3.25,True
Tramatza,2024,6,55,16.948,3.25,True
Tramatza,2024,7,55,16.948,3.25,True
Tramatza,2024,8,55,16.948,3.25,True
Tramatza,2024,9,55,16.948,3.25,True
Tramatza,2024,10,55,16.948,3.25,True
Tramatza,2024,11,55,16.948,3.25,True
Tramatza,2024,12,55,16.948,3.25,True
Tratalias,2024,1,78,30.975,2.52,True
Tratalias,2024,2,78,30.975,2.52,True
Tratalias,2024,3,78,30.975,2.52,True
Tratalias,2024,4,78,30.975,2.52,True
Tratalias,2024,5,78,30.975,2.52,True
Tratalias,2024,6,78,30.975,2.52,True
Tratalias,2024,7,78,30.975,2.52,True
Tratalias,2024,8,78,30.975,2.52,True
Tratalias,2024,9,78,30.975,2.52,True
