comune,anno,mese,letti_totali,superficie_kmq,densita_ricettiva,copertura_sufficiente
Borutta,2022,2,4,4.725,0.85,True
Borutta,2022,3,4,4.725,0.85,True
Borutta,2022,4,4,4.725,0.85,True
Borutta,2022,5,4,4.725,0.85,True
Borutta,2022,6,4,4.725,0.85,True
Borutta,2022,7,4,4.725,0.85,True
Borutta,2022,8,4,4.725,0.85,True
Borutta,2022,9,4,4.725,0.85,True
Borutta,2022,10,4,4.725,0.85,True
Borutta,2022,11,4,4.725,0.85,True
Borutta,2022,12,4,4.725,0.85,True
Bosa,2022,1,2045,128.395,15.93,True
Bosa,2022,2,2045,128.395,15.93,True
Bosa,2022,3,2045,128.395,15.93,True
Bosa,2022,4,2045,128.395,15.93,True
Bosa,2022,5,2045,128.395,15.93,True
Bosa,2022,6,2045,128.395,15.93,True
Bosa,2022,7,2045,128.395,15.93,True
Bosa,2022,8,2045,128.395,15.93,True
Bosa,2022,9,2045,128.395,15.93,True
Bosa,2022,10,2045,128.395,15.93,True
Bosa,2022,11,2045,128.395,15.93,True
Bosa,2022,12,2045,128.395,15.93,True
Bottidda,2022,1,18,33.981,0.53,True
Bottidda,2022,2,18,33.981,0.53,True
Bottidda,2022,3,18,33.981,0.53,True
Bottidda,2022,4,18,33.981,0.53,True
Bottidda,2022,5,18,33.981,0.53,True
Bottidda,2022,6,18,33.981,0.53,True
Bottidda,2022,7,18,33.981,0.53,True
Bottidda,2022,8,18,33.981,0.53,True
Bottidda,2022,9,18,33.981,0.53,True
Bottidda,2022,10,18,33.981,0.53,True
Bottidda,2022,11,18,33.981,0.53,True
Bottidda,2022,12,18,33.981,0.53,True
Buddusò,2022,1,110,176.695,0.62,True
Buddusò,2022,2,110,176.695,0.62,True
Buddusò,2022,3,110,176.695,0.62,True
Buddusò,2022,4,110,176.695,0.62,True
Buddusò,2022,5,110,176.695,0.62,True
Buddusò,2022,6,110,176.695,0.62,True
Buddusò,2022,7,110,176.695,0.62,True
Buddusò,2022,8,110,176.695,0.62,True
Buddusò,2022,9,110,176.695,0.62,True
Buddusò,2022,10,110,176.695,0.62,True
Buddusò,2022,11,110,176.695,0.62,True
Buddusò,2022,12,110,176.695,0.62,True
Budoni,2022,1,9623,56.222,171.16,True
Budoni,2022,2,9623,56.222,171.16,True
Budoni,2022,3,9623,56.222,171.16,True
Budoni,2022,4,9623,56.222,171.16,True
Budoni,2022,5,9623,56.222,171.16,True
Budoni,2022,6,9623,56.222,171.16,True
Budoni,2022,7,9623,56.222,171.16,True
Budoni,2022,8,9623,56.222,171.16,True
Budoni,2022,9,9623,56.222,171.16,True
Budoni,2022,10,9623,56.222,171.16,True
Budoni,2022,11,9623,56.222,171.16,True
Budoni,2022,12,9623,56.222,171.16,True
Buggerru,2022,1,379,48.323,7.84,True
Buggerru,2022,2,379,48.323,7.84,True
Buggerru,2022,3,379,48.323,7.84,True
Buggerru,2022,4,379,48.323,7.84,True
Buggerru,2022,5,379,48.323,7.84,True
Buggerru,2022,6,379,48.323,7.84,True
Buggerru,2022,7,379,48.323,7.84,True
Buggerru,2022,8,379,48.323,7.84,True
Buggerru,2022,9,379,48.323,7.84,True
Buggerru,2022,10,379,48.323,7.84,True
Buggerru,2022,11,379,48.323,7.84,True
Buggerru,2022,12,379,48.323,7.84,True
Bultei,2022,1,25,96.899,0.26,True
Bultei,2022,2,25,96.899,0.26,True
Bultei,2022,3,25,96.899,0.26,True
Bultei,2022,4,25,96.899,0.26,True
Bultei,2022,5,25,96.899,0.26,True
Bultei,2022,6,25,96.899,0.26,True
Bultei,2022,7,25,96.899,0.26,True
Bultei,2022,8,25,96.899,0.26,True
Bultei,2022,9,25,96.899,0.26,True
Bultei,2022,10,25,96.899,0.26,True
Bultei,2022,11,25,96.899,0.26,True
Bultei,2022,12,25,96.899,0.26,True
Bulzi,2022,1,2,21.534,0.09,True
Bulzi,2022,2,2,21.534,0.09,True
Bulzi,2022,3,2,21.534,0.09,True
Bulzi,2022,4,2,21.534,0.09,True
Bulzi,2022,5,2,21.534,0.09,True
Bulzi,2022,6,2,21.534,0.09,True
Bulzi,2022,7,2,21.534,0.09,True
Bulzi,2022,8,2,21.534,0.09,True
Bulzi,2022,9,2,21.534,0.09,True
Bulzi,2022,10,2,21.534,0.09,True
Bulzi,2022,11,2,21.534,0.09,True
Bulzi,2022,12,2,21.534,0.09,True
Burcei,2022,1,30,94.845,0.32,True
Burcei,2022,2,30,94.845,0.32,True
Burcei,2022,3,30,94.845,0.32,True
Burcei,2022,4,30,94.845,0.32,True
Burcei,2022,5,30,94.845,0.32,True
Burcei,2022,6,30,94.845,0.32,True
Burcei,2022,7,30,94.845,0.32,True
Burcei,2022,8,30,94.845,0.32,True
Burcei,2022,9,30,94.845,0.32,True
Burcei,2022,10,30,94.845,0.32,True
Burcei,2022,11,30,94.845,0.32,True
Burcei,2022,12,30,94.845,0.32,True
Burgos,2022,1,9,18.045,0.5,True
Burgos,2022,2,9,18.045,0.5,True
Burgos,2022,3,9,18.045,0.5,True
Burgos,2022,4,9,18.045,0.5,True
Burgos,2022,5,9,18.045,0.5,True
Burgos,2022,6,9,18.045,0.5,True
Burgos,2022,7,9,18.045,0.5,True
Burgos,2022,8,9,18.045,0.5,True
Burgos,2022,9,9,18.045,0.5,True
Burgos,2022,10,9,18.045,0.5,True
Burgos,2022,11,9,18.045,0.5,True
Burgos,2022,12,9,18.045,0.5,True
Busachi,2022,1,22,58.91,0.37,True
Busachi,2022,2,22,58.91,0.37,True
Busachi,2022,3,22,58.91,0.37,True
Busachi,2022,4,22,58.91,0.37,True
Busachi,2022,5,22,58.91,0.37,True
Busachi,2022,6,22,58.91,0.37,True
Busachi,2022,7,22,58.91,0.37,True
Busachi,2022,8,22,58.91,0.37,True
Busachi,2022,9,22,58.91,0.37,True
Busachi,2022,10,22,58.91,0.37,True
Busachi,2022,11,22,58.91,0.37,True
Busachi,2022,12,22,58.91,0.37,True
Cabras,2022,1,2672,101.983,26.2,True
Cabras,2022,2,2672,101.983,26.2,True
Cabras,2022,3,2672,101.983,26.2,True
Cabras,2022,4,2672,101.983,26.2,True
Cabras,2022,5,2672,101.983,26.2,True
Cabras,2022,6,2672,101.983,26.2,True
Cabras,2022,7,2672,101.983,26.2,True
Cabras,2022,8,2672,101.983,26.2,True
Cabras,2022,9,2672,101.983,26.2,True
Cabras,2022,10,2672,101.983,26.2,True
Cabras,2022,11,2672,101.983,26.2,True
Cabras,2022,12,2672,101.983,26.2,True
Cagliari,2022,1,10516,84.916,123.84,True
Cagliari,2022,2,10516,84.916,123.84,True
Cagliari,2022,3,10516,84.916,123.84,True
Cagliari,2022,4,10516,84.916,123.84,True
Cagliari,2022,5,10516,84.916,123.84,True
Cagliari,2022,6,10516,84.916,123.84,True
Cagliari,2022,7,10516,84.916,123.84,True
Cagliari,2022,8,10516,84.916,123.84,True
Cagliari,2022,9,10516,84.916,123.84,True
Cagliari,2022,10,10516,84.916,123.84,True
Cagliari,2022,11,10516,84.916,123.84,True
Cagliari,2022,12,10516,84.916,123.84,True
Calangianus,2022,1,76,126.989,0.6,True
Calangianus,2022,2,76,126.989,0.6,True
Calangianus,2022,3,76,126.989,0.6,True
Calangianus,2022,4,76,126.989,0.6,True
Calangianus,2022,5,76,126.989,0.6,True
Calangianus,2022,6,76,126.989,0.6,True
Calangianus,2022,7,76,126.989,0.6,True
Calangianus,2022,8,76,126.989,0.6,True
Calangianus,2022,9,76,126.989,0.6,True
Calangianus,2022,10,76,126.989,0.6,True
Calangianus,2022,11,76,126.989,0.6,True
Calangianus,2022,12,76,126.989,0.6,True
Calasetta,2022,1,2247,31.213,71.99,True
Calasetta,2022,2,2247,31.213,71.99,True
Calasetta,2022,3,2247,31.213,71.99,True
Calasetta,2022,4,2247,31.213,71.99,True
Calasetta,2022,5,2247,31.213,71.99,True
Calasetta,2022,6,2247,31.213,71.99,True
Calasetta,2022,7,2247,31.213,71.99,True
Calasetta,2022,8,2247,31.213,71.99,True
Calasetta,2022,9,2247,31.213,71.99,True
Calasetta,2022,10,2247,31.213,71.99,True
Calasetta,2022,11,2247,31.213,71.99,True
Calasetta,2022,12,2247,31.213,71.99,True
Capoterra,2022,1,798,68.327,11.68,True
Capoterra,2022,2,798,68.327,11.68,True
Capoterra,2022,3,798,68.327,11.68,True
Capoterra,2022,4,798,68.327,11.68,True
Capoterra,2022,5,798,68.327,11.68,True
Capoterra,2022,6,798,68.327,11.68,True
Capoterra,2022,7,798,68.327,11.68,True
Capoterra,2022,8,798,68.327,11.68,True
Capoterra,2022,9,798,68.327,11.68,True
Capoterra,2022,10,798,68.327,11.68,True
Capoterra,2022,11,798,68.327,11.68,True
Capoterra,2022,12,798,68.327,11.68,True
Carbonia,2022,1,495,146.006,3.39,True
Carbonia,2022,2,495,146.006,3.39,True
Carbonia,2022,3,495,146.006,3.39,True
Carbonia,2022,4,495,146.006,3.39,True
Carbonia,2022,5,495,146.006,3.39,True
Carbonia,2022,6,495,146.006,3.39,True
Carbonia,2022,7,495,146.006,3.39,True
Carbonia,2022,8,495,146.006,3.39,True
Carbonia,2022,9,495,146.006,3.39,True
Carbonia,2022,10,495,146.006,3.39,True
Carbonia,2022,11,495,146.006,3.39,True
Carbonia,2022,12,495,146.006,3.39,True
Cardedu,2022,1,1533,33.459,45.82,True
Cardedu,2022,2,1533,33.459,45.82,True
Cardedu,2022,3,1533,33.459,45.82,True
Cardedu,2022,4,1533,33.459,45.82,True
Cardedu,2022,5,1533,33.459,45.82,True
Cardedu,2022,6,1533,33.459,45.82,True
Cardedu,2022,7,1533,33.459,45.82,True
Cardedu,2022,8,1533,33.459,45.82,True
Cardedu,2022,9,1533,33.459,45.82,True
Cardedu,2022,10,1533,33.459,45.82,True
Cardedu,2022,11,1533,33.459,45.82,True
Cardedu,2022,12,1533,33.459,45.82,True
Cargeghe,2022,1,0,11.835,0.0,False
Cargeghe,2022,2,0,11.835,0.0,False
Cargeghe,2022,3,0,11.835,0.0,False
Cargeghe,2022,4,0,11.835,0.0,False
Cargeghe,2022,5,0,11.835,0.0,False
Cargeghe,2022,6,0,11.835,0.0,False
Cargeghe,2022,7,0,11.835,0.0,False
Cargeghe,2022,8,0,11.835,0.0,False
Cargeghe,2022,9,0,11.835,0.0,False
Cargeghe,2022,10,0,11.835,0.0,False
Cargeghe,2022,11,0,11.835,0.0,False
Cargeghe,2022,12,0,11.835,0.0,False
Carloforte,2022,1,1340,51.041,26.25,True
Carloforte,2022,2,1340,51.041,26.25,True
Carloforte,2022,3,1340,51.041,26.25,True
Carloforte,2022,4,1340,51.041,26.25,True
Carloforte,2022,5,1340,51.041,26.25,True
Carloforte,2022,6,1340,51.041,26.25,True
Carloforte,2022,7,1340,51.041,26.25,True
Carloforte,2022,8,1340,51.041,26.25,True
Carloforte,2022,9,1340,51.041,26.25,True
Carloforte,2022,10,1340,51.041,26.25,True
Carloforte,2022,11,1340,51.041,26.25,True
Carloforte,2022,12,1340,51.041,26.25,True
Castelsardo,2022,1,3460,43.788,79.02,True
Castelsardo,2022,2,3460,43.788,79.02,True
Castelsardo,2022,3,3460,43.788,79.02,True
Castelsardo,2022,4,3460,43.788,79.02,True
Castelsardo,2022,5,3460,43.788,79.02,True
Castelsardo,2022,6,3460,43.788,79.02,True
Castelsardo,2022,7,3460,43.788,79.02,True
Castelsardo,2022,8,3460,43.788,79.02,True
Castelsardo,2022,9,3460,43.788,79.02,True
Castelsardo,2022,10,3460,43.788,79.02,True
Castelsardo,2022,11,3460,43.788,79.02,True
Castelsardo,2022,12,3460,43.788,79.02,True
Castiadas,2022,1,3790,104.03,36.43,True
Castiadas,2022,2,3790,104.03,36.43,True
Castiadas,2022,3,3790,104.03,36.43,True
Castiadas,2022,4,3790,104.03,36.43,True
Castiadas,2022,5,3790,104.03,36.43,True
Castiadas,2022,6,3790,104.03,36.43,True
Castiadas,2022,7,3790,104.03,36.43,True
Castiadas,2022,8,3790,104.03,36.43,True
Castiadas,2022,9,3790,104.03,36.43,True
Castiadas,2022,10,3790,104.03,36.43,True
Castiadas,2022,11,3790,104.03,36.43,True
Castiadas,2022,12,3790,104.03,36.43,True
Cheremule,2022,1,12,24.677,0.49,True
Cheremule,2022,2,12,24.677,0.49,True
Cheremule,2022,3,12,24.677,0.49,True
Cheremule,2022,4,12,24.677,0.49,True
Cheremule,2022,5,12,24.677,0.49,True
Cheremule,2022,6,12,24.677,0.49,True
Cheremule,2022,7,12,24.677,0.49,True
Cheremule,2022,8,12,24.677,0.49,True
Cheremule,2022,9,12,24.677,0.49,True
Cheremule,2022,10,12,24.677,0.49,True
Cheremule,2022,11,12,24.677,0.49,True
Cheremule,2022,12,12,24.677,0.49,True
Chiaramonti,2022,1,26,98.687,0.26,True
Chiaramonti,2022,2,26,98.687,0.26,True
Chiaramonti,2022,3,26,98.687,0.26,True
Chiaramonti,2022,4,26,98.687,0.26,True
Chiaramonti,2022,5,26,98.687,0.26,True
Chiaramonti,2022,6,26,98.687,0.26,True
Chiaramonti,2022,7,26,98.687,0.26,True
Chiaramonti,2022,8,26,98.687,0.26,True
Chiaramonti,2022,9,26,98.687,0.26,True
Chiaramonti,2022,10,26,98.687,0.26,True
Chiaramonti,2022,11,26,98.687,0.26,True
Chiaramonti,2022,12,26,98.687,0.26,True
Codrongianos,2022,1,15,30.617,0.49,True
Codrongianos,2022,2,15,30.617,0.49,True
Codrongianos,2022,3,15,30.617,0.49,True
Codrongianos,2022,4,15,30.617,0.49,True
Codrongianos,2022,5,15,30.617,0.49,True
Codrongianos,2022,6,15,30.617,0.49,True
Codrongianos,2022,7,15,30.617,0.49,True
Codrongianos,2022,8,15,30.617,0.49,True
Codrongianos,2022,9,15,30.617,0.49,True
Codrongianos,2022,10,15,30.617,0.49,True
Codrongianos,2022,11,15,30.617,0.49,True
Codrongianos,2022,12,15,30.617,0.49,True
Collinas,2022,1,15,20.668,0.73,True
Collinas,2022,2,15,20.668,0.73,True
Collinas,2022,3,15,20.668,0.73,True
Collinas,2022,4,15,20.668,0.73,True
Collinas,2022,5,15,20.668,0.73,True
Collinas,2022,6,15,20.668,0.73,True
Collinas,2022,7,15,20.668,0.73,True
Collinas,2022,8,15,20.668,0.73,True
Collinas,2022,9,15,20.668,0.73,True
Collinas,2022,10,15,20.668,0.73,True
Collinas,2022,11,15,20.668,0.73,True
Collinas,2022,12,15,20.668,0.73,True
Cossoine,2022,1,17,39.008,0.44,True
Cossoine,2022,2,17,39.008,0.44,True
Cossoine,2022,3,17,39.008,0.44,True
Cossoine,2022,4,17,39.008,0.44,True
Cossoine,2022,5,17,39.008,0.44,True
Cossoine,2022,6,17,39.008,0.44,True
Cossoine,2022,7,17,39.008,0.44,True
Cossoine,2022,8,17,39.008,0.44,True
Cossoine,2022,9,17,39.008,0.44,True
Cossoine,2022,10,17,39.008,0.44,True
Cossoine,2022,11,17,39.008,0.44,True
Cossoine,2022,12,17,39.008,0.44,True
Cuglieri,2022,1,1988,120.214,16.54,True
Cuglieri,2022,2,1988,120.214,16.54,True
Cuglieri,2022,3,1988,120.214,16.54,True
Cuglieri,2022,4,1988,120.214,16.54,True
Cuglieri,2022,5,1988,120.214,16.54,True
Cuglieri,2022,6,1988,120.214,16.54,True
Cuglieri,2022,7,1988,120.214,16.54,True
Cuglieri,2022,8,1988,120.214,16.54,True
Cuglieri,2022,9,1988,120.214,16.54,True
Cuglieri,2022,10,1988,120.214,16.54,True
Cuglieri,2022,11,1988,120.214,16.54,True
Cuglieri,2022,12,1988,120.214,16.54,True
Curcuris,2022,1,0,7.208,0.0,False
Curcuris,2022,2,0,7.208,0.0,False
Curcuris,2022,3,0,7.208,0.0,False
Curcuris,2022,4,0,7.208,0.0,False
Curcuris,2022,5,0,7.208,0.0,False
Curcuris,2022,6,0,7.208,0.0,False
Curcuris,2022,7,0,7.208,0.0,False
Curcuris,2022,8,0,7.208,0.0,False
Curcuris,2022,9,0,7.208,0.0,False
Curcuris,2022,10,0,7.208,0.0,False
Curcuris,2022,11,0,7.208,0.0,False
Curcuris,2022,12,0,7.208,0.0,False
Decimomannu,2022,1,50,27.995,1.79,True
Decimomannu,2022,2,50,27.995,1.79,True
Decimomannu,2022,3,50,27.995,1.79,True
Decimomannu,2022,4,50,27.995,1.79,True
Decimomannu,2022,5,50,27.995,1.79,True
Decimomannu,2022,6,50,27.995,1.79,True
Decimomannu,2022,7,50,27.995,1.79,True
Decimomannu,2022,8,50,27.995,1.79,True
Decimomannu,2022,9,50,27.995,1.79,True
Decimomannu,2022,10,50,27.995,1.79,True
Decimomannu,2022,11,50,27.995,1.79,True
Decimomannu,2022,12,50,27.995,1.79,True
Decimoputzu,2022,1,6,44.663,0.13,True
Decimoputzu,2022,2,6,44.663,0.13,True
Decimoputzu,2022,3,6,44.663,0.13,True
Decimoputzu,2022,4,6,44.663,0.13,True
Decimoputzu,2022,5,6,44.663,0.13,True
Decimoputzu,2022,6,6,44.663,0.13,True
Decimoputzu,2022,7,6,44.663,0.13,True
Decimoputzu,2022,8,6,44.663,0.13,True
Decimoputzu,2022,9,6,44.663,0.13,True
Decimoputzu,2022,10,6,44.663,0.13,True
Decimoputzu,2022,11,6,44.663,0.13,True
Decimoputzu,2022,12,6,44.663,0.13,True
Desulo,2022,1,87,74.491,1.17,True
Desulo,2022,2,87,74.491,1.17,True
Desulo,2022,3,87,74.491,1.17,True
Desulo,2022,4,87,74.491,1.17,True
Desulo,2022,5,87,74.491,1.17,True
Desulo,2022,6,87,74.491,1.17,True
Desulo,2022,7,87,74.491,1.17,True
Desulo,2022,8,87,74.491,1.17,True
Desulo,2022,9,87,74.491,1.17,True
Desulo,2022,10,87,74.491,1.17,True
Desulo,2022,11,87,74.491,1.17,True
Desulo,2022,12,87,74.491,1.17,True
Dolianova,2022,1,134,84.404,1.59,True
Dolianova,2022,2,134,84.404,1.59,True
Dolianova,2022,3,134,84.404,1.59,True
Dolianova,2022,4,134,84.404,1.59,True
Dolianova,2022,5,134,84.404,1.59,True
Dolianova,2022,6,134,84.404,1.59,True
Dolianova,2022,7,134,84.404,1.59,True
Dolianova,2022,8,134,84.404,1.59,True
Dolianova,2022,9,134,84.404,1.59,True
Dolianova,2022,10,134,84.404,1.59,True
Dolianova,2022,11,134,84.404,1.59,True
Dolianova,2022,12,134,84.404,1.59,True
Domus De Maria,2022,1,3633,97.732,37.17,True
Domus De Maria,2022,2,3633,97.732,37.17,True
Domus De Maria,2022,3,3633,97.732,37.17,True
Domus De Maria,2022,4,3633,97.732,37.17,True
Domus De Maria,2022,5,3633,97.732,37.17,True
Domus De Maria,2022,6,3633,97.732,37.17,True
Domus De Maria,2022,7,3633,97.732,37.17,True
Domus De Maria,2022,8,3633,97.732,37.17,True
Domus De Maria,2022,9,3633,97.732,37.17,True
Domus De Maria,2022,10,3633,97.732,37.17,True
Domus De Maria,2022,11,3633,97.732,37.17,True
Domus De Maria,2022,12,3633,97.732,37.17,True
Domusnovas,2022,1,97,79.929,1.21,True
Domusnovas,2022,2,97,79.929,1.21,True
Domusnovas,2022,3,97,79.929,1.21,True
Domusnovas,2022,4,97,79.929,1.21,True
Domusnovas,2022,5,97,79.929,1.21,True
Domusnovas,2022,6,97,79.929,1.21,True
Domusnovas,2022,7,97,79.929,1.21,True
Domusnovas,2022,8,97,79.929,1.21,True
Domusnovas,2022,9,97,79.929,1.21,True
Domusnovas,2022,10,97,79.929,1.21,True
Domusnovas,2022,11,97,79.929,1.21,True
Domusnovas,2022,12,97,79.929,1.21,True
Donori,2022,1,0,35.401,0.0,False
Donori,2022,2,0,35.401,0.0,False
Donori,2022,3,0,35.401,0.0,False
Donori,2022,4,0,35.401,0.0,False
Donori,2022,5,0,35.401,0.0,False
Donori,2022,6,0,35.401,0.0,False
Donori,2022,7,0,35.401,0.0,False
Donori,2022,8,0,35.401,0.0,False
Donori,2022,9,0,35.401,0.0,False
Donori,2022,10,0,35.401,0.0,False
Donori,2022,11,0,35.401,0.0,False
Donori,2022,12,0,35.401,0.0,False
Dorgali,2022,1,6319,226.456,27.9,True
Dorgali,2022,2,6319,226.456,27.9,True
Dorgali,2022,3,6319,226.456,27.9,True
Dorgali,2022,4,6319,226.456,27.9,True
Dorgali,2022,5,6319,226.456,27.9,True
Dorgali,2022,6,6319,226.456,27.9,True
Dorgali,2022,7,6319,226.456,27.9,True
Dorgali,2022,8,6319,226.456,27.9,True
Dorgali,2022,9,6319,226.456,27.9,True
Dorgali,2022,10,6319,226.456,27.9,True
Dorgali,2022,11,6319,226.456,27.9,True
Dorgali,2022,12,6319,226.456,27.9,True
Dualchi,2022,1,0,23.224,0.0,False
Dualchi,2022,2,0,23.224,0.0,False
Dualchi,2022,3,0,23.224,0.0,False
Dualchi,2022,4,0,23.224,0.0,False
Dualchi,2022,5,0,23.224,0.0,False
Dualchi,2022,6,0,23.224,0.0,False
Dualchi,2022,7,0,23.224,0.0,False
Dualchi,2022,8,0,23.224,0.0,False
Dualchi,2022,9,0,23.224,0.0,False
Dualchi,2022,10,0,23.224,0.0,False
Dualchi,2022,11,0,23.224,0.0,False
Dualchi,2022,12,0,23.224,0.0,False
Elini,2022,1,18,11.015,1.63,True
Elini,2022,2,18,11.015,1.63,True
Elini,2022,3,18,11.015,1.63,True
Elini,2022,4,18,11.015,1.63,True
Elini,2022,5,18,11.015,1.63,True
Elini,2022,6,18,11.015,1.63,True
Elini,2022,7,18,11.015,1.63,True
Elini,2022,8,18,11.015,1.63,True
Elini,2022,9,18,11.015,1.63,True
Elini,2022,10,18,11.015,1.63,True
Elini,2022,11,18,11.015,1.63,True
Elini,2022,12,18,11.015,1.63,True
Elmas,2022,1,111,14.008,7.92,True
Elmas,2022,2,111,14.008,7.92,True
Elmas,2022,3,111,14.008,7.92,True
Elmas,2022,4,111,14.008,7.92,True
Elmas,2022,5,111,14.008,7.92,True
Elmas,2022,6,111,14.008,7.92,True
Elmas,2022,7,111,14.008,7.92,True
Elmas,2022,8,111,14.008,7.92,True
Elmas,2022,9,111,14.008,7.92,True
Elmas,2022,10,111,14.008,7.92,True
Elmas,2022,11,111,14.008,7.92,True
Elmas,2022,12,111,14.008,7.92,True
Erula,2022,1,5,39.37,0.13,True
Erula,2022,2,5,39.37,0.13,True
Erula,2022,3,5,39.37,0.13,True
Erula,2022,4,5,39.37,0.13,True
Erula,2022,5,5,39.37,0.13,True
Erula,2022,6,5,39.37,0.13,True
Erula,2022,7,5,39.37,0.13,True
Erula,2022,8,5,39.37,0.13,True
Erula,2022,9,5,39.37,0.13,True
Erula,2022,10,5,39.37,0.13,True
Erula,2022,11,5,39.37,0.13,True
Erula,2022,12,5,39.37,0.13,True
Escalaplano,2022,1,7,93.759,0.07,True
Escalaplano,2022,2,7,93.759,0.07,True
Escalaplano,2022,3,7,93.759,0.07,True
Escalaplano,2022,4,7,93.759,0.07,True
Escalaplano,2022,5,7,93.759,0.07,True
Escalaplano,2022,6,7,93.759,0.07,True
Escalaplano,2022,7,7,93.759,0.07,True
Escalaplano,2022,8,7,93.759,0.07,True
Escalaplano,2022,9,7,93.759,0.07,True
Escalaplano,2022,10,7,93.759,0.07,True
Escalaplano,2022,11,7,93.759,0.07,True
Escalaplano,2022,12,7,93.759,0.07,True
Escolca,2022,1,9,14.778,0.61,True
Escolca,2022,2,9,14.778,0.61,True
Escolca,2022,3,9,14.778,0.61,True
Escolca,2022,4,9,14.778,0.61,True
Escolca,2022,5,9,14.778,0.61,True
Escolca,2022,6,9,14.778,0.61,True
Escolca,2022,7,9,14.778,0.61,True
Escolca,2022,8,9,14.778,0.61,True
Escolca,2022,9,9,14.778,0.61,True
Escolca,2022,10,9,14.778,0.61,True
Escolca,2022,11,9,14.778,0.61,True
Escolca,2022,12,9,14.778,0.61,True
Esporlatu,2022,1,0,18.497,0.0,False
Esporlatu,2022,2,0,18.497,0.0,False
Esporlatu,2022,3,0,18.497,0.0,False
Esporlatu,2022,4,0,18.497,0.0,False
Esporlatu,2022,5,0,18.497,0.0,False
Esporlatu,2022,6,0,18.497,0.0,False
Esporlatu,2022,7,0,18.497,0.0,False
Esporlatu,2022,8,0,18.497,0.0,False
Esporlatu,2022,9,0,18.497,0.0,False
Esporlatu,2022,10,0,18.497,0.0,False
Esporlatu,2022,11,0,18.497,0.0,False
Esporlatu,2022,12,0,18.497,0.0,False
Esterzili,2022,1,25,101.056,0.25,True
Esterzili,2022,2,25,101.056,0.25,True
Esterzili,2022,3,25,101.056,0.25,True
Esterzili,2022,4,25,101.056,0.25,True
Esterzili,2022,5,25,101.056,0.25,True
Esterzili,2022,6,25,101.056,0.25,True
Esterzili,2022,7,25,101.056,0.25,True
Esterzili,2022,8,25,101.056,0.25,True
Esterzili,2022,9,25,101.056,0.25,True
Esterzili,2022,10,25,101.056,0.25,True
Esterzili,2022,11,25,101.056,0.25,True
Esterzili,2022,12,25,101.056,0.25,True
Florinas,2022,1,12,36.371,0.33,True
Florinas,2022,2,12,36.371,0.33,True
Florinas,2022,3,12,36.371,0.33,True
Florinas,2022,4,12,36.371,0.33,True
Florinas,2022,5,12,36.371,0.33,True
Florinas,2022,6,12,36.371,0.33,True
Florinas,2022,7,12,36.371,0.33,True
Florinas,2022,8,12,36.371,0.33,True
Florinas,2022,9,12,36.371,0.33,True
Florinas,2022,10,12,36.371,0.33,True
Florinas,2022,11,12,36.371,0.33,True
Florinas,2022,12,12,36.371,0.33,True
Fluminimaggiore,2022,1,240,108.336,2.22,True
Fluminimaggiore,2022,2,240,108.336,2.22,True
Fluminimaggiore,2022,3,240,108.336,2.22,True
Fluminimaggiore,2022,4,240,108.336,2.22,True
Fluminimaggiore,2022,5,240,108.336,2.22,True
Fluminimaggiore,2022,6,240,108.336,2.22,True
Fluminimaggiore,2022,7,240,108.336,2.22,True
Fluminimaggiore,2022,8,240,108.336,2.22,True
Fluminimaggiore,2022,9,240,108.336,2.22,True
Fluminimaggiore,2022,10,240,108.336,2.22,True
Fluminimaggiore,2022,11,240,108.336,2.22,True
Fluminimaggiore,2022,12,240,108.336,2.22,True
Flussio,2022,1,22,6.716,3.28,True
Flussio,2022,2,22,6.716,3.28,True
Flussio,2022,3,22,6.716,3.28,True
Flussio,2022,4,22,6.716,3.28,True
Flussio,2022,5,22,6.716,3.28,True
Flussio,2022,6,22,6.716,3.28,True
Flussio,2022,7,22,6.716,3.28,True
Flussio,2022,8,22,6.716,3.28,True
Flussio,2022,9,22,6.716,3.28,True
Flussio,2022,10,22,6.716,3.28,True
Flussio,2022,11,22,6.716,3.28,True
Flussio,2022,12,22,6.716,3.28,True
Fonni,2022,1,238,111.944,2.13,True
Fonni,2022,2,238,111.944,2.13,True
Fonni,2022,3,238,111.944,2.13,True
Fonni,2022,4,238,111.944,2.13,True
Fonni,2022,5,238,111.944,2.13,True
Fonni,2022,6,238,111.944,2.13,True
Fonni,2022,7,238,111.944,2.13,True
Fonni,2022,8,238,111.944,2.13,True
Fonni,2022,9,238,111.944,2.13,True
Fonni,2022,10,238,111.944,2.13,True
Fonni,2022,11,238,111.944,2.13,True
Fonni,2022,12,238,111.944,2.13,True
Fordongianus,2022,1,192,39.1,4.91,True
Fordongianus,2022,2,192,39.1,4.91,True
Fordongianus,2022,3,192,39.1,4.91,True
Fordongianus,2022,4,192,39.1,4.91,True
Fordongianus,2022,5,192,39.1,4.91,True
Fordongianus,2022,6,192,39.1,4.91,True
Fordongianus,2022,7,192,39.1,4.91,True
Fordongianus,2022,8,192,39.1,4.91,True
Fordongianus,2022,9,192,39.1,4.91,True
Fordongianus,2022,10,192,39.1,4.91,True
Fordongianus,2022,11,192,39.1,4.91,True
Fordongianus,2022,12,192,39.1,4.91,True
Furtei,2022,1,6,25.808,0.23,True
Furtei,2022,2,6,25.808,0.23,True
