comune,anno,mese,presenze_annue,letti_totali,utilizzazione_lorda_pct,segmenti_esclusi,copertura_sufficiente
Aritzo,2024,1,3868.02,259.0,4.09,0,True
Aritzo,2024,2,3868.02,259.0,4.09,0,True
Aritzo,2024,3,3868.02,259.0,4.09,0,True
Aritzo,2024,4,3868.02,259.0,4.09,0,True
Aritzo,2024,5,3868.02,259.0,4.09,0,True
Aritzo,2024,6,3868.02,259.0,4.09,0,True
Aritzo,2024,7,3868.02,259.0,4.09,0,True
Aritzo,2024,8,3868.02,259.0,4.09,0,True
Aritzo,2024,9,3868.02,259.0,4.09,0,True
Aritzo,2024,10,3868.02,259.0,4.09,0,True
Aritzo,2024,11,3868.02,259.0,4.09,0,True
Aritzo,2024,12,3868.02,259.0,4.09,0,True
Armungia,2024,1,213.01,31.0,1.88,0,True
Armungia,2024,2,213.01,31.0,1.88,0,True
Armungia,2024,3,213.01,31.0,1.88,0,True
Armungia,2024,4,213.01,31.0,1.88,0,True
Armungia,2024,5,213.01,31.0,1.88,0,True
Armungia,2024,6,213.01,31.0,1.88,0,True
Armungia,2024,7,213.01,31.0,1.88,0,True
Armungia,2024,8,213.01,31.0,1.88,0,True
Armungia,2024,9,213.01,31.0,1.88,0,True
Armungia,2024,10,213.01,31.0,1.88,0,True
Armungia,2024,11,213.01,31.0,1.88,0,True
Armungia,2024,12,213.01,31.0,1.88,0,True
Arzachena,2024,1,1188081.0,23512.0,13.84,0,True
Arzachena,2024,2,1188081.0,23512.0,13.84,0,True
Arzachena,2024,3,1188081.0,23512.0,13.84,0,True
Arzachena,2024,4,1188081.0,23512.0,13.84,0,True
Arzachena,2024,5,1188081.0,23512.0,13.84,0,True
Arzachena,2024,6,1188081.0,23512.0,13.84,0,True
Arzachena,2024,7,1188081.0,23512.0,13.84,0,True
Arzachena,2024,8,1188081.0,23512.0,13.84,0,True
Arzachena,2024,9,1188081.0,23512.0,13.84,0,True
Arzachena,2024,10,1188081.0,23512.0,13.84,0,True
Arzachena,2024,11,1188081.0,23512.0,13.84,0,True
Arzachena,2024,12,1188081.0,23512.0,13.84,0,True
Arzana,2024,1,475.0,26.0,5.01,0,True
Arzana,2024,2,475.0,26.0,5.01,0,True
Arzana,2024,3,475.0,26.0,5.01,0,True
Arzana,2024,4,475.0,26.0,5.01,0,True
Arzana,2024,5,475.0,26.0,5.01,0,True
Arzana,2024,6,475.0,26.0,5.01,0,True
Arzana,2024,7,475.0,26.0,5.01,0,True
Arzana,2024,8,475.0,26.0,5.01,0,True
Arzana,2024,9,475.0,26.0,5.01,0,True
Arzana,2024,10,475.0,26.0,5.01,0,True
Arzana,2024,11,475.0,26.0,5.01,0,True
Arzana,2024,12,475.0,26.0,5.01,0,True
Assemini,2024,1,31704.0,719.0,12.08,0,True
Assemini,2024,2,31704.0,719.0,12.08,0,True
Assemini,2024,3,31704.0,719.0,12.08,0,True
Assemini,2024,4,31704.0,719.0,12.08,0,True
Assemini,2024,5,31704.0,719.0,12.08,0,True
Assemini,2024,6,31704.0,719.0,12.08,0,True
Assemini,2024,7,31704.0,719.0,12.08,0,True
Assemini,2024,8,31704.0,719.0,12.08,0,True
Assemini,2024,9,31704.0,719.0,12.08,0,True
Assemini,2024,10,31704.0,719.0,12.08,0,True
Assemini,2024,11,31704.0,719.0,12.08,0,True
Assemini,2024,12,31704.0,719.0,12.08,0,True
Assolo,2024,1,151.99,17.0,2.45,0,True
Assolo,2024,2,151.99,17.0,2.45,0,True
Assolo,2024,3,151.99,17.0,2.45,0,True
Assolo,2024,4,151.99,17.0,2.45,0,True
