anno,provincia,comune,mese,macro-tipologia,provenienza,arrivi,presenze
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Altri Paesi Asia Occidentale,1,1
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Altri Paesi dell'Asia,6,10
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Australia,6,7
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Altri Paesi o territori dell'Oceania,0,0
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Piemonte,122,439
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Valle d'Aosta,9,33
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Lombardia,378,761
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Veneto,97,168
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Friuli-Venezia Giulia,16,26
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Liguria,37,71
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Emilia Romagna,82,189
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Toscana,70,124
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Umbria,14,19
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Marche,11,26
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Lazio,496,574
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Abruzzo,16,19
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Molise,2,2
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Campania,71,109
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Puglia,54,90
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Basilicata,3,9
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Calabria,16,22
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Sicilia,63,93
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Sardegna,1488,2897
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Bolzano,10,14
2023,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Trento,3,7
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Francia,7,18
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Paesi Bassi,2,2
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Germania,6,20
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Regno Unito,4,6
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Spagna,1,3
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Belgio,7,15
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Svezia,1,3
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Svizzera (incluso Liechtenstein),1,1
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Polonia,2,4
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Romania,9,9
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Ucraina,2,6
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Moldavia,3,21
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Russia,1,4
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Slovenia,1,1
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Altri Paesi Europei,2,3
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Sud Africa,2,4
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Stati Uniti d'America,1,1
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Altri Paesi Centro - Sud America,1,1
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Australia,1,1
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Piemonte,15,47
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Valle d'Aosta,0,1
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Lombardia,20,55
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Veneto,10,16
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Friuli-Venezia Giulia,1,1
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Liguria,2,2
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Emilia Romagna,10,29
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Toscana,3,5
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Umbria,1,4
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Marche,2,4
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Lazio,13,37
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Abruzzo,3,18
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Puglia,1,3
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Basilicata,1,1
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Sicilia,14,23
2023,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Sardegna,146,234
2023,Provincia di Sassari,Benetutti,1,non disponibile,Lombardia,1,1
2023,Provincia di Sassari,Benetutti,1,non disponibile,Sardegna,154,228
2023,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Lombardia,5,7
2023,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Veneto,1,2
2023,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Toscana,2,2
2023,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Lazio,1,8
2023,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Abruzzo,4,32
2023,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Campania,1,8
2023,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Calabria,1,1
2023,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Sicilia,1,10
2023,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Sardegna,20,35
2023,Provincia di Sassari,Bono,non disponibile,non disponibile,Veneto,4,12
2023,Provincia di Sassari,Castelsardo,1,Esercizi Alberghieri,Romania,0,0
2023,Provincia di Sassari,Castelsardo,1,Esercizi Alberghieri,Piemonte,0,0
2023,Provincia di Sassari,Castelsardo,1,Esercizi Alberghieri,Lombardia,0,0
2023,Provincia di Sassari,Castelsardo,1,Esercizi Alberghieri,Sardegna,0,0
2023,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Lombardia,6,7
2023,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Lazio,2,2
2023,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Campania,32,32
2023,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Puglia,1,1
2023,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Sardegna,35,52
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Francia,104,166
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Paesi Bassi,13,25
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Germania,26,85
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Regno Unito,51,126
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Danimarca,2,2
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Grecia,4,4
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Portogallo,6,6
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Spagna,32,88
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Belgio,15,26
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Norvegia,4,4
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Svezia,4,6
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Svizzera (incluso Liechtenstein),33,78
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Austria,11,13
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Malta,6,14
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Turchia,2,3
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Estonia,2,4
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Lituania,2,3
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Polonia,15,21
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Repubblica Ceca,2,4
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Ungheria,6,10
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Romania,18,38
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Ucraina,2,3
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Bielorussia,1,1
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Russia,11,21
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Slovenia,8,13
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Croazia,2,8
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Altri Paesi Europei,5,8
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Egitto,1,2
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Altri Paesi Africa Mediterranea,1,1
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Stati Uniti d'America,19,34
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Canada,6,9
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Brasile,6,6
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Argentina,12,16
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Altri Paesi Centro - Sud America,4,6
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Israele,1,1
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,India,1,1
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Cina,5,7
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Altri Paesi Asia Occidentale,1,2
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Altri Paesi dell'Asia,13,14
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Australia,7,13
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Nuova Zelanda,1,2
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Piemonte,131,231
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Valle d'Aosta,3,4
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Lombardia,343,603
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Veneto,115,176
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Friuli-Venezia Giulia,21,56
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Liguria,40,63
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Emilia Romagna,140,322
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Toscana,132,206
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Umbria,16,31
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Marche,39,53
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Lazio,254,386
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Abruzzo,35,75
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Molise,6,9
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Campania,146,387
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Puglia,40,80
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Basilicata,3,3
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Calabria,25,37
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Sicilia,69,143
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Sardegna,1612,2217
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Bolzano,10,11
2023,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Trento,3,4
2023,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Piemonte,1,4
2023,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Lombardia,7,31
2023,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Emilia Romagna,3,13
2023,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Umbria,2,2
2023,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Marche,1,3
2023,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Lazio,4,25
2023,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Abruzzo,4,20
2023,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Molise,1,3
2023,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Campania,1,3
2023,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Sardegna,25,91
2023,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Bolzano,1,3
2023,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Trento,2,2
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Francia,6,10
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Paesi Bassi,1,1
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Germania,3,8
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Regno Unito,1,1
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Irlanda,1,31
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Spagna,16,23
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Belgio,1,30
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Svezia,1,1
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Polonia,1,2
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Romania,1,1
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Russia,1,1
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Slovenia,6,9
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Croazia,2,2
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Altri Paesi Europei,1,1
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Altri Paesi Centro - Sud America,2,2
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Piemonte,15,79
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Valle d'Aosta,3,3
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Lombardia,50,154
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Veneto,6,9
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Friuli-Venezia Giulia,1,1
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Liguria,12,18
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Emilia Romagna,4,9
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Toscana,7,17
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Umbria,8,15
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Marche,8,44
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Lazio,43,103
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Abruzzo,2,10
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Campania,11,19
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Puglia,3,5
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Calabria,6,14
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Sicilia,19,160
2023,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Sardegna,214,572
2023,Provincia di Sassari,Santa Teresa Gallura,1,Esercizi Alberghieri,Francia,15,16
2023,Provincia di Sassari,Santa Teresa Gallura,1,Esercizi Alberghieri,Spagna,2,4
2023,Provincia di Sassari,Santa Teresa Gallura,1,Esercizi Alberghieri,Ucraina,2,2
2023,Provincia di Sassari,Santa Teresa Gallura,1,Esercizi Alberghieri,Toscana,1,2
2023,Provincia di Sassari,Santa Teresa Gallura,1,Esercizi Alberghieri,Umbria,3,3
2023,Provincia di Sassari,Santa Teresa Gallura,1,Esercizi Alberghieri,Lazio,4,4
2023,Provincia di Sassari,Santa Teresa Gallura,1,Esercizi Alberghieri,Campania,1,1
2023,Provincia di Sassari,Santa Teresa Gallura,1,Esercizi Alberghieri,Calabria,1,2
2023,Provincia di Sassari,Santa Teresa Gallura,1,Esercizi Alberghieri,Sardegna,16,21
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Francia,87,148
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Paesi Bassi,4,18
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Germania,10,20
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Regno Unito,5,6
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Irlanda,6,10
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Grecia,0,0
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Portogallo,2,2
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Spagna,17,64
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Svezia,2,2
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Finlandia,4,14
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Svizzera (incluso Liechtenstein),1,1
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Austria,8,15
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Lituania,1,1
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Polonia,7,12
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Repubblica Ceca,1,2
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Romania,44,324
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Bulgaria,8,96
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Ucraina,17,177
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Moldavia,5,114
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Slovenia,9,14
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Altri Paesi Europei,12,65
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Egitto,2,34
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Altri Paesi Africa Mediterranea,10,22
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Altri Paesi dell'Africa,18,30
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Stati Uniti d'America,27,49
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Canada,2,6
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Brasile,4,94
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Argentina,2,34
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Altri Paesi Centro - Sud America,3,6
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Cina,4,4
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Giappone,3,4
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Altri Paesi Asia Occidentale,5,14
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Altri Paesi dell'Asia,1,1
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Australia,2,2
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Piemonte,89,310
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Valle d'Aosta,9,146
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Lombardia,234,909
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Veneto,152,340
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Friuli-Venezia Giulia,25,40
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Liguria,31,192
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Emilia Romagna,175,397
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Toscana,79,224
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Umbria,20,128
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Marche,66,122
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Lazio,230,814
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Abruzzo,38,147
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Molise,5,13
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Campania,128,827
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Puglia,158,864
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Basilicata,13,56
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Calabria,18,21
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Sicilia,64,119
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Sardegna,1980,3067
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Bolzano,7,40
2023,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Trento,8,39
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Francia,13,13
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Germania,2,3
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Portogallo,15,34
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Svizzera (incluso Liechtenstein),4,4
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Polonia,11,42
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Ucraina,2,2
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Altri Paesi Europei,1,1
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Stati Uniti d'America,2,2
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Piemonte,3,11
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Lombardia,14,22
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Veneto,7,9
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Friuli-Venezia Giulia,1,1
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Liguria,2,4
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Emilia Romagna,12,27
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Toscana,10,20
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Umbria,10,22
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Marche,2,2
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Lazio,20,30
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Campania,7,9
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Calabria,4,4
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Sicilia,2,2
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Sardegna,123,165
2023,Provincia di Sassari,Tempio Pausania,1,Esercizi Alberghieri,Trento,2,6
2023,Provincia di Sassari,Thiesi,1,Esercizi Alberghieri,Lombardia,1,3
2023,Provincia di Sassari,Thiesi,1,Esercizi Alberghieri,Veneto,2,3
2023,Provincia di Sassari,Thiesi,1,Esercizi Alberghieri,Liguria,2,2
2023,Provincia di Sassari,Thiesi,1,Esercizi Alberghieri,Emilia Romagna,3,8
2023,Provincia di Sassari,Thiesi,1,Esercizi Alberghieri,Toscana,1,1
2023,Provincia di Sassari,Thiesi,1,Esercizi Alberghieri,Campania,1,2
