"anno","Provincia","Comune","Tipologia","Categoria","Numero Strutture","letti","camere"
2023,"Provincia di Sassari","PALAU","Bed and breakfast","3 Stelle",11,59,20
2023,"Provincia di Sassari","PERFUGAS","Bed and breakfast","3 Stelle",1,6,3
2023,"Provincia di Sassari","PLOAGHE","Bed and breakfast","3 Stelle",2,12,6
2023,"Provincia di Sassari","PORTO TORRES","Bed and breakfast","3 Stelle",3,12,6
2023,"Provincia di Sassari","POZZOMAGGIORE","Bed and breakfast","3 Stelle",1,6,3
2023,"Provincia di Sassari","SAN TEODORO","Bed and breakfast","3 Stelle",22,125,42
2023,"Provincia di Sassari","SANTA MARIA COGHINAS","Bed and breakfast","3 Stelle",3,20,8
2023,"Provincia di Sassari","SANTA TERESA GALLURA","Bed and breakfast","3 Stelle",13,64,28
2023,"Provincia di Sassari","SASSARI","Bed and breakfast","3 Stelle",11,69,29
2023,"Provincia di Sassari","SORSO","Bed and breakfast","3 Stelle",6,35,13
2023,"Provincia di Sassari","STINTINO","Bed and breakfast","3 Stelle",5,25,11
2023,"Provincia di Sassari","TEMPIO PAUSANIA","Bed and breakfast","3 Stelle",1,6,3
2023,"Provincia di Sassari","THIESI","Bed and breakfast","3 Stelle",1,2,1
2023,"Provincia di Sassari","TRINITÀ D'AGULTU E VIGNOLA","Bed and breakfast","3 Stelle",1,6,3
2023,"Provincia di Sassari","USINI","Bed and breakfast","3 Stelle",1,2,1
2023,"Provincia di Sassari","VALLEDORIA","Bed and breakfast","3 Stelle",1,10,3
2023,"Provincia di Sassari","VILLANOVA MONTELEONE","Bed and breakfast","3 Stelle",1,6,3
2023,"Città metropolitana di Cagliari","CAGLIARI","Boat and Breakfast",,3,9,3
2023,"Provincia di Nuoro","TORTOLÌ","Boat and Breakfast",,3,18,9
2023,"Provincia di Oristano","BOSA","Boat and Breakfast",,1,4,2
2023,"Provincia di Oristano","ORISTANO","Boat and Breakfast",,1,6,3
2023,"Provincia di Sassari","ALGHERO","Boat and Breakfast",,3,22,10
2023,"Provincia di Sassari","OLBIA","Boat and Breakfast",,1,3,1
2023,"Provincia di Sassari","STINTINO","Boat and Breakfast",,2,8,4
2023,"Provincia del Sud Sardegna","MURAVERA","Campeggio",,1,224,56
2023,"Provincia di Nuoro","BARI SARDO","Campeggio","1 Stella",1,140,50
2023,"Provincia di Nuoro","LOTZORAI","Campeggio","1 Stella",1,250,125
2023,"Provincia di Nuoro","OROSEI","Campeggio","1 Stella",1,394,88
2023,"Provincia di Nuoro","TONARA","Campeggio","1 Stella",1,210,55
2023,"Provincia di Nuoro","ULASSAI","Campeggio","1 Stella",1,75,25
2023,"Provincia di Nuoro","URZULEI","Campeggio","1 Stella",1,44,11
2023,"Provincia di Oristano","ORISTANO","Campeggio","1 Stella",1,200,50
2023,"Provincia di Sassari","AGLIENTU","Campeggio","1 Stella",1,250,50
2023,"Provincia di Sassari","BADESI","Campeggio","1 Stella",1,129,0
2023,"Provincia di Sassari","LA MADDALENA","Campeggio","1 Stella",1,45,0
2023,"Provincia di Sassari","OLBIA","Campeggio","1 Stella",1,36,9
2023,"Provincia di Sassari","PERFUGAS","Campeggio","1 Stella",1,12,5
2023,"Città metropolitana di Cagliari","PULA","Campeggio","2 Stelle",1,720,159
2023,"Provincia del Sud Sardegna","BUGGERRU","Campeggio","2 Stelle",1,40,5
2023,"Provincia del Sud Sardegna","CALASETTA","Campeggio","2 Stelle",1,366,103
2023,"Provincia di Nuoro","OROSEI","Campeggio","2 Stelle",1,340,82
2023,"Provincia di Nuoro","POSADA","Campeggio","2 Stelle",1,552,138
2023,"Provincia di Sassari","BERCHIDDA","Campeggio","2 Stelle",1,272,68
2023,"Provincia di Sassari","LA MADDALENA","Campeggio","2 Stelle",1,540,116
2023,"Provincia del Sud Sardegna","ARBUS","Campeggio","3 Stelle",1,147,47
2023,"Provincia del Sud Sardegna","DOMUS DE MARIA","Campeggio","3 Stelle",1,420,108
2023,"Provincia del Sud Sardegna","LUNAMATRONA","Campeggio","3 Stelle",1,256,90
2023,"Provincia del Sud Sardegna","MURAVERA","Campeggio","3 Stelle",2,899,205
2023,"Provincia del Sud Sardegna","SANT'ANTIOCO","Campeggio","3 Stelle",1,708,176
2023,"Provincia del Sud Sardegna","VILLASIMIUS","Campeggio","3 Stelle",1,959,214
2023,"Provincia di Nuoro","BARI SARDO","Campeggio","3 Stelle",1,320,85
2023,"Provincia di Nuoro","GAIRO","Campeggio","3 Stelle",1,400,172
2023,"Provincia di Nuoro","LOTZORAI","Campeggio","3 Stelle",4,1580,439
2023,"Provincia di Nuoro","OROSEI","Campeggio","3 Stelle",2,1880,570
2023,"Provincia di Nuoro","SINISCOLA","Campeggio","3 Stelle",3,1620,519
2023,"Provincia di Nuoro","TERTENIA","Campeggio","3 Stelle",1,85,40
2023,"Provincia di Nuoro","TORTOLÌ","Campeggio","3 Stelle",2,1112,279
2023,"Provincia di Oristano","ARBOREA","Campeggio","3 Stelle",1,654,170
2023,"Provincia di Oristano","CABRAS","Campeggio","3 Stelle",1,660,165
2023,"Provincia di Oristano","CUGLIERI","Campeggio","3 Stelle",1,1198,300
2023,"Provincia di Oristano","NARBOLIA","Campeggio","3 Stelle",2,1456,416
2023,"Provincia di Oristano","NORBELLO","Campeggio","3 Stelle",1,204,54
2023,"Provincia di Sassari","ALGHERO","Campeggio","3 Stelle",1,500,125
2023,"Provincia di Sassari","ARZACHENA","Campeggio","3 Stelle",1,259,258
2023,"Provincia di Sassari","BADESI","Campeggio","3 Stelle",1,500,116
2023,"Provincia di Sassari","BUDONI","Campeggio","3 Stelle",2,800,278
2023,"Provincia di Sassari","LA MADDALENA","Campeggio","3 Stelle",1,380,80
2023,"Provincia di Sassari","LOIRI PORTO SAN PAOLO","Campeggio","3 Stelle",1,1280,269
2023,"Provincia di Sassari","NUGHEDU SAN NICOLÒ","Campeggio","3 Stelle",1,105,0
2023,"Provincia di Sassari","OLBIA","Campeggio","3 Stelle",1,644,120
2023,"Provincia di Sassari","PALAU","Campeggio","3 Stelle",4,3426,1029
2023,"Provincia di Sassari","SAN TEODORO","Campeggio","3 Stelle",3,1770,586
2023,"Provincia di Sassari","SANTA TERESA GALLURA","Campeggio","3 Stelle",3,1324,579
2023,"Provincia di Sassari","VALLEDORIA","Campeggio","3 Stelle",1,560,140
2023,"Provincia del Sud Sardegna","MURAVERA","Campeggio","4 Stelle",1,1108,286
2023,"Provincia di Nuoro","BARI SARDO","Campeggio","4 Stelle",1,320,103
2023,"Provincia di Nuoro","DORGALI","Campeggio","4 Stelle",1,1200,300
2023,"Provincia di Nuoro","TORTOLÌ","Campeggio","4 Stelle",1,656,206
2023,"Provincia di Sassari","AGLIENTU","Campeggio","4 Stelle",2,3449,993
2023,"Provincia di Sassari","ALGHERO","Campeggio","4 Stelle",1,2432,612
2023,"Provincia di Sassari","ARZACHENA","Campeggio","4 Stelle",1,2904,600
2023,"Provincia di Sassari","SORSO","Campeggio","4 Stelle",2,1997,685
2023,"Provincia di Sassari","VALLEDORIA","Campeggio","4 Stelle",1,1000,261
2023,"Provincia del Sud Sardegna","CARLOFORTE","Case e appartamenti per vacanze",,1,14,5
2023,"Provincia del Sud Sardegna","CASTIADAS","Case e appartamenti per vacanze",,1,137,32
2023,"Provincia del Sud Sardegna","MURAVERA","Case e appartamenti per vacanze",,4,192,102
2023,"Provincia del Sud Sardegna","SAN VITO","Case e appartamenti per vacanze",,1,7,4
2023,"Provincia del Sud Sardegna","VILLAPUTZU","Case e appartamenti per vacanze",,2,215,104
2023,"Provincia del Sud Sardegna","VILLASIMIUS","Case e appartamenti per vacanze",,1,10,3
2023,"Provincia di Nuoro","BARI SARDO","Case e appartamenti per vacanze",,1,28,15
2023,"Provincia di Nuoro","DORGALI","Case e appartamenti per vacanze",,1,21,16
2023,"Provincia di Nuoro","OROSEI","Case e appartamenti per vacanze",,4,22,8
2023,"Provincia di Nuoro","SINISCOLA","Case e appartamenti per vacanze",,1,8,5
2023,"Provincia di Nuoro","TORTOLÌ","Case e appartamenti per vacanze",,1,20,20
2023,"Provincia di Oristano","CABRAS","Case e appartamenti per vacanze",,1,6,3
2023,"Provincia di Sassari","ALGHERO","Case e appartamenti per vacanze",,11,208,99
2023,"Provincia di Sassari","ARZACHENA","Case e appartamenti per vacanze",,7,174,15
2023,"Provincia di Sassari","BUDONI","Case e appartamenti per vacanze",,9,243,29
2023,"Provincia di Sassari","CASTELSARDO","Case e appartamenti per vacanze",,1,6,3
2023,"Provincia di Sassari","GOLFO ARANCI","Case e appartamenti per vacanze",,6,284,34
2023,"Provincia di Sassari","LA MADDALENA","Case e appartamenti per vacanze",,6,286,99
2023,"Provincia di Sassari","LOIRI PORTO SAN PAOLO","Case e appartamenti per vacanze",,2,16,6
2023,"Provincia di Sassari","OLBIA","Case e appartamenti per vacanze",,18,281,101
2023,"Provincia di Sassari","PALAU","Case e appartamenti per vacanze",,2,231,77
2023,"Provincia di Sassari","SAN TEODORO","Case e appartamenti per vacanze",,7,181,55
2023,"Provincia di Sassari","SANTA TERESA GALLURA","Case e appartamenti per vacanze",,5,90,26
2023,"Provincia di Sassari","STINTINO","Case e appartamenti per vacanze",,5,365,126
2023,"Provincia di Sassari","TERGU","Case e appartamenti per vacanze",,1,77,43
2023,"Provincia di Sassari","TRINITÀ D'AGULTU E VIGNOLA","Case e appartamenti per vacanze",,1,44,0
2023,"Provincia di Sassari","VALLEDORIA","Case e appartamenti per vacanze",,4,102,36
2023,"Provincia di Nuoro","OROSEI","Case e appartamenti per vacanze","1 Stella",1,24,8
2023,"Città metropolitana di Cagliari","PULA","Case e appartamenti per vacanze","I Categoria",1,23,12
2023,"Provincia del Sud Sardegna","MURAVERA","Case e appartamenti per vacanze","I Categoria",1,72,36
2023,"Provincia del Sud Sardegna","SANT'ANNA ARRESI","Case e appartamenti per vacanze","I Categoria",1,12,6
2023,"Provincia del Sud Sardegna","VILLASIMIUS","Case e appartamenti per vacanze","I Categoria",1,10,5
2023,"Provincia di Nuoro","ARITZO","Case e appartamenti per vacanze","I Categoria",1,14,10
2023,"Provincia di Nuoro","OROSEI","Case e appartamenti per vacanze","I Categoria",1,15,6
2023,"Provincia di Nuoro","TORTOLÌ","Case e appartamenti per vacanze","I Categoria",3,62,20
2023,"Provincia di Oristano","NARBOLIA","Case e appartamenti per vacanze","I Categoria",1,108,27
2023,"Provincia di Sassari","ALGHERO","Case e appartamenti per vacanze","I Categoria",1,8,4
2023,"Provincia di Sassari","ARZACHENA","Case e appartamenti per vacanze","I Categoria",9,395,95
2023,"Provincia di Sassari","BADESI","Case e appartamenti per vacanze","I Categoria",3,87,0
2023,"Provincia di Sassari","BUDONI","Case e appartamenti per vacanze","I Categoria",7,231,57
2023,"Provincia di Sassari","CASTELSARDO","Case e appartamenti per vacanze","I Categoria",1,11,6
2023,"Provincia di Sassari","GOLFO ARANCI","Case e appartamenti per vacanze","I Categoria",2,52,8
2023,"Provincia di Sassari","LOIRI PORTO SAN PAOLO","Case e appartamenti per vacanze","I Categoria",2,47,20
2023,"Provincia di Sassari","OLBIA","Case e appartamenti per vacanze","I Categoria",5,773,101
2023,"Provincia di Sassari","PALAU","Case e appartamenti per vacanze","I Categoria",2,96,32
2023,"Provincia di Sassari","SAN TEODORO","Case e appartamenti per vacanze","I Categoria",11,664,74
2023,"Provincia di Sassari","SANTA TERESA GALLURA","Case e appartamenti per vacanze","I Categoria",2,29,0
2023,"Provincia di Sassari","TRINITÀ D'AGULTU E VIGNOLA","Case e appartamenti per vacanze","I Categoria",1,48,22
2023,"Provincia di Sassari","VALLEDORIA","Case e appartamenti per vacanze","I Categoria",1,115,1
2023,"Città metropolitana di Cagliari","CAGLIARI","Case e appartamenti per vacanze","II Categoria",21,284,146
2023,"Città metropolitana di Cagliari","CAPOTERRA","Case e appartamenti per vacanze","II Categoria",1,16,8
2023,"Città metropolitana di Cagliari","MARACALAGONIS","Case e appartamenti per vacanze","II Categoria",1,44,13
2023,"Città metropolitana di Cagliari","PULA","Case e appartamenti per vacanze","II Categoria",4,676,217
2023,"Città metropolitana di Cagliari","QUARTU SANT'ELENA","Case e appartamenti per vacanze","II Categoria",2,19,6
2023,"Provincia del Sud Sardegna","ARBUS","Case e appartamenti per vacanze","II Categoria",2,61,22
2023,"Provincia del Sud Sardegna","BUGGERRU","Case e appartamenti per vacanze","II Categoria",2,24,9
2023,"Provincia del Sud Sardegna","CALASETTA","Case e appartamenti per vacanze","II Categoria",6,120,31
2023,"Provincia del Sud Sardegna","CARLOFORTE","Case e appartamenti per vacanze","II Categoria",2,42,16
2023,"Provincia del Sud Sardegna","CASTIADAS","Case e appartamenti per vacanze","II Categoria",2,81,26
2023,"Provincia del Sud Sardegna","DOMUS DE MARIA","Case e appartamenti per vacanze","II Categoria",12,228,46
2023,"Provincia del Sud Sardegna","GONNESA","Case e appartamenti per vacanze","II Categoria",2,19,7
2023,"Provincia del Sud Sardegna","IGLESIAS","Case e appartamenti per vacanze","II Categoria",3,43,16
2023,"Provincia del Sud Sardegna","MURAVERA","Case e appartamenti per vacanze","II Categoria",14,520,196
2023,"Provincia del Sud Sardegna","SAN GIOVANNI SUERGIU","Case e appartamenti per vacanze","II Categoria",1,9,4
2023,"Provincia del Sud Sardegna","SANT'ANNA ARRESI","Case e appartamenti per vacanze","II Categoria",2,54,13
2023,"Provincia del Sud Sardegna","SANT'ANTIOCO","Case e appartamenti per vacanze","II Categoria",6,175,94
2023,"Provincia del Sud Sardegna","TEULADA","Case e appartamenti per vacanze","II Categoria",3,72,23
2023,"Provincia del Sud Sardegna","VILLAPUTZU","Case e appartamenti per vacanze","II Categoria",1,22,8
2023,"Provincia del Sud Sardegna","VILLASIMIUS","Case e appartamenti per vacanze","II Categoria",7,421,144
2023,"Provincia di Nuoro","BARI SARDO","Case e appartamenti per vacanze","II Categoria",3,36,21
2023,"Provincia di Nuoro","BAUNEI","Case e appartamenti per vacanze","II Categoria",7,77,44
2023,"Provincia di Nuoro","CARDEDU","Case e appartamenti per vacanze","II Categoria",22,75,49
2023,"Provincia di Nuoro","DORGALI","Case e appartamenti per vacanze","II Categoria",7,58,32
2023,"Provincia di Nuoro","GALTELLÌ","Case e appartamenti per vacanze","II Categoria",1,12,6
2023,"Provincia di Nuoro","GIRASOLE","Case e appartamenti per vacanze","II Categoria",1,10,6
2023,"Provincia di Nuoro","NUORO","Case e appartamenti per vacanze","II Categoria",2,39,18
2023,"Provincia di Nuoro","OROSEI","Case e appartamenti per vacanze","II Categoria",21,343,140
2023,"Provincia di Nuoro","POSADA","Case e appartamenti per vacanze","II Categoria",5,39,18
2023,"Provincia di Nuoro","SINISCOLA","Case e appartamenti per vacanze","II Categoria",3,49,21
2023,"Provincia di Nuoro","TERTENIA","Case e appartamenti per vacanze","II Categoria",1,108,54
2023,"Provincia di Nuoro","TORTOLÌ","Case e appartamenti per vacanze","II Categoria",11,172,80
2023,"Provincia di Oristano","ALES","Case e appartamenti per vacanze","II Categoria",3,12,3
2023,"Provincia di Oristano","BOSA","Case e appartamenti per vacanze","II Categoria",11,157,76
2023,"Provincia di Oristano","CABRAS","Case e appartamenti per vacanze","II Categoria",3,45,19
2023,"Provincia di Oristano","CUGLIERI","Case e appartamenti per vacanze","II Categoria",1,37,21
2023,"Provincia di Oristano","GHILARZA","Case e appartamenti per vacanze","II Categoria",1,20,5
2023,"Provincia di Oristano","MAGOMADAS","Case e appartamenti per vacanze","II Categoria",1,27,9
2023,"Provincia di Oristano","NURACHI","Case e appartamenti per vacanze","II Categoria",1,18,6
2023,"Provincia di Oristano","ORISTANO","Case e appartamenti per vacanze","II Categoria",5,84,48
2023,"Provincia di Oristano","RIOLA SARDO","Case e appartamenti per vacanze","II Categoria",1,23,7
2023,"Provincia di Oristano","SANTU LUSSURGIU","Case e appartamenti per vacanze","II Categoria",2,13,7
2023,"Provincia di Oristano","TRESNURAGHES","Case e appartamenti per vacanze","II Categoria",1,18,9
2023,"Provincia di Sassari","AGGIUS","Case e appartamenti per vacanze","II Categoria",1,8,3
2023,"Provincia di Sassari","AGLIENTU","Case e appartamenti per vacanze","II Categoria",2,71,26
2023,"Provincia di Sassari","ALGHERO","Case e appartamenti per vacanze","II Categoria",42,1049,280
2023,"Provincia di Sassari","ARZACHENA","Case e appartamenti per vacanze","II Categoria",6,148,12
2023,"Provincia di Sassari","BADESI","Case e appartamenti per vacanze","II Categoria",9,933,199
2023,"Provincia di Sassari","BUDONI","Case e appartamenti per vacanze","II Categoria",27,1484,354
2023,"Provincia di Sassari","CASTELSARDO","Case e appartamenti per vacanze","II Categoria",4,253,84
2023,"Provincia di Sassari","GOLFO ARANCI","Case e appartamenti per vacanze","II Categoria",15,993,145
2023,"Provincia di Sassari","LA MADDALENA","Case e appartamenti per vacanze","II Categoria",3,85,24
2023,"Provincia di Sassari","LOIRI PORTO SAN PAOLO","Case e appartamenti per vacanze","II Categoria",10,445,35
2023,"Provincia di Sassari","OLBIA","Case e appartamenti per vacanze","II Categoria",29,648,271
2023,"Provincia di Sassari","OZIERI","Case e appartamenti per vacanze","II Categoria",1,12,0
2023,"Provincia di Sassari","PALAU","Case e appartamenti per vacanze","II Categoria",12,904,139
2023,"Provincia di Sassari","PORTO TORRES","Case e appartamenti per vacanze","II Categoria",4,42,4
2023,"Provincia di Sassari","SAN TEODORO","Case e appartamenti per vacanze","II Categoria",37,1967,661
2023,"Provincia di Sassari","SANTA MARIA COGHINAS","Case e appartamenti per vacanze","II Categoria",3,104,20
2023,"Provincia di Sassari","SANTA TERESA GALLURA","Case e appartamenti per vacanze","II Categoria",12,329,182
2023,"Provincia di Sassari","SASSARI","Case e appartamenti per vacanze","II Categoria",5,33,14
2023,"Provincia di Sassari","SORSO","Case e appartamenti per vacanze","II Categoria",2,38,12
2023,"Provincia di Sassari","STINTINO","Case e appartamenti per vacanze","II Categoria",6,169,67
2023,"Provincia di Sassari","TEMPIO PAUSANIA","Case e appartamenti per vacanze","II Categoria",2,45,14
2023,"Provincia di Sassari","TERGU","Case e appartamenti per vacanze","II Categoria",1,84,28
2023,"Provincia di Sassari","TRINITÀ D'AGULTU E VIGNOLA","Case e appartamenti per vacanze","II Categoria",10,1831,615
2023,"Provincia di Sassari","VALLEDORIA","Case e appartamenti per vacanze","II Categoria",5,511,18
2023,"Provincia di Sassari","VIDDALBA","Case e appartamenti per vacanze","II Categoria",1,22,7
2023,"Provincia del Sud Sardegna","CARLOFORTE","Case e appartamenti per vacanze","III Categoria",1,10,4
2023,"Provincia del Sud Sardegna","DOMUS DE MARIA","Case e appartamenti per vacanze","III Categoria",1,4,3
2023,"Provincia del Sud Sardegna","MURAVERA","Case e appartamenti per vacanze","III Categoria",1,8,4
2023,"Provincia del Sud Sardegna","SAN GIOVANNI SUERGIU","Case e appartamenti per vacanze","III Categoria",3,60,26
2023,"Provincia del Sud Sardegna","TEULADA","Case e appartamenti per vacanze","III Categoria",1,9,4
2023,"Provincia di Nuoro","CARDEDU","Case e appartamenti per vacanze","III Categoria",2,48,26
2023,"Provincia di Nuoro","DORGALI","Case e appartamenti per vacanze","III Categoria",3,14,6
2023,"Provincia di Nuoro","OROSEI","Case e appartamenti per vacanze","III Categoria",9,20,15
2023,"Provincia di Nuoro","SINISCOLA","Case e appartamenti per vacanze","III Categoria",1,20,12
2023,"Provincia di Sassari","AGLIENTU","Case e appartamenti per vacanze","III Categoria",2,33,14
2023,"Provincia di Sassari","ALGHERO","Case e appartamenti per vacanze","III Categoria",8,255,134
2023,"Provincia di Sassari","BADESI","Case e appartamenti per vacanze","III Categoria",2,384,127
2023,"Provincia di Sassari","NULVI","Case e appartamenti per vacanze","III Categoria",1,16,0
2023,"Provincia di Sassari","OLBIA","Case e appartamenti per vacanze","III Categoria",1,9,5
2023,"Provincia di Sassari","OLMEDO","Case e appartamenti per vacanze","III Categoria",1,10,5
2023,"Provincia di Sassari","SAN TEODORO","Case e appartamenti per vacanze","III Categoria",1,9,6
2023,"Provincia di Sassari","SANTA TERESA GALLURA","Case e appartamenti per vacanze","III Categoria",1,60,180
2023,"Provincia di Sassari","SASSARI","Case e appartamenti per vacanze","III Categoria",1,43,12
2023,"Provincia di Sassari","STINTINO","Case e appartamenti per vacanze","III Categoria",1,40,14
2023,"Provincia di Sassari","TERGU","Case e appartamenti per vacanze","III Categoria",1,9,3
2023,"Provincia di Sassari","TRINITÀ D'AGULTU E VIGNOLA","Case e appartamenti per vacanze","III Categoria",1,60,0
2023,"Provincia di Sassari","VALLEDORIA","Case e appartamenti per vacanze","III Categoria",1,53,0
2023,"Provincia di Sassari","ALGHERO","Case per ferie",,1,20,7
2023,"Provincia di Sassari","OLBIA","Case per ferie",,1,4,2
2023,"Città metropolitana di Cagliari","SINNAI","Case per ferie","III Categoria",1,38,20
2023,"Provincia del Sud Sardegna","ARBUS","Case per ferie","III Categoria",1,9,5
2023,"Provincia del Sud Sardegna","CARBONIA","Case per ferie","III Categoria",1,22,10
2023,"Provincia del Sud Sardegna","CASTIADAS","Case per ferie","III Categoria",1,16,8
2023,"Provincia del Sud Sardegna","FLUMINIMAGGIORE","Case per ferie","III Categoria",1,11,10
2023,"Provincia del Sud Sardegna","IGLESIAS","Case per ferie","III Categoria",3,18,11
2023,"Provincia del Sud Sardegna","VILLACIDRO","Case per ferie","III Categoria",1,11,4
2023,"Provincia del Sud Sardegna","VILLASIMIUS","Case per ferie","III Categoria",1,17,9
2023,"Provincia di Nuoro","LANUSEI","Case per ferie","III Categoria",1,69,30
2023,"Provincia di Oristano","ARBOREA","Case per ferie","III Categoria",1,40,15
2023,"Provincia di Oristano","LACONI","Case per ferie","III Categoria",1,31,22
2023,"Provincia di Oristano","ORISTANO","Case per ferie","III Categoria",1,40,10
2023,"Provincia di Oristano","PAULILATINO","Case per ferie","III Categoria",1,7,4
2023,"Provincia di Sassari","ALGHERO","Case per ferie","III Categoria",4,142,87
2023,"Provincia di Sassari","BONORVA","Case per ferie","III Categoria",1,24,14
2023,"Provincia di Sassari","SASSARI","Case per ferie","III Categoria",2,35,29
2023,"Città metropolitana di Cagliari","CAGLIARI","Locanda",,2,18,9
2023,"Provincia del Sud Sardegna","SIURGUS DONIGALA","Locanda",,1,14,6
2023,"Provincia di Nuoro","OLIENA","Locanda",,1,8,4
2023,"Provincia di Nuoro","ORANI","Locanda",,1,10,5
2023,"Provincia di Sassari","OLBIA","Locanda",,1,11,0
2023,"Provincia di Sassari","TEMPIO PAUSANIA","Locanda",,1,5,3
2023,"Provincia del Sud Sardegna","SANT'ANNA ARRESI","Locanda","I Categoria",1,10,6
2023,"Provincia di Nuoro","DORGALI","Locanda","I Categoria",1,8,3
2023,"Provincia di Sassari","CASTELSARDO","Locanda","I Categoria",1,11,5
2023,"Provincia di Sassari","PALAU","Locanda","I Categoria",1,13,6
2023,"Provincia del Sud Sardegna","MURAVERA","Locanda","II Categoria",1,15,6
2023,"Provincia del Sud Sardegna","VILLAPERUCCIO","Locanda","II Categoria",1,6,3
2023,"Provincia di Nuoro","BAUNEI","Locanda","II Categoria",1,12,6
2023,"Provincia di Nuoro","IRGOLI","Locanda","II Categoria",1,12,6
2023,"Provincia di Nuoro","OLIENA","Locanda","II Categoria",1,13,6
2023,"Provincia di Nuoro","ORGOSOLO","Locanda","II Categoria",2,11,6
2023,"Provincia di Nuoro","SINISCOLA","Locanda","II Categoria",2,16,8
2023,"Provincia di Nuoro","TORTOLÌ","Locanda","II Categoria",3,35,17
2023,"Provincia di Oristano","BARADILI","Locanda","II Categoria",1,14,6
2023,"Provincia di Oristano","SENNARIOLO","Locanda","II Categoria",1,12,6
2023,"Provincia di Oristano","SIAMAGGIORE","Locanda","II Categoria",1,9,4
2023,"Provincia di Sassari","ARZACHENA","Locanda","II Categoria",1,0,0
2023,"Provincia di Sassari","LUOGOSANTO","Locanda","II Categoria",1,12,5
2023,"Provincia di Sassari","OLBIA","Locanda","II Categoria",1,8,3
2023,"Provincia di Sassari","SANT'ANTONIO DI GALLURA","Locanda","II Categoria",1,8,3
2023,"Provincia di Sassari","SANTA TERESA GALLURA","Locanda","II Categoria",1,6,3
2023,"Provincia di Sassari","VALLEDORIA","Locanda","II Categoria",1,11,4
2023,"Provincia del Sud Sardegna","SANT'ANTIOCO","Locanda","III Categoria",1,7,4
2023,"Provincia di Sassari","TEMPIO PAUSANIA","Locanda","III Categoria",1,12,4
2023,"Provincia di Sassari","ARZACHENA","Marina Resort",,1,1220,305
2023,"Provincia di Sassari","CASTELSARDO","Marina Resort",,1,550,550
2023,"Provincia del Sud Sardegna","SANT'ANTIOCO","Ostelli per la gioventù",,1,89,32
2023,"Provincia di Nuoro","BAUNEI","Ostelli per la gioventù",,1,29,18
2023,"Provincia di Nuoro","NUORO","Ostelli per la gioventù",,2,24,14
2023,"Provincia di Sassari","ALGHERO","Ostelli per la gioventù",,1,76,43
2023,"Città metropolitana di Cagliari","CAGLIARI","Ostelli per la gioventù","III Categoria",1,125,35
2023,"Città metropolitana di Cagliari","PULA","Ostelli per la gioventù","III Categoria",1,83,0
2023,"Provincia del Sud Sardegna","BUGGERRU","Ostelli per la gioventù","III Categoria",1,18,0
2023,"Provincia del Sud Sardegna","IGLESIAS","Ostelli per la gioventù","III Categoria",1,20,6
2023,"Provincia del Sud Sardegna","TUILI","Ostelli per la gioventù","III Categoria",1,25,13
2023,"Provincia di Nuoro","ILBONO","Ostelli per la gioventù","III Categoria",1,48,23
2023,"Provincia di Nuoro","LANUSEI","Ostelli per la gioventù","III Categoria",1,24,6
2023,"Provincia di Nuoro","SINISCOLA","Ostelli per la gioventù","III Categoria",1,29,7
2023,"Provincia di Oristano","MARRUBIU","Ostelli per la gioventù","III Categoria",1,20,6
2023,"Provincia di Oristano","ORISTANO","Ostelli per la gioventù","III Categoria",1,138,69
2023,"Provincia di Sassari","ALGHERO","Ostelli per la gioventù","III Categoria",1,132,30
2023,"Provincia di Sassari","CASTELSARDO","Ostelli per la gioventù","III Categoria",1,65,19
2023,"Provincia di Sassari","PORTO TORRES","Ostelli per la gioventù","III Categoria",1,20,4
2023,"Provincia di Sassari","SASSARI","Ostelli per la gioventù","III Categoria",1,60,30
2023,"Città metropolitana di Cagliari","QUARTU SANT'ELENA","Residence",,1,81,30
2023,"Provincia di Sassari","ARZACHENA","Residence",,1,120,28
2023,"Provincia di Sassari","LOIRI PORTO SAN PAOLO","Residence",,1,114,0
2023,"Provincia del Sud Sardegna","MURAVERA","Residence","I Categoria",1,16,8
2023,"Provincia del Sud Sardegna","VILLAPUTZU","Residence","I Categoria",1,81,35
2023,"Provincia del Sud Sardegna","VILLASIMIUS","Residence","I Categoria",1,164,43
2023,"Provincia di Nuoro","CARDEDU","Residence","I Categoria",1,68,42
2023,"Provincia di Nuoro","NUORO","Residence","I Categoria",1,55,15
2023,"Provincia di Nuoro","TORTOLÌ","Residence","I Categoria",1,32,11
2023,"Provincia di Oristano","CABRAS","Residence","I Categoria",1,20,10
2023,"Provincia di Sassari","ARZACHENA","Residence","I Categoria",2,267,73
2023,"Provincia di Sassari","LA MADDALENA","Residence","I Categoria",1,203,57
2023,"Provincia di Sassari","TRINITÀ D'AGULTU E VIGNOLA","Residence","I Categoria",1,345,115
2023,"Città metropolitana di Cagliari","ASSEMINI","Residence","II Categoria",1,50,25
2023,"Città metropolitana di Cagliari","CAGLIARI","Residence","II Categoria",1,50,25
2023,"Città metropolitana di Cagliari","VILLA SAN PIETRO","Residence","II Categoria",1,12,7
2023,"Provincia del Sud Sardegna","DOMUS DE MARIA","Residence","II Categoria",1,60,24
2023,"Provincia del Sud Sardegna","VILLAPUTZU","Residence","II Categoria",1,59,27
2023,"Provincia di Nuoro","BARI SARDO","Residence","II Categoria",2,38,16
