anno,provincia,comune,mese,macro-tipologia,provenienza,arrivi,presenze
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Francia,104,247
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Paesi Bassi,5,6
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Germania,33,82
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Regno Unito,18,50
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Irlanda,8,24
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Danimarca,1,3
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Portogallo,3,8
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Spagna,41,82
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Belgio,10,17
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Lussemburgo,0,5
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Norvegia,1,2
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Svezia,5,10
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Finlandia,4,4
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Svizzera (incluso Liechtenstein),29,75
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Austria,4,9
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Malta,4,4
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Turchia,2,6
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Estonia,2,2
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Lituania,2,7
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Polonia,40,86
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Repubblica Ceca,10,22
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Ungheria,5,6
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Romania,8,15
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Bulgaria,4,8
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Ucraina,11,20
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Moldavia,1,1
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Russia,5,8
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Croazia,1,3
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Altri Paesi Europei,6,11
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Altri Paesi Africa Mediterranea,3,5
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Altri Paesi dell'Africa,4,6
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Sud Africa,1,2
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Stati Uniti d'America,23,49
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Canada,4,10
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Messico,1,1
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Brasile,9,15
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Argentina,3,7
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Altri Paesi Centro - Sud America,6,9
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Cina,6,6
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Giappone,8,19
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Altri Paesi Asia Occidentale,0,0
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Altri Paesi dell'Asia,7,12
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Australia,3,5
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Nuova Zelanda,3,8
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Piemonte,127,259
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Valle d'Aosta,3,9
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Lombardia,331,675
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Veneto,79,154
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Friuli-Venezia Giulia,3,6
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Liguria,34,44
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Emilia Romagna,110,266
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Toscana,107,154
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Umbria,17,25
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Marche,16,32
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Lazio,155,258
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Abruzzo,11,17
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Molise,3,3
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Campania,58,97
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Puglia,29,51
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Basilicata,6,18
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Calabria,10,17
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Sicilia,40,99
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Sardegna,1496,2267
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Bolzano,5,8
2024,Provincia di Sassari,Alghero,1,Esercizi Alberghieri,Trento,2,3
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Francia,29,60
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Paesi Bassi,0,62
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Germania,6,47
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Regno Unito,11,23
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Spagna,2,8
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Belgio,2,2
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Lussemburgo,1,1
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Svezia,2,2
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Svizzera (incluso Liechtenstein),3,3
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Malta,0,0
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Polonia,5,6
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Slovacchia,4,8
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Romania,1,2
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Moldavia,1,2
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Altri Paesi Europei,6,60
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Stati Uniti d'America,5,15
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Messico,1,2
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Argentina,1,2
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Cina,1,1
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Altri Paesi dell'Asia,0,12
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Piemonte,14,36
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Lombardia,63,110
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Veneto,13,17
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Friuli-Venezia Giulia,1,3
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Liguria,4,12
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Emilia Romagna,5,9
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Toscana,13,32
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Marche,6,15
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Lazio,19,26
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Campania,11,15
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Puglia,3,6
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Basilicata,1,3
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Calabria,1,2
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Sicilia,12,54
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Sardegna,179,261
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Bolzano,2,4
2024,Provincia di Sassari,Arzachena,1,Esercizi Alberghieri,Trento,2,4
2024,Provincia di Sassari,Benetutti,1,Esercizi Alberghieri,Portogallo,2,2
2024,Provincia di Sassari,Benetutti,1,Esercizi Alberghieri,Altri Paesi Asia Occidentale,0,1
2024,Provincia di Sassari,Benetutti,1,Esercizi Alberghieri,Lombardia,2,4
2024,Provincia di Sassari,Benetutti,1,Esercizi Alberghieri,Lazio,1,2
2024,Provincia di Sassari,Benetutti,1,Esercizi Alberghieri,Sardegna,184,474
2024,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Malta,1,1
2024,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Lombardia,5,7
2024,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Veneto,1,1
2024,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Emilia Romagna,1,2
2024,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Toscana,3,3
2024,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Lazio,4,5
2024,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Abruzzo,1,3
2024,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Campania,2,2
2024,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Puglia,3,4
2024,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Basilicata,1,22
2024,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Calabria,3,11
2024,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Sicilia,4,35
2024,Provincia di Sassari,Berchidda,1,Esercizi Alberghieri,Sardegna,19,57
2024,Provincia di Sassari,Bono,1,Esercizi Alberghieri,Portogallo,1,4
2024,Provincia di Sassari,Bono,1,Esercizi Alberghieri,Lombardia,3,7
2024,Provincia di Sassari,Bono,1,Esercizi Alberghieri,Veneto,4,13
2024,Provincia di Sassari,Bono,1,Esercizi Alberghieri,Friuli-Venezia Giulia,1,1
2024,Provincia di Sassari,Bono,1,Esercizi Alberghieri,Campania,2,4
2024,Provincia di Sassari,Bono,1,Esercizi Alberghieri,Sardegna,1,1
2024,Provincia di Sassari,Bortigiadas,1,non disponibile,Repubblica Ceca,0,5
2024,Provincia di Sassari,Bortigiadas,1,non disponibile,Lazio,0,2
2024,Provincia di Sassari,Castelsardo,1,Esercizi Alberghieri,Francia,2,2
2024,Provincia di Sassari,Castelsardo,1,Esercizi Alberghieri,Piemonte,1,1
2024,Provincia di Sassari,Castelsardo,1,Esercizi Alberghieri,Lombardia,8,14
2024,Provincia di Sassari,Castelsardo,1,Esercizi Alberghieri,Veneto,0,0
2024,Provincia di Sassari,Castelsardo,1,Esercizi Alberghieri,Emilia Romagna,2,2
2024,Provincia di Sassari,Castelsardo,1,Esercizi Alberghieri,Toscana,0,0
2024,Provincia di Sassari,Castelsardo,1,Esercizi Alberghieri,Campania,6,6
2024,Provincia di Sassari,Castelsardo,1,Esercizi Alberghieri,Sicilia,0,0
2024,Provincia di Sassari,Castelsardo,1,Esercizi Alberghieri,Sardegna,34,72
2024,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Francia,3,7
2024,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Irlanda,1,1
2024,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Piemonte,1,2
2024,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Lombardia,5,14
2024,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Veneto,2,3
2024,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Liguria,1,1
2024,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Emilia Romagna,5,7
2024,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Toscana,2,2
2024,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Marche,1,1
2024,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Lazio,8,10
2024,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Abruzzo,6,7
2024,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Campania,41,58
2024,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Puglia,48,71
2024,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Basilicata,2,3
2024,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Calabria,16,21
2024,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Sicilia,51,75
2024,Provincia di Sassari,La Maddalena,1,Esercizi Alberghieri,Sardegna,33,52
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Francia,161,794
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Paesi Bassi,7,69
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Germania,38,253
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Regno Unito,40,147
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Irlanda,3,3
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Grecia,1,3
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Portogallo,3,66
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Spagna,39,101
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Belgio,8,78
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Norvegia,8,9
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Finlandia,2,2
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Svizzera (incluso Liechtenstein),19,154
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Austria,4,31
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Estonia,4,6
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Lituania,0,31
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Polonia,26,102
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Repubblica Ceca,4,66
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Slovacchia,3,12
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Ungheria,3,6
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Romania,16,64
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Ucraina,4,36
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Russia,3,5
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Slovenia,0,31
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Croazia,3,67
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Altri Paesi Europei,13,13
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Altri Paesi Africa Mediterranea,2,3
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Altri Paesi dell'Africa,1,1
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Stati Uniti d'America,22,29
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Venezuela,1,2
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Brasile,1,33
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Altri Paesi Centro - Sud America,2,2
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Israele,3,34
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,India,5,7
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Cina,2,2
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Corea del Sud,2,4
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Altri Paesi Asia Occidentale,2,4
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Altri Paesi dell'Asia,2,4
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Australia,4,4
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Nuova Zelanda,1,1
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Piemonte,152,420
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Valle d'Aosta,1,2
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Lombardia,342,1175
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Veneto,107,274
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Friuli-Venezia Giulia,19,57
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Liguria,47,66
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Emilia Romagna,137,419
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Toscana,145,278
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Umbria,19,27
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Marche,47,93
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Lazio,302,578
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Abruzzo,29,31
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Molise,3,4
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Campania,118,928
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Puglia,58,362
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Basilicata,5,7
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Calabria,24,70
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Sicilia,88,372
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Sardegna,1858,4742
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Bolzano,11,57
2024,Provincia di Sassari,Olbia,1,Esercizi Alberghieri,Trento,5,9
2024,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Grecia,2,7
2024,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Romania,5,125
2024,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Piemonte,5,7
2024,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Lombardia,4,12
2024,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Veneto,2,3
2024,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Emilia Romagna,8,26
2024,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Umbria,4,10
2024,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Marche,1,34
2024,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Lazio,3,3
2024,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Abruzzo,7,25
2024,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Campania,18,72
2024,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Basilicata,1,1
2024,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Sicilia,2,5
2024,Provincia di Sassari,Ozieri,1,Esercizi Alberghieri,Sardegna,22,41
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Francia,10,10
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Paesi Bassi,4,4
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Germania,1,1
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Danimarca,1,1
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Grecia,1,3
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Portogallo,1,1
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Spagna,8,47
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Ungheria,2,6
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Croazia,2,2
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Stati Uniti d'America,2,2
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Venezuela,2,2
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Brasile,1,1
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,India,3,7
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Australia,1,1
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Piemonte,6,9
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Lombardia,28,102
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Veneto,4,6
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Friuli-Venezia Giulia,7,67
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Liguria,3,9
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Emilia Romagna,6,23
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Toscana,1,3
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Umbria,1,2
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Marche,9,14
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Lazio,31,45
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Abruzzo,5,7
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Campania,9,22
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Puglia,6,58
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Calabria,2,5
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Sicilia,5,38
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Sardegna,102,289
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Bolzano,1,1
2024,Provincia di Sassari,Porto Torres,1,Esercizi Alberghieri,Trento,1,1
2024,Provincia di Sassari,Santa Teresa Gallura,1,Esercizi Alberghieri,Francia,11,11
2024,Provincia di Sassari,Santa Teresa Gallura,1,Esercizi Alberghieri,Paesi Bassi,2,2
2024,Provincia di Sassari,Santa Teresa Gallura,1,Esercizi Alberghieri,Polonia,2,2
2024,Provincia di Sassari,Santa Teresa Gallura,1,Esercizi Alberghieri,Lazio,1,1
2024,Provincia di Sassari,Santa Teresa Gallura,1,Esercizi Alberghieri,Abruzzo,1,1
2024,Provincia di Sassari,Santa Teresa Gallura,1,Esercizi Alberghieri,Puglia,1,1
2024,Provincia di Sassari,Santa Teresa Gallura,1,Esercizi Alberghieri,Sardegna,11,11
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Francia,82,160
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Paesi Bassi,3,3
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Germania,10,47
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Regno Unito,7,11
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Irlanda,3,9
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Grecia,3,4
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Portogallo,1,64
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Spagna,25,84
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Svezia,0,0
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Svizzera (incluso Liechtenstein),5,12
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Austria,2,2
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Malta,3,6
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Estonia,2,3
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Lituania,1,2
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Polonia,4,10
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Slovacchia,4,5
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Ungheria,1,2
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Romania,38,236
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Ucraina,2,4
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Slovenia,3,6
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Croazia,4,7
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Altri Paesi Europei,3,5
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Altri Paesi Africa Mediterranea,6,12
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Altri Paesi dell'Africa,3,6
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Stati Uniti d'America,29,30
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Canada,5,7
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Brasile,0,0
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Argentina,4,102
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Altri Paesi Centro - Sud America,8,11
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Cina,1,1
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Corea del Sud,3,3
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Giappone,1,21
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Altri Paesi dell'Asia,2,2
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Altri Paesi o territori dell'Oceania,0,0
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Piemonte,95,349
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Valle d'Aosta,1,4
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Lombardia,297,612
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Veneto,83,227
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Friuli-Venezia Giulia,19,70
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Liguria,40,82
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Emilia Romagna,95,292
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Toscana,105,179
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Umbria,22,37
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Marche,27,74
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Lazio,375,1391
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Abruzzo,27,113
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Molise,12,52
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Campania,135,619
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Puglia,39,120
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Basilicata,8,29
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Calabria,43,79
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Sicilia,85,155
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Sardegna,1818,3303
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Bolzano,12,13
2024,Provincia di Sassari,Sassari,1,Esercizi Alberghieri,Trento,7,22
